Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER32757,4.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER33136,4.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER33318,5.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/05/2012,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192577006,6.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34537,7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER35656,7.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER32896,8.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33976,8.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33056,9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33838,9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER32936,9.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33156,9.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33316,9.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER33458,9.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2012,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER33496,9.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33317,10.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35136,11.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER35137,11.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34796,11.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/05/2012,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/05/2012,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35376,12.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192642500,12.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER32837,12.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER33336,12.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34436,12.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER34756,12.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER33598,13.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER32756,14.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34116,14.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192570187,14.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192657407,14.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER35536,15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER35056,15.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER34256,15.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33036,16.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER35216,16.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33736,17.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER34278,17.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER35476,17.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/05/2012,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER32862,18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35116,18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33016,18.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER32736,18.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER34616,18.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER34576,19.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35236,19.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33476,19.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,#N/A,Personal expenses name witheld,ER33096,19.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192581085,19.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192706749,20.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34396,20.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33656,20.55,Not applicable
