Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,12/01/2011,Purchasing Card Charges,Finance & Planning,BARCLAYS BANK PLC,2000003451,"12,045.53"
Department for Transport,Department for Transport,11/01/2011,Purchasing Card Charges,Regional & Local Transport,BARCLAYS BANK PLC,2000022683,"3,987.41"
Department for Transport,Department for Transport,11/01/2011,Purchasing Card Charges,Transport Security,BARCLAYS BANK PLC,2000022683,"1,986.68"
Department for Transport,Department for Transport,11/01/2011,Purchasing Card Charges,INE Group ,BARCLAYS BANK PLC,2000022683,"1,453.45"
Department for Transport,Department for Transport,11/01/2011,Purchasing Card Charges,INE Group ,BARCLAYS BANK PLC,2000022683,"17,201.25"
Department for Transport,Department for Transport,11/01/2011,Purchasing Card Charges,Corporate Support Function,BARCLAYS BANK PLC,2000022683,"2,883.99"
Department for Transport,Department for Transport,11/01/2011,Purchasing Card Charges,Corporate Support Function,BARCLAYS BANK PLC,2000022683,"16,886.31"
Department for Transport,Department for Transport,11/01/2011,Purchasing Card Charges,Transport Security,BARCLAYS BANK PLC,2000022683,"43,936.58"
Department for Transport,Department for Transport,12/01/2011,Purchasing Card Charges,Transform Licensing Logistics and Sponsorship,BARCLAYS BANK PLC,2000022745,"11,897.89"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,BARNWOOD HOUSE TRUST,2000023873,673.37
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BARRATTS COACHES LTD,2000022811,"3,230.65"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,BARRATTS COACHES LTD,2000023874,"1,182.48"
Department for Transport,Department for Transport,21/01/2011,IT Equipment Capital Cost,Accident Investigating Branches,BASSOM COMPUTER CONSULTANCY,2000023559,"10,235.43"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BATTERSBY SILVER GREY COACHES,2000022812,"6,065.14"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BAYNES TAXIS,2000022813,733.79
Department for Transport,Department for Transport,20/01/2011,Secondments,Regional & Local Transport,BEDFORD BOROUGH COUNCIL,2000023485,"3,629.31"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BELLE VUE MAN LIMITED,2000022815,"1,664.93"
Department for Transport,Department for Transport,26/01/2011,HR Consultancy,Human Resources,BENEFEX LIMITED,2000023790,"31,760.33"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BENNETTS COACHES,2000022816,"31,111.20"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,BENNETTS COACHES,2000023875,"6,138.69"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BERRYS COACHES (TAUNTON) LTD,2000022817,"12,883.00"
Department for Transport,Department for Transport,12/01/2011,Small Software,Finance & Estates ,BIP SOLUTIONS LTD,2000022767,940
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BIRTLES MINI COACHES,2000022818,848.2
Department for Transport,Department for Transport,18/01/2011,Capital Grants to Local Authorities,Regional & Local Transport,BIS,2000023383,"28,062,476.00"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BLACKPOOL TRANSPORT SERVICES LTD,2000022819,"387,673.23"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BLUEBIRD BUS & COACH,2000022820,"115,165.91"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,BLUEBIRD BUS & COACH,2000023876,"34,089.62"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BLUEWORKS PRIVATE HIRE,2000022821,"2,826.71"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,BOLTON COMMUNITY TRANSPORT & FS,2000023877,"2,115.58"
Department for Transport,Department for Transport,14/01/2011,Training,Accident Investigating Branches,BOND SOLON TRAINING LTD,2000023156,"2,000.00"
Department for Transport,Department for Transport,14/01/2011,Training,Accident Investigating Branches,BOND SOLON TRAINING LTD,2000023156,"2,056.00"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,BOURNEMOUTH BC,2000023878,"11,031.01"
Department for Transport,Department for Transport,25/01/2011,Support Services,Aviation,BOURNEMOUTH INTERNATIONAL AIRPORT,2000023734,"27,916.24"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BOURNEMOUTH TRANSPORT LTD,2000022822,"282,057.79"
Department for Transport,Department for Transport,21/01/2011,Management Consultancy,Projects,BOVIS LEND LEASE CONSULTING LTD,2000003536,"13,725.00"
Department for Transport,Department for Transport,21/01/2011,Management Consultancy,Projects,BOVIS LEND LEASE CONSULTING LTD,2000003536,"13,900.00"
Department for Transport,Department for Transport,28/01/2011,Management Consultancy,Projects,BOVIS LEND LEASE CONSULTING LTD,2000003593,"7,320.00"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,BRADSHAW COACHES,2000022823,"1,888.51"
Department for Transport,Department for Transport,21/01/2011,Support Services,Accident Investigating Branches,BRAEMAR HOWELLS LTD,2000023588,"2,095.00"
Department for Transport,Department for Transport,06/01/2011,Services provided by OGDs,Rail Strategy & Stakeholder Relations,BRB (RESIDUARY) LTD,2000003387,"25,309.92"
Department for Transport,Department for Transport,28/01/2011,Occupational Health Scheme,Legal Services Directorate ,BRB (RESIDUARY) LTD,2000024114,760.93
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,BRENTWOOD COMMUNITY TRANSPORT,2000024003,"6,347.47"
Department for Transport,Department for Transport,11/01/2011,Support Services,Aviation,BRISTOL INTERNATIONAL AIRPORT,2000022715,"27,916.24"
Department for Transport,Department for Transport,14/01/2011,Electricity,Accident Investigating Branches,BRITISH GAS,2000023157,847.93
Department for Transport,Department for Transport,17/01/2011,Agency Staff Costs,Accident Investigating Branches,BROOK STREET BUREAU,2000023282,505
Department for Transport,Department for Transport,25/01/2011,Agency Staff Costs,Accident Investigating Branches,BROOK STREET BUREAU,2000023751,574.39
Department for Transport,Department for Transport,26/01/2011,Agency Staff Costs,Accident Investigating Branches,BROOK STREET BUREAU,2000023785,505.8
Department for Transport,Department for Transport,13/01/2011,BUS FDR Wales,Regional & Local Transport,BRYN MELYN LTD,2000022824,"32,123.34"
Department for Transport,Department for Transport,24/01/2011,Telephone charges,Information Management Directorate,BT CONFERENCING,2000023671,"1,067.23"
Department for Transport,Department for Transport,04/01/2011,Telephone Line Rental,Information Management Directorate,BT PAYMENT SERVICES LTD,2000022348,"2,659.18"
Department for Transport,Department for Transport,04/01/2011,Telephone Line Rental,Information Management Directorate,BT PAYMENT SERVICES LTD,2000022348,894.22
Department for Transport,Department for Transport,14/01/2011,Telephone charges,Information Management Directorate,BT PAYMENT SERVICES LTD,2000023170,"2,181.38"
Department for Transport,Department for Transport,18/01/2011,Telephone charges,Information Management Directorate,BT PAYMENT SERVICES LTD,2000023370,"2,227.80"
Department for Transport,Department for Transport,20/01/2011,Telephone Line Rental,Information Management Directorate,BT PAYMENT SERVICES LTD,2000023503,"25,089.89"
Department for Transport,Department for Transport,31/01/2011,Telephone charges,Information Management Directorate,BT PAYMENT SERVICES LTD,2000024199,"1,056.00"
Department for Transport,Department for Transport,13/01/2011,Telephone Line Rental,Accident Investigating Branches,BT PLC,2000023093,583.54
Department for Transport,Department for Transport,19/01/2011,Transport Consultancy,Regional & Local Transport,BTB MAILFLIGHT LTD,2000023441,"1,654.98"
Department for Transport,Department for Transport,17/01/2011,Support Services,Accident Investigating Branches,BUILDING RESEARCH ESTABLISHMENT,2000023259,"5,050.00"
Department for Transport,Department for Transport,17/01/2011,Support Services,Accident Investigating Branches,BUILDING RESEARCH ESTABLISHMENT,2000023259,"2,100.00"
Department for Transport,Department for Transport,21/01/2011,Management Consultancy,Rail Service Delivery,BURGES SALMON,2000003534,"4,522.50"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,C BANNISTER & SON,2000023879,971.37
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,C BODMAN & SON,2000022825,"51,485.09"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,C BODMAN & SON,2000023880,"51,245.60"
Department for Transport,Department for Transport,14/01/2011,Legal Consultancy,Projects,C M S CAMERON MCKENNA,2000003477,"2,460.33"
Department for Transport,Department for Transport,14/01/2011,Legal Consultancy,Projects,C M S CAMERON MCKENNA,2000003477,721.35
Department for Transport,Department for Transport,11/01/2011,Legal Consultancy,Major Projects,C M S CAMERON MCKENNA,2000022686,"11,226.09"
Department for Transport,Department for Transport,17/01/2011,Support Services,Aviation,CAA INTERNATIONAL LTD,2000023260,"22,500.00"
Department for Transport,Department for Transport,18/01/2011,Live Running Non IBM,Information Management Directorate,CABLE & WIRELESS,2000023342,"19,147.80"
Department for Transport,Department for Transport,18/01/2011,Live Running Non IBM,Information Management Directorate,CABLE & WIRELESS,2000023342,"2,262.23"
Department for Transport,Department for Transport,18/01/2011,Telephone charges,Information Management Directorate,CABLE & WIRELESS,2000023342,"68,928.38"
Department for Transport,Department for Transport,24/01/2011,IVR Costs,Information Management Directorate,CABLE & WIRELESS,2000023672,"5,992.50"
Department for Transport,Department for Transport,21/01/2011,Storage & Distribution,Transform Licensing Logistics and Sponsorship,CAMBERTOWN LIMITED,2000023587,525.98
Department for Transport,Department for Transport,21/01/2011,Storage & Distribution,Communication Directorate ,CAMBERTOWN LIMITED,2000023587,"11,504.12"
Department for Transport,Department for Transport,10/01/2011,Machinery Rental,Major Projects,CANON (UK) LTD,2000022603,801.15
Department for Transport,Department for Transport,12/01/2011,Machinery Rental,London and Road Demand Management,CANON (UK) LTD,2000022747,590.44
Department for Transport,Department for Transport,10/01/2011,Travel Expenses Overseas,Finance & Planning,CAPITA BUSINESS TRAVEL,2000003427,746.12
Department for Transport,Department for Transport,10/01/2011,Travel Expenses Overseas,Corporate Support Function,CAPITA BUSINESS TRAVEL,2000022612,"7,558.64"
Department for Transport,Department for Transport,11/01/2011,Travel Expenses Overseas,INE Group ,CAPITA BUSINESS TRAVEL,2000022711,"8,210.00"
Department for Transport,Department for Transport,11/01/2011,Travel Expenses Overseas,INE Group ,CAPITA BUSINESS TRAVEL,2000022711,"6,051.54"
Department for Transport,Department for Transport,11/01/2011,Travel Expenses Overseas,Transform Licensing Logistics and Sponsorship,CAPITA BUSINESS TRAVEL,2000022711,579.34
Department for Transport,Department for Transport,11/01/2011,Travel Expenses Overseas,Transport Security,CAPITA BUSINESS TRAVEL,2000022711,"20,218.66"
Department for Transport,Department for Transport,31/01/2011,Agency Staff Costs,Procurement,CAPITA RESOURCING LTD,2000003614,"6,421.38"
Department for Transport,Department for Transport,18/01/2011,Traffic Survey & Counting Equipment,London and Road Demand Management,CAPITAL TRAFFIC MANAGEMENT LTD,2000023381,"11,691.00"
Department for Transport,Department for Transport,04/01/2011,Travel Expenses UK,Finance & Planning,CARLSON WAGONLIT TRAVEL,2000003337,514.53
Department for Transport,Department for Transport,18/01/2011,Travel Expenses UK,Finance & Planning,CARLSON WAGONLIT TRAVEL,2000003507,"1,096.65"
Department for Transport,Department for Transport,19/01/2011,Travel Expenses UK,Finance & Planning,CARLSON WAGONLIT TRAVEL,2000003515,"2,006.72"
Department for Transport,Department for Transport,25/01/2011,Travel Expenses UK,Finance & Planning,CARLSON WAGONLIT TRAVEL,2000003559,"1,768.51"
Department for Transport,Department for Transport,05/01/2011,Travel Expenses UK,Transform Licensing Logistics and Sponsorship,CARLSON WAGONLIT TRAVEL,2000022404,"1,381.60"
Department for Transport,Department for Transport,12/01/2011,Travel Expenses UK,Transform Licensing Logistics and Sponsorship,CARLSON WAGONLIT TRAVEL,2000022769,"1,465.65"
Department for Transport,Department for Transport,12/01/2011,Travel Expenses UK,Corporate Support Function,CARLSON WAGONLIT TRAVEL,2000022769,"1,629.63"
Department for Transport,Department for Transport,13/01/2011,Travel Expenses UK,Regional & Local Transport,CARLSON WAGONLIT TRAVEL,2000023110,"1,538.33"
Department for Transport,Department for Transport,18/01/2011,Travel Expenses UK,Transport Security,CARLSON WAGONLIT TRAVEL,2000023375,"3,195.29"
Department for Transport,Department for Transport,18/01/2011,Travel Expenses UK,INE Group ,CARLSON WAGONLIT TRAVEL,2000023375,"2,250.88"
Department for Transport,Department for Transport,19/01/2011,Travel Expenses UK,Transform Licensing Logistics and Sponsorship,CARLSON WAGONLIT TRAVEL,2000023439,"2,214.66"
Department for Transport,Department for Transport,19/01/2011,Travel Expenses UK,Corporate Support Function,CARLSON WAGONLIT TRAVEL,2000023439,"1,183.52"
Department for Transport,Department for Transport,25/01/2011,Travel Expenses UK,Transport Security,CARLSON WAGONLIT TRAVEL,2000023755,"1,962.15"
Department for Transport,Department for Transport,25/01/2011,Travel Expenses UK,Transform Licensing Logistics and Sponsorship,CARLSON WAGONLIT TRAVEL,2000023755,"2,459.73"
Department for Transport,Department for Transport,25/01/2011,Travel Expenses UK,Regional & Local Transport,CARLSON WAGONLIT TRAVEL,2000023755,"2,129.88"
Department for Transport,Department for Transport,25/01/2011,Travel Expenses UK,INE Group ,CARLSON WAGONLIT TRAVEL,2000023755,"3,332.75"
Department for Transport,Department for Transport,26/01/2011,Travel Expenses UK,Corporate Support Function,CARLSON WAGONLIT TRAVEL,2000023787,"2,142.91"
Department for Transport,Department for Transport,31/01/2011,Travel Expenses UK,Regional & Local Transport,CARLSON WAGONLIT TRAVEL,2000024203,"2,349.10"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,CARMEL COACHES,2000022826,"4,813.47"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,CAROSA LTD,2000022827,"2,684.73"
