Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,RED SNAPPER RECRUITMENT T/A,240542,794.98
Department For Transport,British Transport Police,23/05/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,RED SNAPPER RECRUITMENT T/A,240745,609.84
Department For Transport,British Transport Police,23/05/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,RED SNAPPER RECRUITMENT T/A,241831,686.08
Department For Transport,British Transport Police,27/05/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,RED SNAPPER RECRUITMENT T/A,242469,882.10
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,SERVOCA PLC,238421,"4,656.84"
Department For Transport,British Transport Police,23/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,7 SAFE  LTD,241850,"2,400.00"
Department For Transport,British Transport Police,14/05/2011,MTCE OF NON POLICE EQUIP,FHQ SCIENTIFIC SUPPORT,AGX HOLDINGS LTD,240908,"1,074.00"
Department For Transport,British Transport Police,23/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,Cellmark,240241,684.00
Department For Transport,British Transport Police,23/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,CITYSPRINT (UK) LTD,241855,"9,511.26"
Department For Transport,British Transport Police,23/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,CITYSPRINT (UK) LTD,241856,"3,918.30"
Department For Transport,British Transport Police,23/05/2011,VEHICLE HIRE- NONOPS,FHQ SCIENTIFIC SUPPORT,EUROPCAR GROUP UK LTD,242009,210.52
Department For Transport,British Transport Police,23/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,FORENSIC SCIENCE SERVICE,241773,"3,063.46"
Department For Transport,British Transport Police,27/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,FORENSIC SCIENCE SERVICE,237060,975.00
Department For Transport,British Transport Police,27/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,FORENSIC SCIENCE SERVICE,242369,"1,326.00"
Department For Transport,British Transport Police,27/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,FORENSIC SCIENCE SERVICE,241775,780.00
Department For Transport,British Transport Police,27/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,FORENSIC SCIENCE SERVICE,241774,"1,053.00"
Department For Transport,British Transport Police,27/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,FORENSIC SCIENCE SERVICE,242449,585.00
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,FHQ SCIENTIFIC SUPPORT,IOMA CLOTHING CO LTD,241011,46.42
Department For Transport,British Transport Police,06/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,Lgc Ltd,240359,"4,867.20"
Department For Transport,British Transport Police,06/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,Lgc Ltd,240358,"4,368.00"
Department For Transport,British Transport Police,14/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,Lgc Ltd,240342,"6,690.00"
Department For Transport,British Transport Police,14/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,Lgc Ltd,240345,576.00
Department For Transport,British Transport Police,14/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,Lgc Ltd,240346,"1,710.00"
Department For Transport,British Transport Police,23/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,Lgc Ltd,240341,"16,362.00"
Department For Transport,British Transport Police,27/05/2011,FORENSIC SERVICES,FHQ SCIENTIFIC SUPPORT,Lgc Ltd,241978,"5,023.20"
Department For Transport,British Transport Police,27/05/2011,TRAINING-STAFF,FHQ SCIENTIFIC SUPPORT,NATIONAL POLICING IMPROVEMENT AGENCY,240947,"-5,400.00"
Department For Transport,British Transport Police,27/05/2011,BUILDING RENTAL,FHQ SCIENTIFIC SUPPORT,ORIGIN PROPERTIES LTD,241883,"69,600.00"
Department For Transport,British Transport Police,27/05/2011,CHEMICAL LABORATORY,FHQ SCIENTIFIC SUPPORT,WOLTERS KLUIVER (UK) LTD,238379,169.43
Department For Transport,British Transport Police,27/05/2011,LAB CHARGES,FHQ SCIENTIFIC SUPPORT,WOLTERS KLUIVER (UK) LTD,238379,665.59
Department For Transport,British Transport Police,14/05/2011,IT HARDWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,2E2 UK LTD,240238,531.44
Department For Transport,British Transport Police,23/05/2011,IT HARDWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,AVENTE LTD,235985,"1,920.00"
Department For Transport,British Transport Police,27/05/2011,IT HARDWARE PURCH (NONCAP),FHQ TECHNOLOGY MANAGER,AVENTE LTD,242008,"6,000.00"
Department For Transport,British Transport Police,27/05/2011,IT HARDWARE PURCH (NONCAP),FHQ TECHNOLOGY MANAGER,AVENTE LTD,242006,"4,081.20"
Department For Transport,British Transport Police,14/05/2011,TELEPHONE CALLS,FHQ TECHNOLOGY MANAGER,BRITISH TELECOMMUNICATIONS PLC,239511,"7,966.50"
Department For Transport,British Transport Police,06/05/2011,COMMS DATA,FHQ TECHNOLOGY MANAGER,CABLE & WIRELESS COMMUNICATIONS LTD,239991,"9,670.07"
Department For Transport,British Transport Police,14/05/2011,COMMS DATA,FHQ TECHNOLOGY MANAGER,CABLE & WIRELESS COMMUNICATIONS LTD,239555,"13,179.60"
Department For Transport,British Transport Police,23/05/2011,IT SOFTWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,Capita Secure Information System,240001,"5,839.50"
Department For Transport,British Transport Police,27/05/2011,IT HARDWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,Caretower Solutions,242011,"1,142.40"
Department For Transport,British Transport Police,06/05/2011,IT SOFTWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,Cedar Hr Software Ltd,239988,"25,132.32"
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ TECHNOLOGY MANAGER,DAVID BRUCE RECRUITMENT,237113,"2,286.84"
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ TECHNOLOGY MANAGER,DAVID BRUCE RECRUITMENT,240363,"6,584.40"
Department For Transport,British Transport Police,14/05/2011,IT SOFTWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,FSI (FM SOLUTIONS) LTD,241045,"27,933.16"
Department For Transport,British Transport Police,14/05/2011,TELEPHONE CALLS,FHQ TECHNOLOGY MANAGER,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,239503,"51,712.78"
Department For Transport,British Transport Police,14/05/2011,TELEPHONES - PRIVATE CIRCUITS,FHQ TECHNOLOGY MANAGER,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,239499,"4,346.40"
Department For Transport,British Transport Police,14/05/2011,TELEPHONES - PRIVATE CIRCUITS,FHQ TECHNOLOGY MANAGER,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,239502,796.31
Department For Transport,British Transport Police,14/05/2011,COMMS DATA,FHQ TECHNOLOGY MANAGER,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,239486,"14,912.03"
Department For Transport,British Transport Police,14/05/2011,COMMS DATA,FHQ TECHNOLOGY MANAGER,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,239494,"113,343.42"
Department For Transport,British Transport Police,14/05/2011,LAUNDRY,FHQ TECHNOLOGY MANAGER,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,239489,"30,626.00"
Department For Transport,British Transport Police,06/05/2011,TELEPHONE CALLS,FHQ TECHNOLOGY MANAGER,GLOBAL CROSSING EUROPE LTD,240000,912.37
Department For Transport,British Transport Police,23/05/2011,TRAINING-STAFF,FHQ TECHNOLOGY MANAGER,GLOBAL SECURE SYSTEMS,235028,"2,970.00"
Department For Transport,British Transport Police,14/05/2011,IT HARDWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,Incom Business System Ltd,240857,"1,956.00"
Department For Transport,British Transport Police,06/05/2011,TELEPHONE CALLS,FHQ TECHNOLOGY MANAGER,MEETING ZONE LTD,239649,"1,483.55"
Department For Transport,British Transport Police,27/05/2011,TELEPHONE CALLS,FHQ TECHNOLOGY MANAGER,MEETING ZONE LTD,241974,945.53
Department For Transport,British Transport Police,23/05/2011,ANNUAL LICENCES- SOFTWARE,FHQ TECHNOLOGY MANAGER,NATIONAL POLICING IMPROVEMENT AGENCY,233794,"5,675.80"
Department For Transport,British Transport Police,23/05/2011,IT SOFTWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,NDI Technologies Ltd,239734,"7,200.00"
Department For Transport,British Transport Police,06/05/2011,TELEPHONE- MOBILES,FHQ TECHNOLOGY MANAGER,Page One Communications Ltd,239011,537.46
Department For Transport,British Transport Police,27/05/2011,TELEPHONE- MOBILES,FHQ TECHNOLOGY MANAGER,Page One Communications Ltd,241316,537.46
Department For Transport,British Transport Police,06/05/2011,IT SOFTWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,Software Box Ltd,237464,"1,092.00"
Department For Transport,British Transport Police,14/05/2011,IT SOFTWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,Software Box Ltd,238315,"6,024.00"
Department For Transport,British Transport Police,27/05/2011,IT SOFTWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,Software Box Ltd,241006,"123,720.00"
Department For Transport,British Transport Police,31/05/2011,IT SOFTWARE MAINTENANCE,FHQ TECHNOLOGY MANAGER,The Accounting Officer,199856,"37,392.03"
Department For Transport,British Transport Police,23/05/2011,VEHICLE HIRE- NONOPS,FHQ TRAINING CENTRE DOGS,EUROPCAR GROUP UK LTD,242009,-87.22
Department For Transport,British Transport Police,23/05/2011,VEHICLE ACCIDENT REPAIRS,FHQ TRAINING CENTRE DOGS,GOODYEAR DUNLOP TYRES UK LIMITED,242024,215.21
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,FHQ TRAINING CENTRE DOGS,INCHCAPE FLEET SOLUTIONS LIMITED,242277,47.32
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,FHQ TRAINING CENTRE DOGS,IOMA CLOTHING CO LTD,241011,38.39
Department For Transport,British Transport Police,06/05/2011,TRAINING-POLICE,FHQ TRAINING CENTRE DOGS,OPEN COLLEGE UK LTD,240401,760.00
Department For Transport,British Transport Police,23/05/2011,VEHICLE SERVICING- PLANNED,FHQ VEHICLE FLEET MANAGER,BT FLEET LIMITED,241882,"53,617.50"
Department For Transport,British Transport Police,23/05/2011,VEHICLE SERVICING- PLANNED,FHQ VEHICLE FLEET MANAGER,BT FLEET LIMITED,241881,"7,758.08"
Department For Transport,British Transport Police,06/05/2011,ROAD FUND LICENCE,FHQ VEHICLE FLEET MANAGER,DEPARTMENT OF TRANSPORT,240395,"2,960.00"
Department For Transport,British Transport Police,23/05/2011,ROAD FUND LICENCE,FHQ VEHICLE FLEET MANAGER,DEPARTMENT OF TRANSPORT,241808,"1,170.00"
Department For Transport,British Transport Police,23/05/2011,VEHICLE ACCIDENT REPAIRS,FHQ VEHICLE FLEET MANAGER,FARG LTD C/B AC,241788,"1,022.50"
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,FHQ VEHICLE FLEET MANAGER,INCHCAPE FLEET SOLUTIONS LIMITED,242277,27.04
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),AARON DISTRIBUTION,241890,"4,446.45"
Department For Transport,British Transport Police,14/05/2011,SEASON TICKET LOAN,FORCE BALANCE SHEET (EXCL.FAR),ATOC RAIL TRAVEL ACCOUNT,239036,"4,136.00"
Department For Transport,British Transport Police,23/05/2011,SEASON TICKET LOAN,FORCE BALANCE SHEET (EXCL.FAR),ATOC RAIL TRAVEL ACCOUNT,241624,"8,892.00"
Department For Transport,British Transport Police,23/05/2011,SEASON TICKET LOAN,FORCE BALANCE SHEET (EXCL.FAR),ATOC RAIL TRAVEL ACCOUNT,241638,840.00
Department For Transport,British Transport Police,23/05/2011,SEASON TICKET LOAN,FORCE BALANCE SHEET (EXCL.FAR),ATOC RAIL TRAVEL ACCOUNT,241611,"5,220.00"
Department For Transport,British Transport Police,23/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),C.W.HEADDRESS,241693,"1,869.70"
Department For Transport,British Transport Police,06/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),CIVIL DEFENCE SUPPLY LTD,239618,"1,938.72"
Department For Transport,British Transport Police,14/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),Dimension Clothing Limited,241287,"5,992.74"
Department For Transport,British Transport Police,23/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),Dimension Clothing Limited,240506,"167,697.66"
Department For Transport,British Transport Police,06/05/2011,CYCLE PLUS DEDUCTIONS,FORCE BALANCE SHEET (EXCL.FAR),HALFORDS PLC,240516,"41,365.00"
Department For Transport,British Transport Police,23/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),Harrison Field Ltd,238454,"1,320.48"
Department For Transport,British Transport Police,14/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),HAWK PROTECTION LTD,240805,976.27
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),HAWK PROTECTION LTD,237103,"4,753.70"
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),HAWK PROTECTION LTD,237107,976.27
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),HAWK PROTECTION LTD,237104,"8,213.76"
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),HAWK PROTECTION LTD,241997,650.84
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),HAWK PROTECTION LTD,241989,"3,126.60"
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),HAWK PROTECTION LTD,242420,"1,301.69"
Department For Transport,British Transport Police,23/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),Highlander Scotland Ltd,240767,989.40
Department For Transport,British Transport Police,14/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),Mc Products,240911,"8,853.60"
Department For Transport,British Transport Police,23/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),Michael Lupton Associates,240777,"1,352.40"
Department For Transport,British Transport Police,23/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),Michael Lupton Associates,240568,"1,260.00"
Department For Transport,British Transport Police,14/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),PETER JONES (ILG) LTD,241193,"2,167.50"
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),PETER JONES (ILG) LTD,242467,"1,995.96"
Department For Transport,British Transport Police,14/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),QUAZAR INTERNATIONAL LTD,241289,"1,320.00"
Department For Transport,British Transport Police,03/05/2011,"CASH SEIZURES UNDER £1,000",FORCE BALANCE SHEET (EXCL.FAR),Richard Patrick Deane,199846,"1,864.10"
Department For Transport,British Transport Police,31/05/2011,"CASH SEIZURES UNDER £1,000",FORCE BALANCE SHEET (EXCL.FAR),The Accounting Officer,199852,"1,765.86"
Department For Transport,British Transport Police,31/05/2011,"CASH SEIZURES UNDER £1,000",FORCE BALANCE SHEET (EXCL.FAR),The Accounting Officer,199849,"1,231.06"
Department For Transport,British Transport Police,31/05/2011,"CASH SEIZURES UNDER £1,000",FORCE BALANCE SHEET (EXCL.FAR),The Accounting Officer,199848,"1,302.93"
Department For Transport,British Transport Police,31/05/2011,"CASH SEIZURES UNDER £1,000",FORCE BALANCE SHEET (EXCL.FAR),The Accounting Officer,199850,"13,423.37"
Department For Transport,British Transport Police,27/05/2011,INVENTORIES -ADDITIONS-FORCE,FORCE BALANCE SHEET (EXCL.FAR),WORKIN TOGS,242431,851.40
Department For Transport,British Transport Police,27/05/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,ADT FIRE & SECURITY PLC,239549,"1,466.59"
Department For Transport,British Transport Police,27/05/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,ADT FIRE & SECURITY PLC,242386,576.96
Department For Transport,British Transport Police,23/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,ALLSIGNS INTERNATIONAL LTD,241689,"4,060.38"
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FORCEWIDE MAINTENANCE,ANGELA MORTIMER,235827,572.28
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FORCEWIDE MAINTENANCE,ANGELA MORTIMER,240716,717.83
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FORCEWIDE MAINTENANCE,ANGELA MORTIMER,240717,539.32
Department For Transport,British Transport Police,23/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,ANSADOR LIMITED,235688,"2,460.78"
Department For Transport,British Transport Police,14/05/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,Boilertec (Scotland) Ltd,241207,944.06
Department For Transport,British Transport Police,06/05/2011,PURCH FURNITURE (NONCAP),FORCEWIDE MAINTENANCE,BOWYER'S OFFICE EQUIPMENT,240159,970.20
Department For Transport,British Transport Police,06/05/2011,IMPROVEMENT WORKS (NON CAP),FORCEWIDE MAINTENANCE,BOWYER'S OFFICE EQUIPMENT,240160,"5,354.89"
Department For Transport,British Transport Police,06/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,BOWYER'S OFFICE EQUIPMENT,240161,930.00
Department For Transport,British Transport Police,06/05/2011,IMPROVEMENT WORKS (NON CAP),FORCEWIDE MAINTENANCE,BOWYER'S OFFICE EQUIPMENT,240162,"4,912.43"
Department For Transport,British Transport Police,06/05/2011,IMPROVEMENT WORKS (NON CAP),FORCEWIDE MAINTENANCE,BOWYER'S OFFICE EQUIPMENT,240163,"2,946.96"
Department For Transport,British Transport Police,23/05/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,Carillion Planned Maintenance,240830,664.55
Department For Transport,British Transport Police,27/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,CHLORIDE,242404,"13,332.37"
Department For Transport,British Transport Police,14/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,COFELY LIMITED,228055,"4,329.69"
Department For Transport,British Transport Police,14/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,COFELY LIMITED,228052,"4,329.69"
Department For Transport,British Transport Police,14/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,COFELY LIMITED,228386,"4,329.69"
Department For Transport,British Transport Police,23/05/2011,TEMPORARY STAFF,FORCEWIDE MAINTENANCE,Community Resourcing,240771,604.80
Department For Transport,British Transport Police,23/05/2011,TEMPORARY STAFF,FORCEWIDE MAINTENANCE,Community Resourcing,240770,604.80
Department For Transport,British Transport Police,23/05/2011,TEMPORARY STAFF,FORCEWIDE MAINTENANCE,Community Resourcing,241628,610.66
Department For Transport,British Transport Police,23/05/2011,TEMPORARY STAFF,FORCEWIDE MAINTENANCE,Community Resourcing,241625,610.66
Department For Transport,British Transport Police,14/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,Comprehensive Elevator Services Ltd (CES Ltd),241214,"2,532.00"
Department For Transport,British Transport Police,14/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,Comprehensive Elevator Services Ltd (CES Ltd),241213,"2,388.00"
Department For Transport,British Transport Police,14/05/2011,PLANNED MTCE- BUILD (NONCAP),FORCEWIDE MAINTENANCE,Comprehensive Elevator Services Ltd (CES Ltd),241215,"1,194.00"
Department For Transport,British Transport Police,23/05/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,Comprehensive Elevator Services Ltd (CES Ltd),241622,722.40
Department For Transport,British Transport Police,06/05/2011,PHOTCOPIER SERVICE CHARGE,FORCEWIDE MAINTENANCE,DANWOOD GROUP LTD,240540,"31,845.38"
