Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,British Transport Police,04/07/2011,SOLICITORS FEES,WN CID,BLACKFORDS LLP,23428,"1,423.00"
Department for Transport,British Transport Police,04/07/2011,STATIONERY,L&D OPERATIONS & TRAINING,Great Yarmouth Printing Services,244873,774
Department for Transport,British Transport Police,04/07/2011,STATIONERY,WN SUPPORT SERVICES,SAFER WALES LTD,244968,"1,039.20"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PAYROLL TRANSITION (FINANCE),Chase Moulande,244854,951.76
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PAYROLL TRANSITION (FINANCE),Chase Moulande,244855,"1,065.64"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,B3 - NATIONAL CRIME TEAM,G4S Policing Solutions Ltd,235323,"3,527.26"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PROFESSIONAL STANDARDS,G4S Policing Solutions Ltd,239605,"2,166.48"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PS FHQ FIB,G4S Policing Solutions Ltd,239577,644.28
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PS FHQ DISCLOSURE UNIT,G4S Policing Solutions Ltd,239577,"1,917.97"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PS FHQ FIB,G4S Policing Solutions Ltd,239592,"2,048.24"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PS FHQ DISCLOSURE UNIT,G4S Policing Solutions Ltd,240996,"2,795.89"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PS FHQ FIB,G4S Policing Solutions Ltd,240987,"2,547.38"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PROFESSIONAL STANDARDS,G4S Policing Solutions Ltd,242923,"2,495.70"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PAYROLL TRANSITION (FINANCE),HARLEY RECRUITMENT CONSULTANCY,244846,"1,960.14"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,LN LONDON OVERGROUND - LOROL,HUDSON GLOBAL RESOURCES LTD,244842,569.65
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,LN IPSWICH STAFF COSTS,HUDSON GLOBAL RESOURCES LTD,244841,523.48
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,FHQ FINANCE,HUDSON GLOBAL RESOURCES LTD,245150,"5,310.31"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,NW AREA COMMAND,Katie Bard,244941,841.96
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PS FHQ MAJOR INCIDENT SUPPORT,MILTON KEYNES COUNCIL,237644,"6,857.50"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PAYROLL TRANSITION (FINANCE),PORTFOLIO PAYROLL LTD,244869,893.26
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PAYROLL TRANSITION (FINANCE),PORTFOLIO PAYROLL LTD,245335,893.26
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,RED SNAPPER RECRUITMENT T/A,244870,664.3
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,LS FINANCE,Reed Employment,244900,505.51
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,FHQ FINANCE,Reed Employment,244899,875.56
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,SERVOCA PLC,241080,"3,488.40"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,SERVOCA PLC,243065,"3,681.84"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,SERVOCA PLC,245178,"2,346.00"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,PS FHQ HEAD OF COVERT,SURREY POLICE AUTHORITY,238407,"1,025.22"
Department for Transport,British Transport Police,04/07/2011,TEMPORARY STAFF,MARKETING,VMA Search and Selection,244643,"4,860.00"
Department for Transport,British Transport Police,04/07/2011,TRAIN FARES,HR BUSINESS CENTRE(BIRMINGHAM),ATOC RAIL TRAVEL ACCOUNT,244200,"1,762.40"
Department for Transport,British Transport Police,04/07/2011,TRAIN FARES,L&D BUSINESS ADMINISTRATION,ATOC RAIL TRAVEL ACCOUNT,244200,"1,600.65"
Department for Transport,British Transport Police,04/07/2011,TRAIN FARES,LS CUSTODY,ATOC RAIL TRAVEL ACCOUNT,244200,44.8
Department for Transport,British Transport Police,04/07/2011,TRAIN FARES,LS AREA COMMAND,ATOC RAIL TRAVEL ACCOUNT,244200,564.4
Department for Transport,British Transport Police,04/07/2011,TRAIN FARES,SC CASE MANAGEMENT,ATOC RAIL TRAVEL ACCOUNT,244200,11
Department for Transport,British Transport Police,04/07/2011,TRAIN FARES,NP WEST,ATOC RAIL TRAVEL ACCOUNT,244200,41.2
Department for Transport,British Transport Police,04/07/2011,TRAIN FARES,SC AREA COMMAND,ATOC RAIL TRAVEL ACCOUNT,244200,39.6
Department for Transport,British Transport Police,04/07/2011,TRAIN FARES,SC SPECIAL CONSTABLES,ATOC RAIL TRAVEL ACCOUNT,244200,195.4
Department for Transport,British Transport Police,04/07/2011,TRAINING - DIVERSITY,PROFESSIONAL STANDARDS,ISSUES UK LTD,244862,850
Department for Transport,British Transport Police,04/07/2011,TRAINING - DIVERSITY,PROFESSIONAL STANDARDS,ISSUES UK LTD,244863,850
Department for Transport,British Transport Police,04/07/2011,TRAINING - DIVERSITY,PROFESSIONAL STANDARDS,ISSUES UK LTD,244861,850
Department for Transport,British Transport Police,04/07/2011,TRAINING-POLICE,HR LEARNING AND DEVELOPMENT,ACTIVIA TRAINING,245021,838.8
Department for Transport,British Transport Police,04/07/2011,TRAINING-POLICE,WN TRAINING,AUTISM WEST MIDLANDS,244967,500
Department for Transport,British Transport Police,04/07/2011,TRAINING-POLICE,HR LEARNING AND DEVELOPMENT,Cedar Hr Software Ltd,245283,"7,464.24"
Department for Transport,British Transport Police,04/07/2011,TRAINING-POLICE,OPERATIONS MANAGEMENT,Serco Defence Science and Nuclear,243068,702.65
Department for Transport,British Transport Police,04/07/2011,TRAINING-POLICE,HR LEARNING AND DEVELOPMENT,SERCO LIMITED,245005,"1,494.60"
Department for Transport,British Transport Police,04/07/2011,TRAINING-POLICE,HR LEARNING AND DEVELOPMENT,TEW PLUS LTD,244488,"4,320.00"
Department for Transport,British Transport Police,04/07/2011,TRAINING-POLICE,HR LEARNING AND DEVELOPMENT,WEST YORKSHIRE POLICE AUTH,244435,551
Department for Transport,British Transport Police,04/07/2011,TRAINING-POLICE,NW OPERATIONS,WEST YORKSHIRE POLICE AUTH,244953,500
Department for Transport,British Transport Police,04/07/2011,TRAINING-STAFF,HR LEARNING AND DEVELOPMENT,Lewisham Counselling & Couns'or Trng As,245020,910
Department for Transport,British Transport Police,04/07/2011,TRAINING-STAFF,HR LEARNING AND DEVELOPMENT,RAILTECH GRP RAILWAY & SIGNAL ENGINEERING LTD,244930,696
Department for Transport,British Transport Police,04/07/2011,TRAINING-STAFF,FHQ CCTV PROJECT TEAM,REED LEARNING PLC,245286,574.8
Department for Transport,British Transport Police,04/07/2011,TRAVEL & SUBSISTANCE,WN OPERATIONS,ATTAIN TRAVEL LTD,244963,"2,220.00"
Department for Transport,British Transport Police,04/07/2011,UPKEEP OF DOG,FHQ TRAINING CENTRE DOGS,R G COLLINS,245173,"1,189.98"
Department for Transport,British Transport Police,04/07/2011,VETS FEES,FHQ TRAINING CENTRE DOGS,GODDARD VETERINARY GROUP,244620,847.79
Department for Transport,British Transport Police,04/07/2011,WINDOW CLEANING CONTRACT,SPRING HOUSE,Wcl Limited,244950,"1,144.80"
Department for Transport,British Transport Police,04/07/2011,WINDOW CLEANING CONTRACT,FHQ FACILITIES,Wcl Limited,244952,"2,328.00"
Department for Transport,British Transport Police,04/07/2011,WINDOW CLEANING CONTRACT,EBURY BRIDGE,Wcl Limited,244955,808.8
Department for Transport,British Transport Police,09/07/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,Four Seasons Control Ltd,245824,680.33
Department for Transport,British Transport Police,09/07/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,PROTECHNICAL SERVICES LTD,245632,"1,572.00"
Department for Transport,British Transport Police,09/07/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,Redhill Analysts Ltd,245657,"1,860.00"
Department for Transport,British Transport Police,09/07/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,STRATEGIC TEAM GROUP CO LTD,244608,936
Department for Transport,British Transport Police,09/07/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,Tocanos Ltd t/a Arc Electrical,245764,"1,141.06"
Department for Transport,British Transport Police,09/07/2011,ADHOC MTCE- BUILDINGS,FORCEWIDE MAINTENANCE,Tocanos Ltd t/a Arc Electrical,245343,535.2
Department for Transport,British Transport Police,09/07/2011,ANNUAL LICENCES- SOFTWARE,STRATEGIC DEVELOPMENT DEPT,THE COPYRIGHT LICENSING AGENCY LTD,245668,"6,739.20"
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC ABERDEEN STAFF COSTS,FIRST SCOT RAIL LIMITED,245812,"1,662.00"
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC DUNDEE STAFF COSTS,FIRST SCOT RAIL LIMITED,245813,541.5
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC INVERNESS STAFF COSTS,FIRST SCOT RAIL LIMITED,245816,772.5
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC KILWINNING STAFF COSTS,FIRST SCOT RAIL LIMITED,245817,580.5
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC KIRKCALDY STAFF COSTS,FIRST SCOT RAIL LIMITED,245819,541.5
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC MOTHERWELL STAFF COSTS,FIRST SCOT RAIL LIMITED,245820,"1,120.50"
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC PAISLEY STAFF COSTS,FIRST SCOT RAIL LIMITED,245822,619.5
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC STIRLING STAFF COSTS,FIRST SCOT RAIL LIMITED,245823,580.5
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,WN SUPPORT SERVICES,JONES LANG LASALLE,244362,"5,948.33"
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,WN SUPPORT SERVICES,JONES LANG LASALLE,244364,"17,890.52"
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,FHQ TRAINING CENTRE DOGS,METROPOLITAN POLICE,245902,"22,500.00"
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC PERTH STAFF COSTS,NETWORK RAIL,245806,900
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC EDINBURGH STAFF COSTS,NETWORK RAIL,245840,"8,325.00"
Department for Transport,British Transport Police,09/07/2011,BUILDING RENTAL,SC GLASGOW STAFF COSTS,NETWORK RAIL,245839,"1,200.00"
Department for Transport,British Transport Police,09/07/2011,CLAIM - OTHER,CORPORATE RISK TEAM,ANN GIBBON & CO CLIENTS ACCOUNT,23553,"15,495.00"
Department for Transport,British Transport Police,09/07/2011,CLAIM - PROPERTY DAMAGES,CORPORATE RISK TEAM,JDI Contractors,244947,"3,222.00"
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,FHQ AXIS FACILITIES,ADEPT CLEANING SERVICES LTD,245659,"2,177.18"
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,FHQ AXIS FACILITIES,ADEPT CLEANING SERVICES LTD,245658,504.76
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN FINANCE,Mayfield Cleaning Contractors,244528,-381.9
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN OUTER LONDON CID,Mayfield Cleaning Contractors,244528,-65.71
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN EBBSFLEET,Mayfield Cleaning Contractors,244528,-79.73
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN ST PANCRAS STAFF COSTS,Mayfield Cleaning Contractors,244528,-61.08
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN KINGS CROSS STAFF COSTS,Mayfield Cleaning Contractors,244528,-149.77
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN CAMBRIDGE STAFF COSTS,Mayfield Cleaning Contractors,244528,-39.85
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN L'POOL ST STAFF COSTS,Mayfield Cleaning Contractors,244528,-62.02
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN SOUTHEND STAFF COSTS,Mayfield Cleaning Contractors,244528,-66.75
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN IPSWICH STAFF COSTS,Mayfield Cleaning Contractors,244528,-61.78
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN PETERBOROUGH STAFF COSTS,Mayfield Cleaning Contractors,244528,-75.13
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN LONDON MAYORS SUBURBAN TEAM,Mayfield Cleaning Contractors,244528,-59.62
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN EUSTON STAFF COSTS,Mayfield Cleaning Contractors,244528,-72.14
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN PADDINGTON STAFF COSTS,Mayfield Cleaning Contractors,244528,-85.88
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN READING STAFF COSTS,Mayfield Cleaning Contractors,244528,-86.4
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN MILTON KEYNES STAFF COSTS,Mayfield Cleaning Contractors,244528,-85.81
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LN CUSTODY,Mayfield Cleaning Contractors,244529,"1,512.00"
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,LS BRIGHTON STAFF COSTS,Minster Cleaning Services Sussex,245825,542.11
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,CRIME RECORDING CENTRE,Mitie Cleaning and Environmental Ltd,245843,572.41
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,PDU CAMDEN ROAD,Ocs Group Uk Ltd,244155,"2,394.24"
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,SC EDINBURGH STAFF COSTS,REGENT OFFICE CARE LTD,245831,851.76
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,SC GLASGOW STAFF COSTS,REGENT OFFICE CARE LTD,245832,"2,839.20"
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,FHQ AXIS FACILITIES,RENTOKIL INITIAL UK LTD (HYGIENE DIVISION),245665,542.36
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,NE DONCASTER STAFF COSTS,Trustclean Ltd,243307,"1,419.07"
Department for Transport,British Transport Police,09/07/2011,CLEANING CONTRACT- BUILDINGS,NW PRESTON STAFF COSTS,WEST COAST TRAINS LTD,245109,570.24
Department for Transport,British Transport Police,09/07/2011,CLEANING MATERIALS- PURCHASE,FHQ AXIS FACILITIES,ADEPT CLEANING SERVICES LTD,245659,385.5
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,SC SECT. COMM. CENT STF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245711,"2,636.76"
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE A.I.B,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,174.55
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE AREA COMMAND,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,140.33
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE CAMERA ENFORCEMENT UNIT,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,103.18
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE DERBY,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,34.39
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE LEEDS STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,214.48
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE BRADFORD STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,34.39
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE METRO TRANSPORT SYSTEMS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,68.78
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE NEWCASTLE STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,75.84
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE M'BROUGH STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,34.39
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE NPT,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,34.39
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE YORK STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,168.94
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE DONCASTER STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,68.78
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE HULL STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,211.8
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE LINCOLN STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,85.54
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE OPERATIONS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245773,68.78
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE ADMIN OF JUSTICE,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,68.78
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE CRIME MGT CENTRES,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,149.6
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE FINANCE,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,143.36
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE PERSONNEL,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,34.39
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE AREA COMMAND,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,544.57
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE DERBY,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,137.29
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE LEICESTER,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,92.6
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE NOTTINGHAM,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,396.59
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE LEEDS STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,240.74
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE BRADFORD STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,34.39
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE METRO TRANSPORT SYSTEMS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,34.39
Department for Transport,British Transport Police,09/07/2011,DATA CHARGES,NE NEWCASTLE STAFF COSTS,GLOBAL CROSSING (UK) TELECOMMUNICATIONS,245770,362.18
