Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department for Transport,Department for Transport,05.10.2012,Grant Payments,Rail Commercial Contracts,SOUTH YORKSHIRE PTE,2000013488,"£ 1,812,651.11",1307 Wk3 PTE SUBSIDY & INDEXATION 2012-13_Pd 1307,S2 5YT
Department for Transport,Department for Transport,05.10.2012,Grant Payments,Rail Commercial Contracts,WEST YORKSHIRE PTA,2000013490,"£ 4,355,070.86",1307 Wk3 PTE SUBSIDY & INDEXATION 2012-13_Pd1307 -,LS1 2DE
Department for Transport,Department for Transport,05.10.2012,Pte Cost Of Servs Ch,Rail Commercial Contracts,GREATER MANCHESTER PTA,2000013489,"£ 107,697.18",1307 Wk3 ADMIN GRANT & INDEXATION_P1307 - Transpor,M1 3BG
Department for Transport,Department for Transport,05.10.2012,Pte Cost Of Servs Ch,Rail Commercial Contracts,NEXUS (TYNE & WEAR),2000013487,"£ 18,366.22",1307 Wk3 ADMIN GRANT & INDEXATION_P1307 - Nexus,NE1 4AX
Department for Transport,Department for Transport,05.10.2012,Pte Cost Of Servs Ch,Rail Commercial Contracts,SOUTH YORKSHIRE PTE,2000013488,"£ 88,561.70",1307 Wk3 ADMIN GRANT & INDEXATION_P1307 - South Yo,S2 5YT
Department for Transport,Department for Transport,05.10.2012,Pte Cost Of Servs Ch,Rail Commercial Contracts,WEST YORKSHIRE PTA,2000013490,"£ 64,522.15",1307 Wk3 ADMIN GRANT & INDEXATION_P1307 - West Yor,LS1 2DE
Department for Transport,Department for Transport,05.10.2012,Other Pte Costs,Rail Commercial Contracts,GREATER MANCHESTER PTA,2000013489,£ 46.03,1307 Wk3 LLOYDS DATABASE CONNECTION_P1307 - Transp,M1 3BG
Department for Transport,Department for Transport,05.10.2012,Other Pte Costs,Rail Commercial Contracts,MERSEYTRAVEL,2000013486,£ 46.03,1307 Wk3 LLOYDS DATABASE CONNECTION_P1307 - Mersey,L3 2AN
Department for Transport,Department for Transport,05.10.2012,Other Pte Costs,Rail Commercial Contracts,NEXUS (TYNE & WEAR),2000013487,£ 46.03,1307 Wk3 LLOYDS DATABASE CONNECTION_P1307 - Nexus,NE1 4AX
Department for Transport,Department for Transport,05.10.2012,Other Pte Costs,Rail Commercial Contracts,SOUTH YORKSHIRE PTE,2000013488,£ 46.03,1307 Wk3 LLOYDS DATABASE CONNECTION_P1307 - South,S2 5YT
Department for Transport,Department for Transport,05.10.2012,Other Pte Costs,Rail Commercial Contracts,WEST YORKSHIRE PTA,2000013490,£ 46.03,1307 Wk3 LLOYDS DATABASE CONNECTION_P1307 - West Y,LS1 2DE
Department for Transport,Department for Transport,05.10.2012,Minor Purchases,Rail Accident Investigation Branch,WA PRODUCTS (UK) LIMITED,2000013484,£ 530.28,#,CM0 8TE
Department for Transport,Department for Transport,05.10.2012,Infrastructure Maint,Group Finance,COMPUTACENTER (UK) LTD,2000013479,"£ 39,875.00",#,AL10 9TW
Department for Transport,Department for Transport,05.10.2012,Transport Consult,Rail Commercial Contracts,MOTT MACDONALD,2000013483,"£ 3,329.93",#,CR9 2UL
Department for Transport,Department for Transport,05.10.2012,HR Consultancy,Group HR,EMPLOYEE ADVISORY RESOURCE LTD,2000013481,"£ 1,279.82",#,W4 5YB
Department for Transport,Department for Transport,05.10.2012,Support Services,Aviation,INFRATIL KENT AIRPORT LTD,2000013492,"£ 48,421.20",#,CT12 5BP
Department for Transport,Department for Transport,05.10.2012,Support Services,Greener Transport & International,BMT RELIABILITY CONSULTANTS LTD,2000013478,"£ 37,708.50",#,PO15 5SU
Department for Transport,Department for Transport,05.10.2012,CurrGrtPriSec-P&NPIS,DASH,AEA TECHNOLOGY - ENVIRONMENT,2000013491,"£ 44,000.00",NCEC Q2 2012-13,OX11 0QJ
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Commercial & Technical Services,,2000013559,"£ 6,930.00",#,OX10 7DN
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,General Counsel's Office,PARITY RESOURCES LTD,2000013574,"£ 1,908.00",#,SW19 3RU
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Group Finance,BADENOCH & CLARK,2000013551,"£ 4,843.66",#,W1T 5AE
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Rail Commercial Contracts,CAPITA RESOURCING LTD,2000013576,"£ 5,599.44",#,DL1 9HN
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Refran Prog Off,BADENOCH & CLARK,2000013551,"£ 2,340.90",#,W1T 5AE
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Refran Prog Off,BADENOCH & CLARK,2000013551,"£ 3,270.30",#,W1T 5AE
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Refran Prog Off,BADENOCH & CLARK,2000013551,"£ 3,270.30",#,W1T 5AE
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Refran Prog Off,BADENOCH & CLARK,2000013551,"£ 4,056.00",#,W1T 5AE
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Group Finance,MICHAEL PAGE INTERNATIONAL,2000013573,"£ 3,942.84",#,SL1 3SA
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Group Finance,PARITY RESOURCES LTD,2000013574,"£ 15,660.00",#,SW19 3RU
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Refran Prog Off,CAPITA RESOURCING LTD,2000013576,"£ 7,212.89",#,DL1 9HN
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Refran Prog Off,SPRING TECHNOLOGY LTD ALSO T/A,2000013579,"£ 3,168.54",#,B37 7YE
Department for Transport,Department for Transport,08.10.2012,Agency Staff Costs,Refran Prog Off,SPRING TECHNOLOGY LTD ALSO T/A,2000013579,"£ 3,168.54",#,B37 7YE
Department for Transport,Department for Transport,08.10.2012,Travel Exp Overseas,Centrally held prog,CAPITA BUSINESS TRAVEL,2000013575,"£ 11,894.88",Capita AAIB September,DE21 6BF
Department for Transport,Department for Transport,08.10.2012,Travel Exp Overseas,Centrally held prog,CAPITA BUSINESS TRAVEL,2000013575,"£ 29,464.42",Capita NN Consolidated September,DE21 6BF
Department for Transport,Department for Transport,08.10.2012,Services prov by OGD,Transport Security,FCO SERVICES,100016660,"-£ 3,648.00",Credit march 2012,MK19 7BH
Department for Transport,Department for Transport,08.10.2012,Services prov by OGD,Transport Security,FCO SERVICES,100016660,"£ 3,648.00",Gatwick Airport 76 CTC March 2012,MK19 7BH
Department for Transport,Department for Transport,08.10.2012,Services prov by OGD,Transport Security,FCO SERVICES,100016660,-£ 880.80,PO 800094673,MK19 7BH
Department for Transport,Department for Transport,08.10.2012,Services prov by OGD,Transport Security,FCO SERVICES,100016660,£ 880.80,PO 800094673,MK19 7BH
Department for Transport,Department for Transport,08.10.2012,Computer equipment,Business Transformation,BEAVER SOLUTIONS,2000013552,"£ 2,278.80",Scala InfoChannel upgrade in GMH,SG12 9PZ
Department for Transport,Department for Transport,08.10.2012,IT Ser Running Costs,Business Transformation,CENTERPRISE INTERNATIONAL LIMITED,2000013583,"£ 1,490.40",#,RG24 8GQ
Department for Transport,Department for Transport,08.10.2012,IT Ser Running Costs,Business Transformation,CENTERPRISE INTERNATIONAL LIMITED,2000013583,"£ 4,089.92",#,RG24 8GQ
Department for Transport,Department for Transport,08.10.2012,Small Software,Business Transformation,BEAVER SOLUTIONS,2000013552,"£ 1,560.00",#,SG12 9PZ
Department for Transport,Department for Transport,08.10.2012,Small Software,Business Transformation,THE PRESS ASSOCIATION LTD,2000013578,£ 850.21,#,SW1V 1A
Department for Transport,Department for Transport,08.10.2012,Stationery (Non-stk),Permanent Secretary,OFFICE DEPOT UK LIMITED,2000013549,£ 100.20,3 M POST-IT INDEX 38x43 ORANGE,SP10 4BA
Department for Transport,Department for Transport,08.10.2012,Stationery (Non-stk),Permanent Secretary,OFFICE DEPOT UK LIMITED,2000013549,£ 100.20,3M POST-IT INDEX 38x43 BLUE,SP10 4BA
Department for Transport,Department for Transport,08.10.2012,Stationery (Non-stk),Permanent Secretary,OFFICE DEPOT UK LIMITED,2000013549,£ 100.20,3M POST-IT INDEX 38x43 GREEN,SP10 4BA
Department for Transport,Department for Transport,08.10.2012,Stationery (Non-stk),Permanent Secretary,OFFICE DEPOT UK LIMITED,2000013549,£ 100.20,3M POST-IT INDEX 38x43 RED,SP10 4BA
Department for Transport,Department for Transport,08.10.2012,Stationery (Non-stk),Permanent Secretary,OFFICE DEPOT UK LIMITED,2000013549,£ 200.40,3M POST-IT INDEX 38x43 YELLOW,SP10 4BA
Department for Transport,Department for Transport,08.10.2012,Computer Consumables,Rail,SUPPLIES TEAM,2000013550,"£ 1,348.78",#,S9 1XU
Department for Transport,Department for Transport,08.10.2012,Computer Consumables,Roads,SUPPLIES TEAM,2000013550,"£ 1,408.92",#,S9 1XU
Department for Transport,Department for Transport,08.10.2012,Telephone charges,Business Transformation,COMMUNITIES AND LOCAL GOVERNMENT,2000013546,"£ 29,629.88",#,HP2 4XN
Department for Transport,Department for Transport,08.10.2012,Mobile Phone charges,Group Finance,VODAFONE LTD,2000013562,"£ 1,782.60",Vodafone - AC 670072169/00001 - 14 Aug 12,RG14 5FF
Department for Transport,Department for Transport,08.10.2012,Mobile Phone charges,Group Finance,T-MOBILE (UK) LTD,2000013560,£ 737.42,TMobile AC43361515 September 2012,AL10 9BW
Department for Transport,Department for Transport,08.10.2012,Transport Consult,Greener Transport & International,UNIVERSITY OF LEEDS CONSULTING LTD,2000013561,"£ 2,375.00",#,LS2 9JT
Department for Transport,Department for Transport,08.10.2012,Publicity,Transport Security,INTOUCHUK.COM LTD,2000013557,£ 685.01,#,SW19 2RR
Department for Transport,Department for Transport,08.10.2012,Research,Local,AECOM LIMITED,2000013556,"£ 59,453.50",#,WA14 4DZ
Department for Transport,Department for Transport,08.10.2012,Research,Aviation,CIVIL AVIATION AUTHORITY,2000013554,"£ 50,000.00",#,RH10 0YR
Department for Transport,Department for Transport,08.10.2012,Research,Aviation,CIVIL AVIATION AUTHORITY,2000013554,"£ 11,750.00",#,RH10 0YR
Department for Transport,Department for Transport,08.10.2012,Research,Aviation,CIVIL AVIATION AUTHORITY,2000013554,"£ 20,375.00",#,RH10 0YR
Department for Transport,Department for Transport,08.10.2012,Research,Local,MOTT MACDONALD,2000013558,"£ 30,080.50",#,CR9 2UL
Department for Transport,Department for Transport,08.10.2012,Support Services,Aviation,BOURNEMOUTH INTERNATIONAL AIRPORT,2000013553,"£ 29,797.90",#,BH23 6SE
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,NHS ASHTON LEIGH & WIGAN PROVIDER,2000013547,"£ 61,081.00",Mobility Centres Payments Q3 2012-13,WN1 1AH
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,CORNWALL MOBILITY CENTRE LTD,2000013563,"£ 47,769.00",Mobility Centres Payments Q3 2012-13,TR1 3LJ
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,DERBY HOSPITALS,2000013564,"£ 50,003.00",Mobility Centres Payments Q3 2012-13,DE1 2QY
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,DISABLED LIVING CENTRE,2000013565,"£ 46,429.00",Mobility Centres Payments Q3 2012-13,BS16 2QQ
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,EAST ANGLIAN DRIVEABILITY,2000013567,"£ 80,211.00",Mobility Centres Payments Q3 2012-13,IP24 3RL
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,NORTHUMBERLAND TYNE & WEAR NHS TRUS,2000013568,"£ 44,046.00",Mobility Centres Payments Q3 2012-13,NE3 3XT
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,QUEEN ELIZABETHS FOUNDATION,2000013569,"£ 78,934.00",Mobility Centres Payments Q3 2012-13,SM5 4NR
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,REGIONAL DRIVING ASSESSMENT CENTRE,2000013570,"£ 104,200.00",Mobility Centres Payments Q3 2012-13,B8 1AU
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,WESSEX DRIVEABILITY,2000013571,"£ 41,494.00",Mobility Centres Payments Q3 2012-13,SO17 2LJ
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,WILLIAM MERRITT DISABLED LIVING,2000013572,"£ 44,472.00",Mobility Centres Payments Q3 2012-13,LS12 3QE
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,HERTFORDSHIRE ACTION ON DISABILITY,2000013580,"£ 34,686.00",Mobility Centres Payments Q3 2012-13,AL7 4DD
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,FORUM OF MOBILITY CENTRES,2000013581,"£ 25,373.00",Mobility Centres Payments Q3 2012-13,IP24 3RL
Department for Transport,Department for Transport,08.10.2012,CurrGrtPriSec-P&NPIS,Local,KENT COMMUNITY HEALTH NHS TRUST,2000013548,"£ 54,868.00",Mobility Centres Payments Q3 2012-13,CT1 3NG
Department for Transport,Department for Transport,08.10.2012,Subsidies Private Se,Local,LADYLINE COACHES (S62 5NR),2000013585,£ 514.34,LADYLINE SERVICES,S62 5NR
Department for Transport,Department for Transport,08.10.2012,Subsidies Private Se,Roads,MSRS FREIGHT GRANT,2000013566,"£ 39,188.37",MSRS FREIGHT GRANT,
Department for Transport,Department for Transport,08.10.2012,Subsidies Private Se,Roads,MSRS FREIGHT GRANT,2000013566,"£ 30,313.41",MSRS FREIGHT GRANT,
Department for Transport,Department for Transport,09.10.2012,Agency Staff Costs,Business Transformation,SAND RESOURCES LTD,2000013667,"£ 3,522.00",#,TN1 1DJ
Department for Transport,Department for Transport,09.10.2012,Agency Staff Costs,Rail Commercial Contracts,MORGAN HUNT UK LTD,2000013666,"£ 2,433.60",#,EC4M 7EG
Department for Transport,Department for Transport,09.10.2012,Agency Staff Costs,Rail Commercial Contracts,MICHAEL PAGE INTERNATIONAL,2000013674,"£ 1,879.20",#,SL1 3SA
Department for Transport,Department for Transport,09.10.2012,Agency Staff Costs,Refran Prog Off,BADENOCH & CLARK,2000013657,"£ 3,270.30",#,W1T 5AE
Department for Transport,Department for Transport,09.10.2012,Agency Staff Costs,DASH,MICHAEL PAGE INTERNATIONAL,2000013674,"£ 2,784.00",#,SL1 3SA
Department for Transport,Department for Transport,09.10.2012,Rent - L&B (non-PFI),Rail and Road Projects,EUROSTAR (UK) LTD,2000013675,"£ 135,000.00",#,SE1 8SE
Department for Transport,Department for Transport,09.10.2012,Removal Costs,Rail Accident Investigation Branch,BISHOP'S MOVE (WOKINGHAM) LTD,2000013685,£ 765.20,#,RG41 2FD
Department for Transport,Department for Transport,09.10.2012,Storage & Distributi,General Counsel's Office,COMMUNITIES AND LOCAL GOVERNMENT,2000013654,"£ 78,369.24",#,HP2 4XN
Department for Transport,Department for Transport,09.10.2012,Machinery Rental,Permanent Secretary,XEROX (UK) LTD,2000013669,£ 931.57,#,BN13 1QG
Department for Transport,Department for Transport,09.10.2012,IT Ser Running Costs,Roads,EVOLVE BUSINESS CONSULTANCY LTD,2000013661,£ 864.00,#,GU10 1DW
Department for Transport,Department for Transport,09.10.2012,Live Running Non IBM,Business Transformation,CABLE & WIRELESS,2000013659,"£ 2,310.36",C+W SAN LINK A/C UK13066448,MK3 5JP
Department for Transport,Department for Transport,09.10.2012,Computer Consumables,Transport Security - Security Compliance Division ,SUPPLIES TEAM,2000013656,£ 594.28,#,S9 1XU
Department for Transport,Department for Transport,09.10.2012,Printing,Marine Accident Investigation Branch,WILLIAMS LEA LIMITED,2000013683,"£ 6,896.25",#,NR3 1PD
Department for Transport,Department for Transport,09.10.2012,Telephone charges,Business Transformation,CABLE & WIRELESS,2000013659,"£ 25,136.78",C&W -Call Charges - September 2012,MK3 5JP
Department for Transport,Department for Transport,09.10.2012,Telephone Line Rent,Business Transformation,CABLE & WIRELESS,2000013659,"£ 6,120.00",C&W - MessageLabs - 01/10/12 to 31/12/12,MK3 5JP
Department for Transport,Department for Transport,09.10.2012,Telephone Line Rent,Business Transformation,CABLE & WIRELESS,2000013659,"£ 16,771.32",C&W Rental 1Oct-31Oct,MK3 5JP
Department for Transport,Department for Transport,09.10.2012,Telephone Line Rent,Business Transformation,CABLE & WIRELESS,2000013659,"£ 25,136.78",C+W SAN LINK A/C UK13066448,MK3 5JP
Department for Transport,Department for Transport,09.10.2012,Telephone Line Rent,Business Transformation,CABLE & WIRELESS,2000013659,"-£ 5,647.30",CREDIT FOR ACCOUNT UK13009716,MK3 5JP
Department for Transport,Department for Transport,09.10.2012,Telephone Line Rent,Business Transformation,CABLE & WIRELESS,2000013659,"-£ 59,545.72",Invoice UK10/072012/2364 paid twice,MK3 5JP
Department for Transport,Department for Transport,09.10.2012,Legal Consultancy,Managing Director Motoring Services,FIELD FISHER WATERHOUSE LLP,2000013677,"£ 21,320.17",#,EC3N 2AA
Department for Transport,Department for Transport,09.10.2012,Transport Consult,Local,SUSTRANS LTD,2000013673,"£ 13,738.42",#,BS1 5DD
Department for Transport,Department for Transport,09.10.2012,Transport Consult,Local,SUSTRANS LTD,2000013673,"£ 9,561.58",#,BS1 5DD
Department for Transport,Department for Transport,09.10.2012,Transport Consult,Refran Prog Off,LEIGHFISHER LTD,2000013678,"£ 34,917.50",#,W2 2ES
Department for Transport,Department for Transport,09.10.2012,Other Advertising,Local,PENNA COMMUNICATIONS,2000013679,"£ 11,245.83",#,EC4M 7RD
Department for Transport,Department for Transport,09.10.2012,Research,Managing Director Motoring Services,PRICEWATERHOUSECOOPERS LLP,100016736,"£ 40,594.00",#,E14 9SQ
Department for Transport,Department for Transport,09.10.2012,Research,Managing Director Motoring Services,PRICEWATERHOUSECOOPERS LLP,100016736,"-£ 40,594.00",#,E14 9SQ
Department for Transport,Department for Transport,09.10.2012,Traffic Survey & Cou,Roads,LEEDS CITY COUNCIL,2000013672,"£ 15,875.00",#,LS2 8JR
Department for Transport,Department for Transport,09.10.2012,Support Services,Aviation,CIVIL AVIATION AUTHORITY,2000013660,"£ 500,000.00",#,RH10 0YR
Department for Transport,Department for Transport,09.10.2012,Support Services,Aviation,CIVIL AVIATION AUTHORITY,2000013660,"£ 62,500.00",#,RH10 0YR
