Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,23/12/2010,Management Consultancy,Transport Security,ATLANTIC GROUP ASSOCIATES,2000022013,"14,168"
Department for Transport,Department for Transport,16/12/2010,Curr Grant to Priv Sect-Persons & NPISH,Regional & Local Transport,ATOC LIMITED,2000021427,"18,161"
Department for Transport,Department for Transport,16/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021385,"1,078"
Department for Transport,Department for Transport,31/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000022250,"2,083"
Department for Transport,Department for Transport,22/12/2010,Transport Consultancy,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"2,394"
Department for Transport,Department for Transport,14/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000020932,"3,155"
Department for Transport,Department for Transport,22/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"3,155"
Department for Transport,Department for Transport,31/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000022250,"3,155"
Department for Transport,Department for Transport,22/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"3,284"
Department for Transport,Department for Transport,16/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021385,"4,876"
Department for Transport,Department for Transport,22/12/2010,Data Supply - Transport Direct,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"7,196"
Department for Transport,Department for Transport,31/12/2010,Data Supply - Transport Direct,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000022250,"7,196"
Department for Transport,Department for Transport,22/12/2010,Transport Consultancy,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"10,608"
Department for Transport,Department for Transport,15/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021094,"13,101"
Department for Transport,Department for Transport,21/12/2010,IT Consultancy,Rail Service Delivery,ATOS ORIGIN IT SERVICES UK LTD,2000003232,"14,736"
Department for Transport,Department for Transport,22/12/2010,Small Software,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"16,431"
Department for Transport,Department for Transport,22/12/2010,Service Charge Computer Expenses,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"19,197"
Department for Transport,Department for Transport,22/12/2010,Transport Consultancy,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"21,843"
Department for Transport,Department for Transport,31/12/2010,Transport Consultancy,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000022250,"21,843"
Department for Transport,Department for Transport,22/12/2010,Transport Consultancy,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"22,398"
Department for Transport,Department for Transport,31/12/2010,Transport Consultancy,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000022250,"33,363"
Department for Transport,Department for Transport,22/12/2010,Transport Consultancy,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"34,598"
Department for Transport,Department for Transport,15/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021094,"138,119"
Department for Transport,Department for Transport,22/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021924,"138,119"
Department for Transport,Department for Transport,15/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000021094,"161,814"
Department for Transport,Department for Transport,23/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000022022,"161,814"
Department for Transport,Department for Transport,31/12/2010,IT Services  Running Costs,Information Management Directorate,ATOS ORIGIN IT SERVICES UK LTD,2000022250,"161,814"
Department for Transport,Department for Transport,16/12/2010,Property Maintenance,Accident Investigating Branches,AUORA SYSTEMS,2000021386,"1,346"
Department for Transport,Department for Transport,06/12/2010,Property Maintenance,Accident Investigating Branches,AUORA SYSTEMS,2000020609,"4,182"
Department for Transport,Department for Transport,30/12/2010,IT Consultancy,Accident Investigating Branches,AVENCA LTD,2000022207,"11,400"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,AVON COACHES,2000021043,"83,437"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,AXE VALLEY MINI TRAVEL,2000021731,"3,183"
Department for Transport,Department for Transport,01/12/2010,Agency Staff Costs,Rail Service Delivery,BADENOCH & CLARK,2000003027,"1,179"
Department for Transport,Department for Transport,01/12/2010,Agency Staff Costs,Rail Service Delivery,BADENOCH & CLARK,2000003027,"1,179"
Department for Transport,Department for Transport,01/12/2010,Agency Staff Costs,Rail Service Delivery,BADENOCH & CLARK,2000003027,"1,179"
Department for Transport,Department for Transport,01/12/2010,Agency Staff Costs,Rail Service Delivery,BADENOCH & CLARK,2000003027,"1,768"
Department for Transport,Department for Transport,01/12/2010,Agency Staff Costs,Rail Service Delivery,BADENOCH & CLARK,2000003027,"1,768"
Department for Transport,Department for Transport,24/12/2010,Training,Accident Investigating Branches,BAINES SIMMONS LIMITED,2000022120,"2,957"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BAKERS COACHES,2000021732,"5,354"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,BAKERS DOLPHIN,2000021044,"5,855"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BANBURY COMMUNITY TRANSPORT ASSOC,2000021734,"5,081"
Department for Transport,Department for Transport,31/12/2010,Stationery (Non-stock),Accident Investigating Branches,BANNER BUSINESS SERVICES LTD,2000022246,753
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,Corporate Support Function,BARCLAYS BANK PLC,2000021098,657
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,Transform Licensing Logistics and Sponsorship,BARCLAYS BANK PLC,2000021098,"1,672"
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,INE Group,BARCLAYS BANK PLC,2000021098,"2,870"
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,Transport Security,BARCLAYS BANK PLC,2000021098,"2,937"
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,Regional & Local Transport,BARCLAYS BANK PLC,2000021098,"3,555"
Department for Transport,Department for Transport,16/12/2010,Purchasing Card Charges,Finance & Planning,BARCLAYS BANK PLC,2000003199,"11,988"
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,Corporate Support Function,BARCLAYS BANK PLC,2000021098,"17,352"
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,Transform Licensing Logistics and Sponsorship,BARCLAYS BANK PLC,2000021098,"18,165"
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,INE Group,BARCLAYS BANK PLC,2000021098,"28,170"
Department for Transport,Department for Transport,15/12/2010,Purchasing Card Charges,Transport Security,BARCLAYS BANK PLC,2000021098,"38,189"
Department for Transport,Department for Transport,07/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,BARNSLEY MBC,2000020691,"927,117"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BASINGSTOKE DIAL-A-RIDE,2000021735,"5,278"
Department for Transport,Department for Transport,07/12/2010,Support Services,Accident Investigating Branches,BASSOM COMPUTER CONSULTANCY,2000020674,"2,799"
Department for Transport,Department for Transport,06/12/2010,IT Equipment Capital Cost,Accident Investigating Branches,BASSOM COMPUTER CONSULTANCY,2000020611,"10,235"
Department for Transport,Department for Transport,06/12/2010,IT Equipment Capital Cost,Accident Investigating Branches,BASSOM COMPUTER CONSULTANCY,2000020611,"10,235"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BATH COMMUNITY TRANSPORT,2000021736,"2,881"
Department for Transport,Department for Transport,30/12/2010,Management Consultancy,Rail Service Delivery,BEACHCROFT LLP,2000003313,"16,925"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BEACON CENTRE FOR THE BLIND,2000021737,"2,155"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,BEAVER BUS,2000021047,"5,566"
Department for Transport,Department for Transport,24/12/2010,Secondments,Regional & Local Transport,BEDFORD BOROUGH COUNCIL,2000022103,"3,629"
Department for Transport,Department for Transport,16/12/2010,HR Consultancy,Human Resources,BENEFEX LIMITED,2000021429,"55,669"
Department for Transport,Department for Transport,15/12/2010,Rent - L&B (non-PFI),Finance & Estates,BERALA SARL,2000021100,"1,668,412"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,BERRYS COACHES (TAUNTON) LTD,2000021049,"12,884"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BEVERLEY COMMUNITY LIFT,2000021739,"1,046"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BEXLEY ACCESSIBLE TRANSPORT SCHEME,2000021740,"4,836"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BIRTLES MINI COACHES,2000021741,725
Department for Transport,Department for Transport,07/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,BIS,2000020708,"4,382,738"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,BLACK VELVET TRAVEL LTD,2000021272,"20,507"
Department for Transport,Department for Transport,16/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,BLACKPOOL COUNCIL,2000021432,"69,000"
Department for Transport,Department for Transport,16/12/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,BLACKPOOL COUNCIL,2000021432,"166,000"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BLUEWORKS PRIVATE HIRE,2000021742,"2,057"
Department for Transport,Department for Transport,20/12/2010,Subsidies to Private Sector,Maritime and Dangerous Goods,BMT MARINE & OFFSHORE SURVEYS LTD,2000021477,"1,846"
Department for Transport,Department for Transport,01/12/2010,Subsidies to Private Sector,Maritime and Dangerous Goods,BMT MARINE & OFFSHORE SURVEYS LTD,2000020387,"17,202"
Department for Transport,Department for Transport,23/12/2010,Support Services,Maritime and Dangerous Goods,BMT RELIABILITY CONSULTANTS LTD,2000022023,"36,195"
Department for Transport,Department for Transport,02/12/2010,Transport Consultancy,Projects,BOOZ & COMPANY LTD,2000003045,"14,652"
Department for Transport,Department for Transport,30/12/2010,Transport Consultancy,Projects,BOOZ & COMPANY LTD,2000003316,"18,450"
Department for Transport,Department for Transport,30/12/2010,Transport Consultancy,Projects,BOOZ & COMPANY LTD,2000003316,"19,475"
Department for Transport,Department for Transport,08/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,BOURNEMOUTH BOROUGH COUNCIL,2000020791,"11,224"
Department for Transport,Department for Transport,15/12/2010,Management Consultancy,Finance & Planning,BOVIS LEND LEASE CONSULTING LTD,2000003177,"10,800"
Department for Transport,Department for Transport,29/12/2010,Transport Consultancy,Rail Service Delivery,BOVIS LEND LEASE CONSULTING LTD,2000003306,"14,670"
Department for Transport,Department for Transport,08/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,BRADFORD MBC,2000020782,"30,000"
Department for Transport,Department for Transport,08/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,BRADFORD MBC,2000020782,"70,000"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BRAINTREE COMMUNITY TRANSPORT,2000021744,"1,547"
Department for Transport,Department for Transport,23/12/2010,Current Grants to LAs outside AEF/AEG,Road & Vehicle Safety & Standards,BRAKE,2000022046,"15,996"
Department for Transport,Department for Transport,09/12/2010,IT Consultancy,Finance & Estates,BRAMBLE.CC LTD,2000020808,"6,000"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,BRIAN JONES,2000021289,"2,654"
Department for Transport,Department for Transport,09/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,BRIGHTON & HOVE COUNCIL,2000020873,"23,692"
Department for Transport,Department for Transport,09/12/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,BRIGHTON & HOVE COUNCIL,2000020873,"84,848"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,BRIGHTWELLS GOSTREY CENTRE,2000021745,597
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,BRIJAN TOURS LTD,2000021050,"10,404"
Department for Transport,Department for Transport,16/12/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,BRISTOL CITY COUNCIL,2000021440,"386,205"
Department for Transport,Department for Transport,16/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,BRISTOL CITY COUNCIL,2000021440,"584,460"
Department for Transport,Department for Transport,09/12/2010,Curr Grant to Priv Sect-Persons & NPISH,Regional & Local Transport,BRITISH CYCLING FEDERATION,2000020876,"50,592"
Department for Transport,Department for Transport,23/12/2010,Electricity,Accident Investigating Branches,BRITISH GAS,2000022024,806
Department for Transport,Department for Transport,08/12/2010,Research,Transport Security,BRITISH TRANSPORT POLICE,2000020766,"56,500"
Department for Transport,Department for Transport,15/12/2010,BUS FDR Wales,Regional & Local Transport,BRODYR JAMES,2000021051,645
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,BRYLAINE TRAVEL,2000021052,"79,720"
Department for Transport,Department for Transport,20/12/2010,Telephone Line Rental,Information Management Directorate,BT CONFERENCING,2000021589,"1,165"
Department for Transport,Department for Transport,07/12/2010,Telephone Line Rental,Information Management Directorate,BT PAYMENT SERVICES LTD,2000020690,739
