DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|MCA|14/06/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|534470|699.44|Own Fleet Fuel Jun 12|SN5 6PS
Department for Transport|MCA|14/06/2012|Est Serv - Consult Lmpsum/Work|Asset Management|PARSONS BRINCKERHOFF Ltd|534307|686.25|Re-Invoice Lease Renewal Charg|NE4 7YQ
Department for Transport|MCA|14/06/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|534491|676.08|Own Fleet Fuel Jun 12|SN5 6PS
Department for Transport|MCA|14/06/2012|Uk Hotel Accommodation|Human Resources||264583|650|Smc 50 (11-29/05)|
Department for Transport|MCA|14/06/2012|Est Serv - Consult Lmpsum/Work|Asset Management|PARSONS BRINCKERHOFF Ltd|534307|645|Moto Prelims|NE4 7YQ
Department for Transport|MCA|14/06/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|534477|592.86|Own Fleet Fuel Jun 12|SN5 6PS
Department for Transport|MCA|14/06/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|534493|509.21|Own Fleet Fuel Jun 12|SN5 6PS
Department for Transport|MCA|14/06/2012|Vat On Rents|Asset Management|GREGOR PROPERTIES LTD|534322|500|Rent 15/05/12 - 31/07/12|EH6 6NF
Department for Transport|MCA|15/06/2012|Maj Maint-Buildings Non Asset|Asset Management|SCOTTISH AND SOUTHERN ENGERY POWER|534569|72033.73|Increase Power Supply Capicity|AB16 5NY
Department for Transport|MCA|15/06/2012|Helicopters - Royal Navy|Asset Management|MINISTRY of DEFENCE & PUBLIC SUB ACCOUNT|534562|59523.75||L2 3YL
Department for Transport|MCA|15/06/2012|Leasehold Improvs - Asset Reg|Asset Management|GEO BROLLY & CO (ROOFING) LTD|534560|25284.84|Roof Works Cert 03 22/5/12|G11 5LL
Department for Transport|MCA|15/06/2012|Electricity|Asset Management|EDF ENERGY|534533|12769.64|'Lecky Charges S/P May 2012|EX1 3UT
Department for Transport|MCA|15/06/2012|Consultancy Fees Non-Asset Reg|Asset Management|PARSONS BRINCKERHOFF Ltd|534507|7015.25|Highcliffe Lqa Invoice 2|NE4 7YQ
Department for Transport|MCA|15/06/2012|Prop Consultants Lump Sum Fees|Asset Management|PARSONS BRINCKERHOFF Ltd|534364|5000|Fmr Fabric Wks 2010/2011|NE4 7YQ
Department for Transport|MCA|15/06/2012|Consultancy Fees Non-Asset Reg|Asset Management|PARSONS BRINCKERHOFF Ltd|534508|4298.1|Dover Tvo 40% Works Complete|NE4 7YQ
Department for Transport|MCA|15/06/2012|Rent|Asset Management|WESTERN ISLES COUNCIL|534328|3343|Rates (July 12)|HS1 2BW
Department for Transport|MCA|15/06/2012|Planned Maintenance Under #5k|Asset Management|PARSONS BRINCKERHOFF Ltd|534365|3000|Asbestos Rmvl Bude Crs|NE4 7YQ
Department for Transport|MCA|15/06/2012|Software Maintenance|Information & Comms Technology|INSIGHT DIRECT (UK) LTD|534062|2505.12|Mcafee Actice Virus Scan 1yr|UB8 1PH
Department for Transport|MCA|15/06/2012|Disposal Expired Pyrotechnics|Asset Management|RAMORA UK|534559|2432.4|Tep Collection Poole (Mca) 12/|PO6 4PY
Department for Transport|MCA|15/06/2012|Radio Licence Fees|Information & Comms Technology|OFCOM (FOR NAVAIDS/RADAR)|534586|2343.6| Point Fixed Links 7748407|SE1 9HA
Department for Transport|MCA|15/06/2012|Consultancy Fees Non-Asset Reg|Asset Management|ENERGY AUDITING AGENCY LTD|534557|2255.36|Bureau Services May 2012|MK14 6LY
Department for Transport|MCA|15/06/2012|Telecoms Pws|Information & Comms Technology|BTDFTS|534589|1440.43|Corection Due2 Credit Note Pai|PR1 1BA
Department for Transport|MCA|15/06/2012|Masts & Towers - Non Ass Reg|Information & Comms Technology|HASKONING (UK) LTD|534563|1380|Bawdsey Appraisal|PE3 8DW
Department for Transport|MCA|15/06/2012|Prop Consultants Lump Sum Fees|Asset Management|PARSONS BRINCKERHOFF Ltd|534363|1336.5|Reactive Wks West 23/3-10/5/12|NE4 7YQ
Department for Transport|MCA|15/06/2012|Contract Cleaning|HM Coastguard|REGENT OFFICE CARE Ltd|534358|1083.76|Cleaning Premises June 2012|CV6 4QH
Department for Transport|MCA|15/06/2012|Overseas Hotel Accommodation|Business Delivery (Survey & Inspection)||264577|1009.08|Attend Posidonia Shipping Exhi|
Department for Transport|MCA|15/06/2012|Gas|Asset Management|CORONA ENERGY|534538|752.95|Gas Usage S/P May 2012|WD17 1JW
Department for Transport|MCA|15/06/2012|Leasehold Improvs - Asset Reg|Asset Management|CARILLION SPECIALIST SERVICES LTD|526829|727|Re-Roofing Of Flat Roof|CR9 0AU
Department for Transport|MCA|15/06/2012|Overseas Hotel Accommodation|Business Delivery (Survey & Inspection)||264574|636.14|To Italy & Rtn|
Department for Transport|MCA|15/06/2012|Overseas Hotel Accommodation|Business Delivery (Survey & Inspection)||264576|636.14|To Italy & Rtn|
Department for Transport|MCA|18/06/2012|Tug: Northern Isles - Sovereig|Asset Management|J P KNIGHT (LOWESTOFT) Ltd|534607|146250|Hire Anglian Sovereign|IV18 0EH
Department for Transport|MCA|18/06/2012|Tug: Northern Isles - Sovereig|Asset Management|J P KNIGHT (LOWESTOFT) Ltd|534607|7829.98|Fuel Anglian Sovereign|IV18 0EH
Department for Transport|MCA|18/06/2012|Protective Clothing|Asset Management|SUNDRIDGE HOLDINGS LTD|534582|6165.63|Protective Clothing|ME3 9LW
Department for Transport|MCA|18/06/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|534592|636.04|Own Fleet Fuel Jun 12|SN5 6PS
Department for Transport|MCA|18/06/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|534568|580.47|Own Fleet Fuel Jun 12|SN5 6PS
Department for Transport|MCA|19/06/2012|Civil Hydrographic Work|Navigation Safety|NET SURVEY Ltd|534522|20982.8|3rd Milestone Pymt Loch Linnhe|OX16 2SB
Department for Transport|MCA|19/06/2012|Civil Hydrographic Work|Navigation Safety|NET SURVEY Ltd|534523|18929.4|Final Pymt Sound Of Mull|OX16 2SB
Department for Transport|MCA|19/06/2012|Non-Technical Training|Human Resources|HIGHWAYS AGENCY|534594|18463|Admin A In A|BI 1RN
Department for Transport|MCA|19/06/2012|Software Licences - Asset Reg|Corporate Developments|EVOLVE BUSINESS CONSULTANCY LTD|534572|15353.28|41030|GU10 1DW
Department for Transport|MCA|19/06/2012|Uk Hotel Accommodation|Business Delivery (Survey & Inspection)|SALIWAWADON LTD T/AS LIVERPOOL HOTEL LTD|534554|2896|Fv Conference 21-25/5/12|L3 4AJ
Department for Transport|MCA|19/06/2012|Contract Cleaning|Human Resources|NOVA CONTRACT CLEANERS|534593|2340.32|Tc Cleaning Services June 12|BH9 2QJ
Department for Transport|MCA|19/06/2012|Contract Cleaning|Asset Management|COMPLETE CLEANING SERVICES (SCOTLAND)|534525|1175.74|Mnthly Chgs May 2012|G78 1QB
Department for Transport|MCA|19/06/2012|Oil|Asset Management|SCOTTISH FUELS|534556|1064.86|Fuel Delivery 28/5/12|FK5 4RB
Department for Transport|MCA|19/06/2012|Software Maintenance|Corporate Developments|EVOLVE BUSINESS CONSULTANCY LTD|534572|864|41030|GU10 1DW
Department for Transport|MCA|19/06/2012|Contract Cleaning|Asset Management|APEX CLEANING SERVICES WALES|534619|847.97|Cleaning Charge May 2012|SA67 7ET
Department for Transport|MCA|19/06/2012|Uk Hotel Accommodation|Ship Standards|SALIWAWADON LTD T/AS LIVERPOOL HOTEL LTD|534554|723.84|Fv Conference 21-25/5/12|L3 4AJ
Department for Transport|MCA|19/06/2012|Gas|Human Resources|CORONA ENERGY|534587|626.87|Gas Supply Apr-May 12|WD17 1JW
Department for Transport|MCA|19/06/2012|Stationery - Paper Supplies|Finance|OFFICE DEPOT UK LTD|534136|588|A4 Recycled Bright White Paper|SP10 4BA
Department for Transport|MCA|19/06/2012|Uk Hotel Accommodation|Business Improvement & Assurance||264711|564.75|Red Ensign Group Conference|
Department for Transport|MCA|19/06/2012|Bank Charges|Seafarer Services|BARCLAYCARD MERCHANT SERVICES|534613|531.65|B/Card Chgs May 2012|NN4 7SG
Department for Transport|MCA|19/06/2012|Filming & Photography|Office Of Chief Executive|FOCUS BUSINESS COMMUNICATIONS LTD|534632|528|Jun-Aug 2012 Archive Mgmt|SO19 2PP
Department for Transport|MCA|20/06/2012|Software Maintenance|Information & Comms Technology|ANS GROUP|534850|105000|5 Yr Supp & Main Kytes Croft 3|M15 6SY
Department for Transport|MCA|20/06/2012|Radio Equip/Instal. - Asset Re|Information & Comms Technology|AMTEC CONSULTING GROUP plc|534617|13740.46|Fees May 2012|GU9 7HX
Department for Transport|MCA|20/06/2012|Software Maintenance|Information & Comms Technology|FRONT RANGE SOLUTIONS UK LTD|534854|11593.95|Service D Heat Support|RG2 6GP
Department for Transport|MCA|20/06/2012|Rent|Asset Management|PORT OF TYNE AUTHORITY|534805|10000|Rent In Advance 1/7/12-30/9/12|NE34 9PT
Department for Transport|MCA|20/06/2012|Radio Equip/Instal. - Asset Re|Information & Comms Technology|AMTEC CONSULTING GROUP plc|534233|8019|Professional Fees 16-30/4/12|GU9 7HX
Department for Transport|MCA|20/06/2012|Masts & Towers Maint Non Asset|Information & Comms Technology|HASKONING (UK) LTD|534853|7080|Rh- Forth Plan Drawing|PE3 8DW
Department for Transport|MCA|20/06/2012|Rent|Asset Management|LINCOLNSHIRE POLICE AUTHORITY|534815|6100|Non Recoverable Expense 18/7/1|LN5 7PH
Department for Transport|MCA|20/06/2012|Rent|Asset Management|ACE ONE LTD|534795|5775|Rent In Advance 24/6/12-28/9/1|B3 2RT
Department for Transport|MCA|20/06/2012|Rent|Asset Management|RADIOSITE LTD|534830|4833.1|Rent In Advance 1/7/12-30/6/13|GU21 5RP
Department for Transport|MCA|20/06/2012|Service Charges|Asset Management|SUTTON HARBOUR COMPANY|534844|4147.6|S/C 1/9/11-31/12/11|PL4 ORA
Department for Transport|MCA|20/06/2012|Rent|Asset Management|PORT OF LONDON AUTHORITY|534786|3343.75|Rent In Advance 1/7/12-30/9/12|DA12 2BG
Department for Transport|MCA|20/06/2012|Rent|Asset Management|MRS R J HELFER|534828|3000|Non Recoverable Expense|BH20 5JB
Department for Transport|MCA|20/06/2012|Rent|Asset Management|SUTTON HARBOUR COMPANY|534843|3000|Top Up Rent 24/6/11-31/3/12|PL4 ORA
Department for Transport|MCA|20/06/2012|Service Charges|Asset Management|PORT OF TYNE AUTHORITY|534807|2794.5|Service Charge In Advance 1/7/|NE34 9PT
Department for Transport|MCA|20/06/2012|Rent|Asset Management|SQUARE SAIL SHIPYARD LIMITED|534841|2205|Rent In Advance 1/7/12-30/9/12|PL25 3NJ
Department for Transport|MCA|20/06/2012|Service Charges|Asset Management|ACE ONE LTD|534799|2169.6|S/C On Account 24/6/12-28/9/12|B3 2RT
Department for Transport|MCA|20/06/2012|Vat On Rents|Asset Management|PORT OF TYNE AUTHORITY|534805|2000|Rent In Advance 1/7/12-30/9/12|NE34 9PT
Department for Transport|MCA|20/06/2012|Rent|Asset Management|HANSTEEN INDUSTRIAL ESTATES LTD (RENT)|534809|1500|Rent In Advance 1/7/12-30/9/12|M2 5HD
Department for Transport|MCA|20/06/2012|Rent|Asset Management|ANDREW BEGGS & ASSOCIATES|534785|1450|Rent In Advance 1/7/12-30/9/12|CT21 5HA
Department for Transport|MCA|20/06/2012|Rent|Asset Management|TRINITY ENTERPRISE CENTRE LTD|534834|1412.5|Rent In Advance 1/7/12-30/9/12|SK9 5BG
Department for Transport|MCA|20/06/2012|Rent|Asset Management|LANDA ASSET MANAGEMENT|534790|1400|Rent In Advance 1/7/12-31/12/1|W1B 4DE
Department for Transport|MCA|20/06/2012|Rent|Asset Management|TOWLERS CHARTERED SURVEYORS|534812|1375|Rent In Advance 1/7/12-30/9/12|LS1 2TW
Department for Transport|MCA|20/06/2012|Rent|Asset Management|TELEREAL SERVICES LTD|534842|1300|Rent In Advance 24/6/12-28/9/1|W1U 8AN
Department for Transport|MCA|20/06/2012|Service Charges|Asset Management|SIEMENS BENEFIT SCHEME LTD|534846|1252.02|Balancing Service Charge|EC4M 7HP
Department for Transport|MCA|20/06/2012|Vat On Rents|Asset Management|ACE ONE LTD|534795|1155|Rent In Advance 24/6/12-28/9/1|B3 2RT
Department for Transport|MCA|20/06/2012|Purchase Coast Rescue Equip|Asset Management|VERTEC SCIENTIFIC LTD|534967|1122|Bleeper 3 Radiation Monitor|RG7 2PQ
Department for Transport|MCA|20/06/2012|Electricity|Asset Management|ACE ONE LTD|534801|1053.94|Electricity 1/2/12-31/3/12|B3 2RT
Department for Transport|MCA|20/06/2012|Rent|Asset Management|FVR (UK) Ltd|534838|987.5|Rent In Advance 1/7/12-30/9/12|TF11 9JB
Department for Transport|MCA|20/06/2012|Vat On Rents|Asset Management|RADIOSITE LTD|534830|966.62|Rent In Advance 1/7/12-30/6/13|GU21 5RP
Department for Transport|MCA|20/06/2012|Rent|Asset Management|DTZ|534845|884.4|Depreciation Charges 1/7/12-31|B3 2ED
Department for Transport|MCA|20/06/2012|Rent|Asset Management|BOWEN TRAVEL GROUP|534847|875|Rent In Advance 1/7/12-30/9/12|LE11 5AH
Department for Transport|MCA|20/06/2012|Rent|Asset Management|INNES ENGLAND|534823|875|Rent In Advance 1/7/12-30/9/12|DE1 1BT
Department for Transport|MCA|20/06/2012|T&S Advances|Human Resources||264772|864|Smc 51(08-20/07/12)|
Department for Transport|MCA|20/06/2012|Rent|Asset Management|PORT FLAIR LTD|534818|750|Rent In Advance 1/7/12-31/12/1|CM0 7RB
Department for Transport|MCA|20/06/2012|Rent|Asset Management|MR FRANK CONNOR|534821|700|Rent In Advance 1/7/12-31/7/12|DT3 4JB
Department for Transport|MCA|20/06/2012|Vat On Rents|Asset Management|PORT OF LONDON AUTHORITY|534786|668.75|Rent In Advance 1/7/12-30/9/12|DA12 2BG
Department for Transport|MCA|20/06/2012|Rent|Asset Management|SOUTH HOLLAND DISTRICT COUNCIL|534826|650|Rent In Advance 1/7/12-30/9/12|PE11 2XE
Department for Transport|MCA|20/06/2012|Vat On Rents|Asset Management|SUTTON HARBOUR COMPANY|534843|600|Top Up Rent 24/6/11-31/3/12|PL4 ORA
Department for Transport|MCA|20/06/2012|Rent|Asset Management|ANTHONY JOHN SEAGER|534836|565|Rent In Advance 1/7/12-30/9/12|SO31 4QF
Department for Transport|MCA|20/06/2012|Rent|Asset Management|THE CORPORATION OF TRINITY HOUSE|534803|515|Rent In Advance 5/7/12-4/7/13|CO12 3JW
Department for Transport|MCA|21/06/2012|Disposal Expired Pyrotechnics|Asset Management|RAMORA UK|535013|8274|Collection & Disposal Of Teps|PO6 4PY
Department for Transport|MCA|21/06/2012|Masts & Towers - Non Ass Reg|Information & Comms Technology|HASKONING (UK) LTD|534976|6850.8|Bradwell Rrs Planning And Surv|PE3 8DW
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|6485.86|24/05 Singapore|DE1 3HB
Department for Transport|MCA|21/06/2012|Rent|Asset Management|MINISTRY OF DEFENCE|535021|5409.38|Rent In Advance 1/4/12-30/6/12|BA1 5AB
Department for Transport|MCA|21/06/2012|Masts & Towers - Non Ass Reg|Information & Comms Technology|HASKONING (UK) LTD|534974|4736.4|Rame Head P3 Tender|PE3 8DW
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|4511.05|05/06 Sydney|DE1 3HB
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|4511.05|05/06 Sydney|DE1 3HB
Department for Transport|MCA|21/06/2012|Reactive/Emerg Maint Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|535003|3796.9|Legacy Works In Progress 02/04|G72 0FT
Department for Transport|MCA|21/06/2012|Electricity|Asset Management|GRAHAM & SIBBALD|535035|2873.49|Electricity Charges 31/1/12-23|AB10 1UQ
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|2633.75|04/06 Beijing|DE1 3HB
Department for Transport|MCA|21/06/2012|Fuel/Oil Cg Boats|Asset Management|PORT OF LONDON AUTHORITY|534987|2362.5|Sinking Tirr Charge|DA12 2BG
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|2215.5|19/07 Seoul|DE1 3HB
Department for Transport|MCA|21/06/2012|Rent|Asset Management|MINISTRY OF DEFENCE|535020|2037.5|Rent 1/4ly In Advance 1/7/12-3|BA1 5AB
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|1903.07|27/05 Vancouver|DE1 3HB
Department for Transport|MCA|21/06/2012|Contract Cleaning|Asset Management|CHURCHILL CONTRACT SERVICES LTD|534746|1472.2|Mrcc Solent Office+Wins Jun201|AL5 4UN
Department for Transport|MCA|21/06/2012|Masts & Towers - Non Ass Reg|Information & Comms Technology|HASKONING (UK) LTD|534977|1440|Harland Point Topographic|PE3 8DW
Department for Transport|MCA|21/06/2012|Contract Cleaning|Asset Management|SPECIAL SPARKLE|534754|1378.7|May 2012 Cleaning|CO13 0JB
Department for Transport|MCA|21/06/2012|Planned Maintenance Under #5k|Asset Management|ELITE ENVIRONMENTAL|534740|1350|Asbestos Removal|BS13 7TE
Department for Transport|MCA|21/06/2012|Rent|Asset Management|NATIONAL TRUST CENTRAL RECEIPTS|534479|1250|Rent - Coastguard Lookout|BA14 0ZT
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|1183.06|28/05 Amsterdam|DE1 3HB
Department for Transport|MCA|21/06/2012|Electricity|Asset Management|BRITISH GAS BUSINESS|535007|1080.12|Electrical Charges Portland Ju|OX4 2JY
Department for Transport|MCA|21/06/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|535026|958.68|Humber Fuel Cards|SN5 6PS
Department for Transport|MCA|21/06/2012|Rent|Asset Management|NAIRN SAILING CLUB|535028|830|Rent 2012|IV12 4PH
Department for Transport|MCA|21/06/2012|Agency Staff|Finance|VENN GROUP Ltd|534718|810|W/E 10/6/12|WC2R 0AA
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|799.98|28/05 Amsterdam|DE1 3HB
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|738.67|31/05 Los Angeles|DE1 3HB
Department for Transport|MCA|21/06/2012|Overseas Other Travel|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|732.8|Visa Charges|DE1 3HB
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|688.67|21/05 Barcelona|DE1 3HB
Department for Transport|MCA|21/06/2012|Agency Staff|Shared Services|SHERIDAN MAINE LTD|534717|666.22|W/E 8/6/12|SO18 2RZ
Department for Transport|MCA|21/06/2012|Uk Aeroplane Flights|Future Programmes & Support|CAPITA BUSINESS TRAVEL|534832|659.83|31/05 Amsterdam|DE1 3HB
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|610.62|27/05 Amsterdam|DE1 3HB
Department for Transport|MCA|21/06/2012|Uk Aeroplane Flights|Future Coastguard|CAPITA BUSINESS TRAVEL|534832|607.32|28/05 Soton|DE1 3HB
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|595.51|29/05 Pisa|DE1 3HB
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|534832|585.51|05/06 Nanjing|DE1 3HB
Department for Transport|MCA|21/06/2012|Overseas Aeroplane Flights Etc|Seafarer Services|CAPITA BUSINESS TRAVEL|534832|578.95|21/05 Gothenburg|DE1 3HB
Department for Transport|MCA|21/06/2012|Agency Staff|Shared Services|BADENOCH & CLARK|534719|560.47|W/E 08/06/12|W1T 5AE
Department for Transport|MCA|21/06/2012|Water & Sewage|Asset Management|UNITED UTILITIES|534734|501.12|Hall Road 6/3-31/3/12|WA5 3LW
Department for Transport|MCA|22/06/2012|Smart Grants - Mca|Seafarer Services|AEA TECHNOLOGY PLC SMART ACCOUNT|534950|890026|Period 2 - Smart Account|OX11 0QR
Department for Transport|MCA|22/06/2012|Other Prosecution Costs|Office Of Chief Executive||534712|11700||
Department for Transport|MCA|22/06/2012|M&E Contracts|Asset Management|CARILLION PLANNED MAINTENANCE|534789|10954.8|Planned Svcs 11/6-10/7/12|G72 0FT
Department for Transport|MCA|22/06/2012|Treasury Solicitors - Defence|Human Resources||534226|10220.72||
Department for Transport|MCA|22/06/2012|Other Personnel Costs|Human Resources|LOGICACMG UK Ltd|534998|7861.69|Epayfact - May 2012|TW18 4LG
Department for Transport|MCA|22/06/2012|Other Prosecution Costs|Office Of Chief Executive||534711|7500||
Department for Transport|MCA|22/06/2012|Oil|Asset Management|PACE FUELCARE LTD|535038|4530.96|Gasoil|TW20 9AB
