DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|POSTCODE
Department for Transport|Department for Transport|07/08/2013|Training|Aviation Security |CRANFIELD UNIVERSITY|2000009824|840|#|MK43 0AL
Department for Transport|Department for Transport|07/08/2013|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000009832|12924.61|Air Tickets|BD1 3AZ
Department for Transport|Department for Transport|07/08/2013|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000009832|176|Cont Rail|BD1 3AZ
Department for Transport|Department for Transport|07/08/2013|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000009832|89.09|GPS 0.50%|BD1 3AZ
Department for Transport|Department for Transport|07/08/2013|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000009832|59|Hotel|BD1 3AZ
Department for Transport|Department for Transport|07/08/2013|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000009832|1112.04|Hotel Foreign|BD1 3AZ
Department for Transport|Department for Transport|07/08/2013|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000009832|547.4|Hotel UK|BD1 3AZ
Department for Transport|Department for Transport|07/08/2013|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000009832|7.03|Service Charge|BD1 3AZ
Department for Transport|Department for Transport|07/08/2013|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000009832|19.51|Ticketing Fee|BD1 3AZ
Department for Transport|Department for Transport|08/08/2013|Agency Staff Costs|Group HR|HAYS PERSONNEL SERVICE LTD|2000009874|4154.1|#|KT3 4JQ
Department for Transport|Department for Transport|08/08/2013|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000009876|4036.38|#|BN11 2BW
Department for Transport|Department for Transport|08/08/2013|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000009876|4036.38|#|BN11 2BW
Department for Transport|Department for Transport|08/08/2013|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000009878|4036.38|#|EC4V 4BG
Department for Transport|Department for Transport|08/08/2013|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000009878|4843.66|#|EC4V 4BG
Department for Transport|Department for Transport|08/08/2013|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000009889|3456|#|SL1 3SA
Department for Transport|Department for Transport|08/08/2013|Agency Staff Costs|Refran Prog Off|MICHAEL PAGE INTERNATIONAL|2000009889|3333|#|SL1 3SA
Department for Transport|Department for Transport|08/08/2013|Building Service Cha|Business Transformation|AMEY COMMUNITY LTD|2000009902|225358.01|#|OX4 4DQ
Department for Transport|Department for Transport|08/08/2013|Data Supply - TD|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|4821.6|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|Data Supply - TD|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|7328.16|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|Data Supply - TD|Transport Direct and Travel information|LANDMARK INFORMATION GROUP LTD|2000009884|35748|#|EX2 7HY
Department for Transport|Department for Transport|08/08/2013|Gas|Business Transformation|CORONA ENERGY RETAIL 4 LTD|2000009880|1563.52|Corona 01.07.2013|WD17 1JW
Department for Transport|Department for Transport|08/08/2013|Infrastructure Maint|Business Transformation|METALOGIX INTERNATIONAL GMBH|100012775|4762.07|#|CH-8200
Department for Transport|Department for Transport|08/08/2013|Infrastructure Maint|Business Transformation|METALOGIX INTERNATIONAL GMBH|100012775|-4762.07|#|CH-8200
Department for Transport|Department for Transport|08/08/2013|Infrastructure Maint|Business Transformation|METALOGIX INTERNATIONAL GMBH|2000009873|4672.07|#|CH-8200
Department for Transport|Department for Transport|08/08/2013|IT Ser Running Costs|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|10418.4|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|IT Ser Running Costs|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|133044|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|IT Ser Running Costs|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|2289.6|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|IT Ser Running Costs|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|143622|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|IT Ser Running Costs|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|9861.6|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|IT Ser Running Costs|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|6469.2|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|IT Ser Running Costs|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|9073.2|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|Legal Consultancy|DASH|DLA PIPER UK LLP|2000009881|16062.96|#|M2 3DL
Department for Transport|Department for Transport|08/08/2013|Legal Consultancy|DASH|WINCKWORTH SHERWOOD|2000009887|147804.96|#|SE1 9BB
Department for Transport|Department for Transport|08/08/2013|Newspapers|Business Transformation|JONES YARRELL LEADENHALL|2000009883|570.41|#|E3 3JH
Department for Transport|Department for Transport|08/08/2013|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000009879|4693.93|BARCLAYS - RAIL GROUP - AUG 2013|NN4 7SG
Department for Transport|Department for Transport|08/08/2013|Services prov by OGD|Group HR|CABINET OFFICE|2000009891|654056|#|CF14 3UW
Department for Transport|Department for Transport|08/08/2013|Small Software|Business Transformation|THE PRESS ASSOCIATION LTD|2000009890|875.56|#|SW1V 1A
Department for Transport|Department for Transport|08/08/2013|Software Lic Cap|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|10461.6|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|Subsidies Private Se|Local|WALDEN TRAVEL LTD|1500000007|-4503.16|Payment cancelled Doc81'1907 clear via credit memo|CB11 3BJ
Department for Transport|Department for Transport|08/08/2013|Subsidies Private Se|Local|WALDEN TRAVEL LTD|1500000007|-4178.11|#|CB11 3BJ
Department for Transport|Department for Transport|08/08/2013|Training|Greener Transport & International|xxxxxxxxx|2000009893|584|#|xxxxxxxx
Department for Transport|Department for Transport|08/08/2013|Transport  Consult|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|35254.8|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|Transport  Consult|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009877|13072.45|#|WV10 6UH
Department for Transport|Department for Transport|08/08/2013|Transport  Consult|Rail|TRANSPORT RESEARCH LABORATORY|2000009886|37898.93|#|RG40 3GA
Department for Transport|Department for Transport|08/08/2013|Transport  Consult|Aviation|FRAZER-NASH CONSULTANCY LTD|2000009895|548.07|#|RH4 1HJ
Department for Transport|Department for Transport|08/08/2013|Travel Expenses UK|Marine Accident Investigation Branch|REDFERN TRAVEL LTD|2000009892|682.57|REDFERN - JULY 2013|BD1 3AZ
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Business Transformation|NETWORKERS INTERNATIONAL (UK) PLC|2000009990|6789.98|#|BR1 1HP
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Permanent Secretary|NETWORKERS INTERNATIONAL (UK) PLC|2000009990|1104.9|#|BR1 1HP
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000009957|3263.26|#|BN11 2BW
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000009957|3263.26|#|BN11 2BW
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000009957|3263.26|#|BN11 2BW
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000009981|4080|#|SL1 3SA
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Group Finance|NETWORKERS INTERNATIONAL (UK) PLC|2000009990|3393.6|#|BR1 1HP
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Accident Investigation Branch|SPRING TECHNOLOGY LTD  ALSO T/A|2000009993|861.9|#|B37 7YE
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Commercial Contracts|BADENOCH & CLARK|2000009960|1721.22|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Commercial Contracts|BADENOCH & CLARK|2000009960|1721.22|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Commercial Contracts|BADENOCH & CLARK|2000009960|1721.22|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Commercial Contracts|BADENOCH & CLARK|2000009960|1721.22|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Commercial Contracts|BADENOCH & CLARK|2000009960|1721.22|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Commercial Contracts|MICHAEL PAGE INTERNATIONAL|2000009981|3540.24|#|SL1 3SA
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Commercial Contracts|MORGAN HUNT UK LTD|2000009970|3852|#|EC4M 7EG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail Commercial Contracts|NETWORKERS INTERNATIONAL (UK) PLC|2000009990|4194|#|BR1 1HP
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail|BADENOCH & CLARK|2000009960|3786.66|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail|BADENOCH & CLARK|2000009960|3786.66|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Rail|BADENOCH & CLARK|2000009960|3786.66|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Group Finance|NETWORKERS INTERNATIONAL (UK) PLC|2000009990|868.74|#|BR1 1HP
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|DASH|BADENOCH & CLARK|2000009960|5225.76|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|DASH|BADENOCH & CLARK|2000009960|5225.76|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|DASH|BADENOCH & CLARK|2000009960|5225.76|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|DASH|BADENOCH & CLARK|2000009960|5225.76|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|4792.99|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|5991.24|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|3594.74|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|MICHAEL PAGE INTERNATIONAL|2000009981|660|#|SL1 3SA
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Group Finance|PARITY RESOURCES LTD|2000009982|14040|#|SW19 3RU
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Group Finance|PARITY RESOURCES LTD|2000009982|16800|#|SW19 3RU
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|3270.3|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|3270.3|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|3270.3|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|3270.3|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|3270.3|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|3270.3|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000009960|3270.3|#|EC4V 4BG
Department for Transport|Department for Transport|09/08/2013|Agency Staff Costs|Refran Prog Off|NETWORKERS INTERNATIONAL (UK) PLC|2000009990|883.92|#|BR1 1HP
Department for Transport|Department for Transport|09/08/2013|Audit Fees (cash)|Group Internal Audit|PRICEWATERHOUSECOOPERS LLP|2000009972|30281.3|#|E14 9SQ
Department for Transport|Department for Transport|09/08/2013|Books|General Counsel's Office|WILDY AND SONS LTD|2000009994|1038.52|Library Books for the GCO Legal Library|WC2A 2JD
Department for Transport|Department for Transport|09/08/2013|Cap Grt Pri Sec-Cos.|Greener Transport & International|Pembrokeshire Power EV|2000010017|6000|Pembrokeshirepower June 2013 #6k|SA61 1BX
Department for Transport|Department for Transport|09/08/2013|CapGrtPriSec-P&NPISH|Greener Transport & International|CENEX|2000009997|16900.03|June 2013 CEN-PR- 536|LE11 3TU
Department for Transport|Department for Transport|09/08/2013|CapGrtPriSec-P&NPISH|Greener Transport & International|CENEX|2000009997|4875|CEN-PR- 571 #4.875k July|LE11 3TU
Department for Transport|Department for Transport|09/08/2013|Car Hire and Leasing|Motoring Services|LEX AUTOLEASE LTD|2000009955|433.94|#|BL9 8RT
Department for Transport|Department for Transport|09/08/2013|Cars Maintenance|Motoring Services|ATS EUROMASTER LTD|2000009956|3821.06|#|S98 1AF
Department for Transport|Department for Transport|09/08/2013|Cars Maintenance|Motoring Services|Clifford Thames (Holdings) Limited|2000010014|629.05|#|CM2 5TH
Department for Transport|Department for Transport|09/08/2013|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000009991|34170|#|B11 2LE
Department for Transport|Department for Transport|09/08/2013|CurrGrt Las in AEF/A|DASH|TRANSPORT FOR LONDON|2000009980|2332377|ITSO on prestige operating costs 12/13|SE10 1AJ
Department for Transport|Department for Transport|09/08/2013|CurrGrtOth to NDPBs|Aviation|BLACKPOOL AIRPORT LTD|2000010006|44850|Blackpool Airport AR15 feasibility study|FY4 2QY
Department for Transport|Department for Transport|09/08/2013|CurrGrtPriSec-P&NPIS|Greener Transport & International|LOW CARBON VEHICLE PARTNERSHIP|2000009998|40000|LowCVP Aug Claim #40,000 |SW1H 9JJ
Department for Transport|Department for Transport|09/08/2013|CurrGrtPriSec-P&NPIS|Greener Transport & International|ENERGY SAVING TRUST|2000009977|15600|PIFI July 2013 #15.6k|SW1H 9BP
Department for Transport|Department for Transport|09/08/2013|Data Supply - TD|Transport Direct and Travel information|BASEMAP LIMITED|2000010005|2110.8|#|GU2 7YG
Department for Transport|Department for Transport|09/08/2013|Data Supply - TD|Transport Direct and Travel information|LANDMARK INFORMATION GROUP LTD|2000009968|15490.8|#|EX2 7HY
Department for Transport|Department for Transport|09/08/2013|Data Supply - TD|Transport Direct and Travel information|Rail Settlement Plan|2000009973|1755.6|#|EC1A 4HD
Department for Transport|Department for Transport|09/08/2013|Grant Payments|Rail Commercial Contracts|GREATER MANCHESTER PTA|2000009988|5331286.21|1405 Wk3 PTE Subsidy incl indexation - Transport f|M1 3BG
Department for Transport|Department for Transport|09/08/2013|Grant Payments|Rail Commercial Contracts|MERSEYTRAVEL|2000009985|1155549.72|1405 Wk3 PTE Subsidy incl Indexation - MerseyRail|L3 2AN
Department for Transport|Department for Transport|09/08/2013|Grant Payments|Rail Commercial Contracts|NEXUS (TYNE & WEAR)|2000009986|315149.92|1405 Wk3 PTE Subsidy incl Indexation - Nexus|NE1 4AX
Department for Transport|Department for Transport|09/08/2013|Grant Payments|Rail Commercial Contracts|SOUTH YORKSHIRE PTE|2000009987|2022212.01|1405 Wk3 PTE Subsidy incl Indexation - South Yorks|S2 5YT
Department for Transport|Department for Transport|09/08/2013|Grant Payments|Rail Commercial Contracts|WEST YORKSHIRE PTA|2000009989|4858561.33|1405 Wk3 PTE Subsidy incl indexation - West Yorksh|LS1 2DE
Department for Transport|Department for Transport|09/08/2013|IT Ser Running Costs|Roads|EVOLVE BUSINESS CONSULTANCY LTD|2000009963|864|#|GU10 1DW
Department for Transport|Department for Transport|09/08/2013|IT Ser Running Costs|Transport Direct and Travel information|ATOS IT SERVICES UK LTD|2000009958|7199.34|#|WV10 6UH
Department for Transport|Department for Transport|09/08/2013|IT Ser Running Costs|Roads|TRAFFICMASTER PLC|100012824|33960|#|MK43 0TR
