DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|Department for Transport|07/05/2014|Purchasing Card Char|Centrally held prog-NATs|BARCLAYS BANK PLC|2000002935|1631.9|DFT HS2 CC Group May 2014|NN4 7SG
Department for Transport|Department for Transport|07/05/2014|Purchasing Card Char|Centrally held prog-NATs|BARCLAYS BANK PLC|2000002935|18896.1|DFT ISE CC Group May 2014|NN4 7SG
Department for Transport|Department for Transport|07/05/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000002935|29626.18|DFT R&S CC May 2014|NN4 7SG
Department for Transport|Department for Transport|07/05/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000002935|4478.13|DFT R&S CC May 2014|NN4 7SG
Department for Transport|Department for Transport|07/05/2014|Recruitment|Group Human Resource|HM REVENUE & CUSTOMS|2000002929|-1000|#|BN12 4XH
Department for Transport|Department for Transport|07/05/2014|Recruitment Fees|Group Human Resource|HM REVENUE & CUSTOMS|2000002929|2630.33|#|BN12 4XH
Department for Transport|Department for Transport|07/05/2014|Research|Local|NATIONAL CENTRE FOR SOCIAL RESEARCH|2000002940|16725|#|EC1V 0AX
Department for Transport|Department for Transport|07/05/2014|Research|Local|NATIONAL CENTRE FOR SOCIAL RESEARCH|2000002940|133866.6|#|EC1V 0AX
Department for Transport|Department for Transport|07/05/2014|Support Services|Energy, Technology and International|VCA Headquarters|2000002934|644|#|BS5 6XX
Department for Transport|Department for Transport|07/05/2014|Support Services|General Counsel's Office|Irwin Mitchell|2000002966|35000|#|S3 8DT
Department for Transport|Department for Transport|07/05/2014|Training|Group Human Resource|SCT CONSULTANTS LTD|2000002956|4000|#|W8 5RL
Department for Transport|Department for Transport|07/05/2014|Support Services|General Councel's Office|Thompsons Solicitors|2000002967|89814.8|Industrial Injury Claim|HA1 3AP
Department for Transport|Department for Transport|07/05/2014|Transport  Consult|Rail Franchising|Leighfisher Ltd|2000002951|9348.43|#|WC2N 4HG
Department for Transport|Department for Transport|07/05/2014|Travel Expenses UK|Group Human Resource|TREASURY SOLICITOR|2000002927|142|#|WC2B 4TS
Department for Transport|Department for Transport|07/05/2014|Travel Expenses UK|Group Finance|RAIL STAFF TRAVEL LTD|2000002949|2887.24|#|WC1N 1BY
Department for Transport|Department for Transport|07/05/2014|Travel Expenses UK|Group Finance|RAIL STAFF TRAVEL LTD|2000002949|549.77|#|WC1N 1BY
Department for Transport|Department for Transport|07/05/2014|Travel Expenses UK|Group Finance|REDFERN TRAVEL LTD|2000002954|161174.47|REDFERN - DFT - APRIL 2014|BD1 3AZ
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Air Accident Investigation Branch|HAYS PERSONNEL SERVICE LTD|2000003012|591.74|#|KT3 4JQ
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000003014|3229.1|#|BN11 2BW
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Major Projects & Growth|CAPITA RESOURCING LTD|2000003026|5896.2|#|DL1 9HN
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Rail Commercial & Programme Office|CAPITA RESOURCING LTD|2000003026|16848|#|DL1 9HN
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Rail Commercial & Programme Office|MORGAN HUNT UK LTD|2000003018|3919.44|#|EC4M 7EG
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Rail Commercial & Programme Office|MORGAN HUNT UK LTD|2000003018|3919.44|#|EC4M 7EG
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000003014|1971.07|#|BN11 2BW
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000003024|2160|#|SL1 3SA
Department for Transport|Department for Transport|08/05/2014|Agency Staff Costs|Portfolio Office|CAPITA RESOURCING LTD|2000003026|10880.74|#|DL1 9HN
Department for Transport|Department for Transport|08/05/2014|Agents Fees|Strategic Roads & Smart Ticketing|NORTHGATE INFORMATION SOLUTIONS|2000003046|179100|#|HP2 4NW
Department for Transport|Department for Transport|08/05/2014|Agents Fees|Group Communication|GROUPM UK LIMITED|2000003035|106.74|#|WC1X 8RX
Department for Transport|Department for Transport|08/05/2014|Cap Grt Pri Sec-Cos.|Major Projects & Growth|NETWORK RAIL INFRASTRUCTURE LTD|2000003031|102774.7|NR WP3&5Fee 31.03.14|M60 7WY
Department for Transport|Department for Transport|08/05/2014|Cap Grt Pri Sec-Cos.|Major Projects & Growth|ARRIVA TRAINS WALES|2000003029|419913|Arriva ATW SSF 13/14|CF10 5DJ
Department for Transport|Department for Transport|08/05/2014|Cap Grt Pri Sec-Cos.|Major Projects & Growth|FIRST KEOLIS TRANSPENNINE|2000003030|46438.5|First Keolis Transp FKTE 13/14|M1 6LT
Department for Transport|Department for Transport|08/05/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|AA Electrical Services|2000003044|17994.1|AA Electrical March 2014 #17994.1|BT43 7LW
Department for Transport|Department for Transport|08/05/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Baird Electrical|2000003043|33322.5|Baird Electrical Ltd  March 2014 #33322.5|BT42 1EL
Department for Transport|Department for Transport|08/05/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|GME Industry Ltd|2000003045|45000|GME Industry March 2014 #45k|NE6 1LL
Department for Transport|Department for Transport|08/05/2014|Copyright Fees|Group Communication|MINISTRY OF DEFENCE|2000003028|300|#|L2 3YL
Department for Transport|Department for Transport|08/05/2014|CurrGrt Las in AEF/A|Major Projects & Growth|NEXUS|2000003023|2048456|Nexus April14 Resource grant|NE1 4AX
Department for Transport|Department for Transport|08/05/2014|CurrGrtPriSec-P&NPIS|Rail Strategy & Funding|ASSOCIATION OF COMMUNITY|2000003025|50000|2nd/final instalment of annual DCRDF grant 2013/14|HD1 1JF
Department for Transport|Department for Transport|08/05/2014|Data Supply - TD|Transport Direct&Travel|BASEMAP LIMITED|2000003034|2848.99|#|GU2 7YG
Department for Transport|Department for Transport|08/05/2014|Data Supply - TD|Transport Direct&Travel|LANDMARK INFORMATION GROUP LTD|2000003017|15050.6|#|EX2 7HY
Department for Transport|Department for Transport|08/05/2014|Data Supply - TD|Transport Direct&Travel|LANDMARK INFORMATION GROUP LTD|2000003017|8629.5|#|EX2 7HY
Department for Transport|Department for Transport|08/05/2014|Legal Consultancy|Rail Franchising|Eversheds LLP|2000003032|86775.6|#|EC2V 7WS
Department for Transport|Department for Transport|08/05/2014|Media & Press|Group Communication|GORKANA GROUP LTD (GCL)|2000003033|4843.03|#|EC1Y 8QE
Department for Transport|Department for Transport|08/05/2014|Publicity|Group Communication|GROUPM UK LIMITED|2000003035|128090.27|#|WC1X 8RX
Department for Transport|Department for Transport|08/05/2014|Publicity|Energy, Technology and International|TNS UK LTD|2000003020|19219.8|#|W5 1UA
Department for Transport|Department for Transport|08/05/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000003015|4098.09|Barclays - DFT Rail Group May 2014|NN4 7SG
Department for Transport|Department for Transport|08/05/2014|Recruitment Fees|Group Human Resource|HM REVENUE & CUSTOMS|2000003049|2646|#|BN12 4XH
Department for Transport|Department for Transport|08/05/2014|Recruitment Fees|Policy, Legislation and Funding|SAXTON BAMPFLYDE HEVER|2000003047|2520|#|SW1H 9JA
Department for Transport|Department for Transport|08/05/2014|Research|Motoring, Freight & London|SOUTH YORKS POLICE AUTHORITY|2000003019|903.06|#|S70 2PQ
Department for Transport|Department for Transport|08/05/2014|Subsidies Private Se|Local|Vals Classic Coaches Ltd|2000003048|9934.22|Vals Classic Coaches Ltd|B79 7TA
Department for Transport|Department for Transport|08/05/2014|Support Services|Group Communication|MINISTRY OF DEFENCE|2000003028|875|#|L2 3YL
Department for Transport|Department for Transport|08/05/2014|Support Services|Motoring, Freight & London|HIGHWAYS AGENCY|2000003051|6912.21|#|B1 1RN
Department for Transport|Department for Transport|08/05/2014|Support Services|Group Finance|DD ACCRAILWAY PENS TRUSTEE|2000003027|2942.8|#|DL3 6XR
Department for Transport|Department for Transport|08/05/2014|Training|Air Accident Investigation Branch|HELI AIR LIMITED|2000003037|825.5|#|CV35 9EU
Department for Transport|Department for Transport|08/05/2014|Transport  Consult|Major Projects & Growth|JACOBS UK LTD|2000003016|4027.63|#|G2 7HX
Department for Transport|Department for Transport|08/05/2014|Transport  Consult|Rail Franchising|TRANSPORT RESEARCH LABORATORY|2000003021|19335.49|#|RG40 3GA
Department for Transport|Department for Transport|08/05/2014|Transport  Consult|Rail Franchising|TRANSPORT RESEARCH LABORATORY|2000003021|68455.21|#|RG40 3GA
Department for Transport|Department for Transport|08/05/2014|Transport  Consult|Rail Franchising|TRANSPORT RESEARCH LABORATORY|2000003021|6735.84|#|RG40 3GA
Department for Transport|Department for Transport|08/05/2014|Transport  Consult|Rail Franchising|TRANSPORT RESEARCH LABORATORY|2000003021|137540.45|#|RG40 3GA
Department for Transport|Department for Transport|09/05/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000003130|4140|#|SL1 3SA
Department for Transport|Department for Transport|09/05/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000003130|3210|#|SL1 3SA
Department for Transport|Department for Transport|09/05/2014|Agency Staff Costs|Major Projects & Growth|NETWORKERS INTERNATIONAL (UK) PLC|2000003132|3412.99|#|BR1 1HP
Department for Transport|Department for Transport|09/05/2014|Agency Staff Costs|Rail Commercial & Programme Office|MORGAN HUNT UK LTD|2000003121|2939.58|#|EC4M 7EG
Department for Transport|Department for Transport|09/05/2014|Agency Staff Costs|Motoring Services|SPRING TECHNOLOGY LTD  ALSO T/A|2000003133|3182.4|#|B37 7YE
Department for Transport|Department for Transport|09/05/2014|Cap Grt Loc Auth|Local|Cheshire West & Chester Council|2000003134|39037|HMEP 2013/14 reimbursement|CH1 2NP
Department for Transport|Department for Transport|09/05/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000003148|1100000|Property Purchase - HS2 Exceptional Hardship Schem|CF10 5BT
Department for Transport|Department for Transport|09/05/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000003148|420000|Property Purchase - HS2 Exceptional Hardship Schem|CF10 5BT
Department for Transport|Department for Transport|09/05/2014|Car Hire and Leasing|Group Finance|ENTERPRISE RENT-A-CAR|2000003139|5593.59|Enterprise - Car Hire - [Month xx]|TW20 8RX
Department for Transport|Department for Transport|09/05/2014|Cars Maintenance|Motoring Services|ATS Euromaster Ltd|2000003108|2312.99|#|EN11 1HH
Department for Transport|Department for Transport|09/05/2014|Cars Maintenance|Motoring Services|Goodyear Dunlop Tyres UK Ltd|2000003142|1453.36|#|B24 9HY
Department for Transport|Department for Transport|09/05/2014|Cars Maintenance|Motoring Services|R A Creamer & Son Ltd|2000003144|425.62|#|W8 4LY
Department for Transport|Department for Transport|09/05/2014|Cars Maintenance|Motoring Services|Westney Kendall Ltd T/as|2000003147|800|#|IG6 3TU
Department for Transport|Department for Transport|09/05/2014|Computer equipment|Air Accident Investigation Branch|DELL CORPORATION LTD|2000003114|881.82|#|RG12 1LF
Department for Transport|Department for Transport|09/05/2014|Courier Charges|Group Procurement & Estate|DX NETWORK SERVICES LTD|2000003106|1344.61|#|NN3 6YG
Department for Transport|Department for Transport|09/05/2014|CurrGrt Las in AEF/A|Local|NOTTINGHAMSHIRE CC|2000003129|107238|HMEP 2013/14 reimbursement|NG2 7LA
Department for Transport|Department for Transport|09/05/2014|CurrGrt Las in AEF/A|Local|SURREY COUNTY COUNCIL|2000003151|205730.63|HMEP 2013/14 reimbursement|KT1 2DN
Department for Transport|Department for Transport|09/05/2014|Financial Consultanc|Group Procurement & Estate|PRGX UK LIMITED|2000003138|8176.8|#|LU1 3LU
Department for Transport|Department for Transport|09/05/2014|IT Ser Running Costs|Transport Direct&Travel|TRAPEZE GROUP (UK) LTD|2000003124|19146|#|BA14 6PH
Department for Transport|Department for Transport|09/05/2014|Legal Consultancy|Rail Strategy & Funding|xxxxxx|2000003150|2580|#|xxxxxx
Department for Transport|Department for Transport|09/05/2014|Machinery Rental|Local|RICOH UK LTD|2000003117|437.62|#|NN4 7YB
Department for Transport|Department for Transport|09/05/2014|Machinery Rental|Local|RICOH UK LTD|2000003117|437.62|#|NN4 7YB
Department for Transport|Department for Transport|09/05/2014|Machinery Rental|Local|RICOH UK LTD|2000003117|1036.2|#|NN4 7YB
Department for Transport|Department for Transport|09/05/2014|Machinery Rental|Local|RICOH UK LTD|2000003117|784.31|#|NN4 7YB
Department for Transport|Department for Transport|09/05/2014|Machinery Rental|Local|RICOH UK LTD|2000003117|784.31|#|NN4 7YB
Department for Transport|Department for Transport|09/05/2014|Machinery Rental|Local|RICOH UK LTD|2000003117|443.08|#|NN4 7YB
Department for Transport|Department for Transport|09/05/2014|Machinery Rental|Local|RICOH UK LTD|2000003117|2577.33|#|NN4 7YB
Department for Transport|Department for Transport|09/05/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000003135|10150.88|#|EC4M 7RD
Department for Transport|Department for Transport|09/05/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000003135|9315.39|#|EC4M 7RD
Department for Transport|Department for Transport|09/05/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000003135|3696.38|#|EC4M 7RD
Department for Transport|Department for Transport|09/05/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000003135|5827.71|#|EC4M 7RD
Department for Transport|Department for Transport|09/05/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000003135|5534.34|#|EC4M 7RD
Department for Transport|Department for Transport|09/05/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000003135|9174.04|#|EC4M 7RD
Department for Transport|Department for Transport|09/05/2014|Other Professional F|Group Finance|Arvato Ltd|2000003146|224955|#|HU10 6FE
Department for Transport|Department for Transport|09/05/2014|Periodicals & Subs|Marine Accident Investigation Branch|INFORMA UK LTD|2000003118|2214|#|W1T 3JH
Department for Transport|Department for Transport|09/05/2014|Purchasing Card Char|RTL DG's Office|BARCLAYS BANK PLC|2000003112|21854.3|Barclays - DFT RT&L May 2014|NN4 7SG
Department for Transport|Department for Transport|09/05/2014|Purchasing Card Char|RTL DG's Office|BARCLAYS BANK PLC|2000003112|1666.08|Barclays - DFT RT&L May 2014|NN4 7SG
Department for Transport|Department for Transport|09/05/2014|Research|Rail Strategy & Funding|PARSONS BRINCKERHOFF LTD|2000003123|23358.96|#|NE4 7YQ
Department for Transport|Department for Transport|09/05/2014|Small Software|Transport Direct&Travel|TRAPEZE GROUP (UK) LTD|2000003124|17776.8|#|BA14 6PH
Department for Transport|Department for Transport|09/05/2014|Support Services|Air Accident Investigation Branch|Contego Safety Solutions LLP|2000003145|703.57|#|BN6 9LA
Department for Transport|Department for Transport|09/05/2014|Support Services|Group Finance|DD ACCRAILWAY PENS TRUSTEE|2000003131|681.24|#|DL3 6XR
Department for Transport|Department for Transport|09/05/2014|Telecom Equipment|Motoring Services|BT CONVERGENT SOLUTIONS LTD|2000003136|74365.08|#|OX4 2RW
Department for Transport|Department for Transport|09/05/2014|Telecom Equipment|Motoring Services|BT CONVERGENT SOLUTIONS LTD|2000003136|2701.69|#|OX4 2RW
Department for Transport|Department for Transport|09/05/2014|Training|Group Human Resource|DFT ONE TIME VENDOR|2000003105|594|RESILIENCE TRAINING BT 16/05/14|SW1P 4DR
Department for Transport|Department for Transport|09/05/2014|Transport  Consult|Rail Franchising|ATKINS LTD (TRANSPORT PLANNING)|2000003111|94791.35|#|WR5 1TX
Department for Transport|Department for Transport|09/05/2014|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000003137|64126.91|Redfern Travel April 2014|BD1 3AZ
Department for Transport|Department for Transport|09/05/2014|Travel Expenses UK|Rail Accident Investigation Branch|A1 RUSHMOOR RADIO TAXIS LTD|2000003140|982.1|#|GU11 1SJ
Department for Transport|Department for Transport|12/05/2014|Agency Staff Costs|Group Communication|MICHAEL PAGE INTERNATIONAL|2000003225|1379.94|#|SL1 3SA
Department for Transport|Department for Transport|12/05/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000003225|3240|#|SL1 3SA
