DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Department for Transport|07/06/2010|Management Consultancy|Audit and Risk Assurance|DELOITTE & TOUCHE LLP|2000005668|60162.51
Department for Transport|Department for Transport|07/06/2010|Veh Hire/Lse st <1yr|Accident Investigating Branches|ARVAL|2000005669|591.31
Department for Transport|Department for Transport|07/06/2010|Research|Regional & Local Transport|ATKINS LTD (MANAGEMENT CONSULTANTS)|2000005670|3125.24
Department for Transport|Department for Transport|07/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|COUNT ON US LTD|2000005672|7065
Department for Transport|Department for Transport|07/06/2010|Secondments|Transport Security|DSTL|2000005673|3171.91
Department for Transport|Department for Transport|07/06/2010|Training|Environment and International|JOB ORIENTATED LANGUAGE TRAINING|2000005674|584
Department for Transport|Department for Transport|07/06/2010|Agency Staff Costs|Finance & Estates |KELLY SERVICES (UK) LTD|2000005675|956.58
Department for Transport|Department for Transport|07/06/2010|Publications for Resale|Road & Vehicle Safety & Standards|KEYTEC TYPESETTING LTD|2000005676|593.44
Department for Transport|Department for Transport|07/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|MOTT MACDONALD|2000005678|15923
Department for Transport|Department for Transport|07/06/2010|Management Consultancy|Finance & Estates |QUINCEY MASON PRACTICES LTD|2000005681|10766.92
Department for Transport|Department for Transport|07/06/2010|Agency Staff Costs|Standalone Units|REED SPECIALIST RECRUITMENT LTD|2000005682|539.78
Department for Transport|Department for Transport|07/06/2010|Agency Staff Costs|Transport Security|REED SPECIALIST RECRUITMENT LTD|2000005682|771.55
Department for Transport|Department for Transport|07/06/2010|Management Consultancy|London and Road Demand Management|TDC SYSTEMS LIMITED|2000005684|32087.25
Department for Transport|Department for Transport|07/06/2010|Small Software|Information Management Directorate|TRAPEZE GROUP (UK) LTD|2000005685|22715.67
Department for Transport|Department for Transport|07/06/2010|Telephone charges|Accident Investigating Branches|VODAFONE CORPORATE LTD|2000005687|1405.52
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|BARNSLEY MBC|2000005688|1315317
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|BIRMINGHAM CITY COUNCIL|2000005689|4260844
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|DONCASTER MBC|2000005690|194022
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|DUDLEY MBC|2000005691|1111757
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|EAST RIDING OF YORKSHIRE COUNCIL|2000005692|1552579
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|LEEDS CITY COUNCIL|2000005693|2166158.01
Department for Transport|Department for Transport|07/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|LEEDS CITY COUNCIL|2000005693|4612
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|LIVERPOOL CITY COUNCIL|2000005694|1506526.48
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|MANCHESTER CITY COUNCIL|2000005695|325899
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|NEXUS|2000005696|515990.27
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|SANDWELL MBC|2000005697|512437.77
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|SOLIHULL MBC|2000005698|3059033
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|WOLVERHAMPTON CITY COUNCIL|2000005699|3355376
Department for Transport|Department for Transport|07/06/2010|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000005700|1355.36
Department for Transport|Department for Transport|07/06/2010|Financial Consultancy|Finance & Estates |LARGESS INTERNATIONAL LTD|2000005701|4500
Department for Transport|Department for Transport|07/06/2010|HR Consultancy|Human Resources|BENEFEX LIMITED|2000005702|8614.36
Department for Transport|Department for Transport|07/06/2010|Agency Staff Costs|Transform Licensing Logistics and Sponsorship|WINCANTON GROUP LTD|2000005703|5385.41
Department for Transport|Department for Transport|07/06/2010|Storage & Distribution|Road & Vehicle Safety & Standards|CAMBERTOWN LIMITED|2000005704|4499.1
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|GREATER MANCHESTER ITA|2000005706|22136770.47
Department for Transport|Department for Transport|07/06/2010|Land & Buildings (excl Dwellings) Capital Cost|Finance & Estates |JACKSON LIFT INSTALLATIONS LTD|2000005709|238874.5
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|DERBY CITY COUNCIL|2000005710|2832219.57
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|DORSET COUNTY COUNCIL|2000005711|9075062.21
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|ESSEX COUNTY COUNCIL|2000005712|4593429
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|HERTFORDSHIRE CC|2000005713|231624
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|KENT COUNTY COUNCIL|2000005714|6245567.37
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|KIRKLEES MBC|2000005715|2599783.76
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|LINCOLNSHIRE COUNTY COUNCIL|2000005716|4504963.79
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|LUTON BOROUGH COUNCIL|2000005717|1654000
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|POOLE BC|2000005718|1224898
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|READING BC|2000005719|5003995
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|SOUTH GLOUCESTERSHIRE COUNCIL|2000005720|4764930
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|ST HELENS MBC|2000005721|99330
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|STOCKPORT MBC|2000005722|4032250
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|WALSALL MBC|2000005723|199446.44
Department for Transport|Department for Transport|07/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|WARWICKSHIRE CC|2000005724|12976
Department for Transport|Department for Transport|07/06/2010|Treasury Solicitors|Regional & Local Transport|OFFICE FOR NATIONAL STATISTICS|2000005762|44527
Department for Transport|Department for Transport|08/06/2010|Stationery (Non-stock)|Projects|BANNER BUSINESS SERVICES LTD|2000000972|1573.13
Department for Transport|Department for Transport|08/06/2010|Agency Staff Costs|Procurement|HAYS PERSONNEL SERVICE LTD|2000000973|652.56
Department for Transport|Department for Transport|08/06/2010|Agency Staff Costs|Rail Technical & Professional|HAYS PERSONNEL SERVICE LTD|2000000973|887.36
Department for Transport|Department for Transport|08/06/2010|Agency Staff Costs|Finance & Planning|ALLEN LANE FINANCIAL RECRUITMENT|2000000974|6609.38
Department for Transport|Department for Transport|08/06/2010|Agency Staff Costs|Procurement|ALLEN LANE FINANCIAL RECRUITMENT|2000000974|1128
Department for Transport|Department for Transport|08/06/2010|Management Consultancy|Projects|C M S CAMERON MCKENNA|2000000975|56197.55
Department for Transport|Department for Transport|08/06/2010|Capital Grant to Priv Sector - Companies|Projects|TRANSPORT FOR LONDON|2000000976|9447527
Department for Transport|Department for Transport|08/06/2010|Research|Regional & Local Transport|ATKINS LTD (MANAGEMENT CONSULTANTS)|2000005796|32399
Department for Transport|Department for Transport|08/06/2010|Legal Consultancy|Finance & Estates |BEACHCROFT LLP|2000005797|2585
Department for Transport|Department for Transport|08/06/2010|Telephone charges|Information Management Directorate|BT CONFERENCING|2000005798|546.62
Department for Transport|Department for Transport|08/06/2010|Machinery Rental|Major Projects|CANON (UK) LTD|2000005800|754.6
Department for Transport|Department for Transport|08/06/2010|Machinery Rental|Transport Analysis and Economics|CANON (UK) LTD|2000005800|834.48
Department for Transport|Department for Transport|08/06/2010|Management Consultancy|Maritime and Dangerous Goods|DR CHRIS JUBB|2000005803|537.3
Department for Transport|Department for Transport|08/06/2010|Computer equipment|Finance & Estates |EQUANET|2000005804|915.9
Department for Transport|Department for Transport|08/06/2010|Rent - L&B (non-PFI)|Accident Investigating Branches|INNES ENGLAND LTD|2000005807|1625
Department for Transport|Department for Transport|08/06/2010|Service Charge Computer Expenses|Road & Vehicle Safety & Standards|KAINOS SOFTWARE|2000005809|832.29
Department for Transport|Department for Transport|08/06/2010|Publicity|Road & Vehicle Safety & Standards|LEO BURNETT LTD|2000005810|10000
Department for Transport|Department for Transport|08/06/2010|Transport Consultancy|London and Road Demand Management|PA CONSULTING SERVICES LIMITED|2000005811|48824.33
Department for Transport|Department for Transport|08/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|PARSONS BRINCKERHOFF LTD|2000005812|13208
Department for Transport|Department for Transport|08/06/2010|Management Consultancy|Aviation|QI CONSULTING LTD|2000005813|31200
Department for Transport|Department for Transport|08/06/2010|Minor Developments|Environment and International|R L POLK UK LTD|2000005814|25500
Department for Transport|Department for Transport|08/06/2010|Telephone charges|Information Management Directorate|SIEMENS ENTERPRISE COMMUNICATIONS L|2000005815|14363.2
Department for Transport|Department for Transport|08/06/2010|Telephone charges|Information Management Directorate|BT PAYMENT SERVICES LTD|2000005817|2317.15
Department for Transport|Department for Transport|08/06/2010|Mobile Phone charges|Transport Security|VODAFONE CORPORATE LTD|2000005818|4569.91
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|LANCASTER CITY COUNCIL|2000005819|178167
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|LANCASTER CITY COUNCIL|2000005819|48347
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|SOUTHEND-ON-SEA BC|2000005820|1021560
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SOUTHEND-ON-SEA BC|2000005820|434537
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|STOKE ON TRENT CITY COUNCIL|2000005821|1160867
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|STOKE ON TRENT CITY COUNCIL|2000005821|328404
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|W YORKS PTE|2000005822|225000
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|BRIGHTON & HOVE COUNCIL|2000005823|505129
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|BRIGHTON & HOVE COUNCIL|2000005823|126581
Department for Transport|Department for Transport|08/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|NORTH SOMERSET COUNCIL|2000005824|5360
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|NORTHAMPTONSHIRE COUNTY COUNCIL|2000005825|112498
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|DEVON COUNTY COUNCIL|2000005826|241200
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|DEVON COUNTY COUNCIL|2000005826|33970
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|DERBY CITY COUNCIL RESOURCES DEP|2000005828|307902
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|DERBY CITY COUNCIL RESOURCES DEP|2000005828|86703
Department for Transport|Department for Transport|08/06/2010|Agency Staff Costs|Standalone Units|CERTES COMPUTING LTD|2000005829|9399.06
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|SHROPSHIRE COUNCIL|2000005830|371008
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SHROPSHIRE COUNCIL|2000005830|107441
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|CENTRAL BEDFORDSHIRE COUNCIL|2000005831|325225
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|CENTRAL BEDFORDSHIRE COUNCIL|2000005831|224718
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|EAST MIDLANDS DEVELOPMENT AGENCY|2000005832|34075
Department for Transport|Department for Transport|08/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|CAMBRIDGESHIRE COUNTY COUNCIL|2000005833|892019
Department for Transport|Department for Transport|08/06/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|CAMBRIDGESHIRE COUNTY COUNCIL|2000005833|209186
