DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|Department for Transport|07/02/2014|Agency Staff Costs|Rail Franchising|EXPERIS LTD|2000023865|8047.3|#|EC1R 3DR
Department for Transport|Department for Transport|07/02/2014|Agency Staff Costs|Rail Franchising|EXPERIS LTD|2000023865|5526.72|#|EC1R 3DR
Department for Transport|Department for Transport|07/02/2014|Cars Fuel|Air Accident Investigation Branch|ALLSTAR BUSINESS SOLUTIONS LIMITED|2000023859|1002.69|#|SN5 6PS
Department for Transport|Department for Transport|07/02/2014|Electricity|Air Accident Investigation Branch|MINISTRY OF DEFENCE|2000023882|3393.3|MOD - AAIB - 30/10/13 - 30/11/2013 Farnborough|L2 3YL
Department for Transport|Department for Transport|07/02/2014|Investigation Servic|Motoring Services|Procordia Ltd|2000023892|598|#|TN39 4SR
Department for Transport|Department for Transport|07/02/2014|Investigation Servic|Motoring Services|Procordia Ltd|2000023892|1371.5|#|TN39 4SR
Department for Transport|Department for Transport|07/02/2014|IT Equip Cap Cost|Air Accident Investigation Branch|BASSOM COMPUTER CONSULTANCY|2000023862|10631.33|#|GU9 8LS
Department for Transport|Department for Transport|07/02/2014|IT Equip Cap Cost|Motoring Services|MISCO|2000023869|120|TFT Screens: Delivery|NN8 6GS
Department for Transport|Department for Transport|07/02/2014|IT Equip Cap Cost|Motoring Services|MISCO|2000023869|5698.8|#|NN8 6GS
Department for Transport|Department for Transport|07/02/2014|Legal Consultancy|Group Procurement & Estate|DFT ONE TIME VENDOR|2000023900|8589.12|#|SW1P 4DR
Department for Transport|Department for Transport|07/02/2014|Maintenance Other|Motoring Services|ARVAL PHH|2000023858|2931.18|#|SN5 6PE
Department for Transport|Department for Transport|07/02/2014|Management Consultan|Major Projects & Growth|PRICEWATERHOUSECOOPERS LLP|2000023870|15694.28|#|E14 9SQ
Department for Transport|Department for Transport|07/02/2014|Mobile Phone charges|Group Finance|T-MOBILE (UK) LTD|2000023874|655.82|T-mobile Acc No. 43361515 - Jan 2014|AL10 9BW
Department for Transport|Department for Transport|07/02/2014|P&M Capital Cost|Air Accident Investigation Branch|MANTEC SYSTEMS LTD|2000023901|12756.26|#|NE28 9NZ
Department for Transport|Department for Transport|07/02/2014|Purchasing Card Char|RTL DG's Office|BARCLAYS BANK PLC|2000023861|2301.04|Barclays DFT/ RT&L Feb 2014|NN4 7SG
Department for Transport|Department for Transport|07/02/2014|Purchasing Card Char|RTL DG's Office|BARCLAYS BANK PLC|2000023861|25983.42|Barclays DFT RT&L Feb 2014|NN4 7SG
Department for Transport|Department for Transport|07/02/2014|Purchasing Card Char|Centrally held prog-NATs|BARCLAYS BANK PLC|2000023861|27847.48|Barclays - JAN 14 - ISE|NN4 7SG
Department for Transport|Department for Transport|07/02/2014|Purchasing Card Char|Centrally held prog-NATs|BARCLAYS BANK PLC|2000023861|40727.45|Barclays DFT ISE  Feb 2014|NN4 7SG
Department for Transport|Department for Transport|07/02/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000023861|5191.14|Barclays DFT R&S Feb 2014|NN4 7SG
Department for Transport|Department for Transport|07/02/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000023861|23154.19|Barclays DFT R&S Feb 2014|NN4 7SG
Department for Transport|Department for Transport|07/02/2014|Purchasing Card Char|Pre Re-Organisation|BARCLAYS BANK PLC|2000023861|954.8|Barclays DFT HS2 - Feb 2014|NN4 7SG
Department for Transport|Department for Transport|07/02/2014|Research|Energy, Technology and International|INSPEC INTERNATIONAL LTD|2000023866|8169.12|#|M6 6AJ
Department for Transport|Department for Transport|07/02/2014|Small Software|Group Procurement & Estate|PROCSERVE SHARED SERVICES LTD|2000023885|12361.57|#|SW1W 9SR
Department for Transport|Department for Transport|07/02/2014|Subsidies Private Se|Maritime|ROSPA ENTERPRISES LTD|2000023878|18750|4008597 ROSPA ENTERPRISES LTD|B15 1RP
Department for Transport|Department for Transport|07/02/2014|Support Services|Air Accident Investigation Branch|T N T UK|2000023873|558.56|#|BL0 9AR
Department for Transport|Department for Transport|07/02/2014|Support Services|Strategy and Engagement|Ministry of Justice|1500000029|-1709.21|#|SW1H 9AJ
Department for Transport|Department for Transport|07/02/2014|Support Services|Aviation|CIVIL AVIATION AUTHORITY|2000023864|4200|#|RH10 0YR
Department for Transport|Department for Transport|07/02/2014|Transport  Consult|Local|ALPINE INTERIM|2000023883|1399.99|#|EC4A 2AB
Department for Transport|Department for Transport|07/02/2014|Treasury Solicitors|General Counsel's Office|TREASURY SOLICITOR|2000023857|14454.79|#|WC2B 4TS
Department for Transport|Department for Transport|07/02/2014|Treasury Solicitors|General Counsel's Office|TREASURY SOLICITOR|2000023857|6639.77|#|WC2B 4TS
Department for Transport|Department for Transport|07/02/2014|Treasury Solicitors|General Counsel's Office|TREASURY SOLICITOR|2000023857|946.56|#|WC2B 4TS
Department for Transport|Department for Transport|10/02/2014|Agency Staff Costs|Rail Strategy & Funding|CAPITA RESOURCING LTD|2000023996|4026|#|DL1 9HN
Department for Transport|Department for Transport|10/02/2014|Agency Staff Costs|Rail Strategy & Funding|EXPERIS LTD|2000023988|2383.38|#|EC1R 3DR
Department for Transport|Department for Transport|10/02/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000023995|4608|#|SL1 3SA
Department for Transport|Department for Transport|10/02/2014|Computer equipment|Air Accident Investigation Branch|DELL CORPORATION LTD|2000023985|2998.14|#|RG12 1LF
Department for Transport|Department for Transport|10/02/2014|Electricity|Air Accident Investigation Branch|Watson Petroleum T/A Hall Fuels|2000024016|5206.32|#|TW19 7LN
Department for Transport|Department for Transport|10/02/2014|Financial Consultanc|Major Projects & Growth|WILLIS LIMITED|2000023997|1267.2|#|IP1  1TA
Department for Transport|Department for Transport|10/02/2014|Financial Consultanc|Major Projects & Growth|WILLIS LIMITED|2000023997|11616|#|IP1  1TA
Department for Transport|Department for Transport|10/02/2014|Financial Consultanc|Rail Franchising|PRICEWATERHOUSECOOPERS LLP|2000023991|34873.2|#|E14 9SQ
Department for Transport|Department for Transport|10/02/2014|Investigation Servic|Motoring Services|Procordia Ltd|2000024015|1261|#|TN39 4SR
Department for Transport|Department for Transport|10/02/2014|IT Ser Running Costs|General Counsel's Office|SELEX ES LTD|2000024001|2400|#|BS16 1EJ
Department for Transport|Department for Transport|10/02/2014|IT Ser Running Costs|Motoring Services|Department for Education|2000024018|11880|#|CF14 3UW
Department for Transport|Department for Transport|10/02/2014|Legal Consultancy|Aviation|Dentons UKMEA LLP|2000023998|17817.36|#|EC4M 7WS
Department for Transport|Department for Transport|10/02/2014|Legal Consultancy|Rail Franchising|DLA PIPER UK LLP|2000023987|13876.32|#|M2 3DL
Department for Transport|Department for Transport|10/02/2014|Legal Consultancy|Rail Franchising|DLA PIPER UK LLP|2000023987|17993.76|#|M2 3DL
Department for Transport|Department for Transport|10/02/2014|Legal Consultancy|Rail Franchising|DLA PIPER UK LLP|2000023987|15342.72|#|M2 3DL
Department for Transport|Department for Transport|10/02/2014|Printing|Air Accident Investigation Branch|WILLIAMS LEA LIMITED|2000024002|2574|#|NR3 1PD
Department for Transport|Department for Transport|10/02/2014|Printing|Group Communication|WILLIAMS LEA LIMITED|2000024002|44636.9|#|NR3 1PD
Department for Transport|Department for Transport|10/02/2014|Printing|Group Communication|WILLIAMS LEA LIMITED|2000024002|2334.2|#|NR3 1PD
Department for Transport|Department for Transport|10/02/2014|Recruitment|Group Human Resource|HM REVENUE & CUSTOMS|2000023981|9883.2|#|BN12 4XH
Department for Transport|Department for Transport|10/02/2014|Recruitment|Group Human Resource|HM REVENUE & CUSTOMS|2000023981|2916.3|#|BN12 4XH
Department for Transport|Department for Transport|10/02/2014|Recruitment|Group Human Resource|HM REVENUE & CUSTOMS|2000023981|11801.7|#|BN12 4XH
Department for Transport|Department for Transport|10/02/2014|Recruitment|Group Human Resource|HM REVENUE & CUSTOMS|2000023981|630|#|BN12 4XH
Department for Transport|Department for Transport|10/02/2014|Recruitment Fees|Group Human Resource|HM REVENUE & CUSTOMS|2000023981|19920.6|#|BN12 4XH
Department for Transport|Department for Transport|10/02/2014|Recruitment Fees|Group Human Resource|HM REVENUE & CUSTOMS|2000023981|-5700|#|BN12 4XH
Department for Transport|Department for Transport|10/02/2014|Subscriptions to Pro|Group Procurement & Estate|Corporate Executive Board|2000023982|23000|#|22209
Department for Transport|Department for Transport|10/02/2014|Support Services|Aviation|CIVIL AVIATION AUTHORITY|2000023984|4200|#|RH10 0YR
Department for Transport|Department for Transport|10/02/2014|Support Services|Aviation|CIVIL AVIATION AUTHORITY|2000023984|12000|#|RH10 0YR
Department for Transport|Department for Transport|10/02/2014|Support Services|Aviation|CIVIL AVIATION AUTHORITY|2000023984|12000|#|RH10 0YR
Department for Transport|Department for Transport|10/02/2014|Support Services|Energy, Technology and International|VEHICLE CERTIFICATION AGENCY|2000023993|100503.41|#|BS5 6XX
Department for Transport|Department for Transport|10/02/2014|Training|Motoring Services|HMG 2157|2000024019|750|#|CB10 2YA
Department for Transport|Department for Transport|10/02/2014|Transport  Consult|Major Projects & Growth|JACOBS UK LTD|2000023990|180019.8|#|G2 7HX
Department for Transport|Department for Transport|10/02/2014|Transport  Consult|Major Projects & Growth|JACOBS UK LTD|2000023990|180019.8|#|G2 7HX
Department for Transport|Department for Transport|10/02/2014|Transport  Consult|Aviation|xxxxxx|2000024017|1400|#|xxxxxx
Department for Transport|Department for Transport|10/02/2014|Travel Expenses UK|Rail Accident Investigation Branch|REDFERN TRAVEL LTD|2000023999|3628.2|Redfern - Jan 14|BD1 3AZ
Department for Transport|Department for Transport|10/02/2014|Travel Expenses UK|Motoring Services|CH&I Associates Ltd|2000024010|4981.08|#|SK11 8AA
Department for Transport|Department for Transport|10/02/2014|Travel Expenses UK|Motoring Services|CH&I Associates Ltd|2000024010|964.08|#|SK11 8AA
Department for Transport|Department for Transport|10/02/2014|Travel Expenses UK|Motoring Services|CH&I Associates Ltd|2000024010|2603.64|#|SK11 8AA
Department for Transport|Department for Transport|10/02/2014|Travel Expenses UK|Motoring Services|CH&I Associates Ltd|2000024010|1210.56|#|SK11 8AA
Department for Transport|Department for Transport|10/02/2014|Travel Expenses UK|Motoring Services|CH&I Associates Ltd|2000024010|1767.48|#|SK11 8AA
Department for Transport|Department for Transport|10/02/2014|Travel Expenses UK|Motoring Services|Transport For London,|2000024012|6001|#|SE10 1AP
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Group Communication|LA INTERNATIONAL COMPUTER|2000024082|6423.55|#|ST1 5UB
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000024076|4036.38|#|BN11 2BW
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Major Projects & Growth|BADENOCH & CLARK|2000024077|1853.28|#|EC4V 4BG
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Commercial & Programme Office|MORGAN HUNT UK LTD|2000024085|1959.72|#|EC4M 7EG
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Commercial & Programme Office|MORGAN HUNT UK LTD|2000024085|4703.33|#|EC4M 7EG
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Commercial & Programme Office|MORGAN HUNT UK LTD|2000024085|4311.38|#|EC4M 7EG
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Commercial & Programme Office|MORGAN HUNT UK LTD|2000024085|5095.27|#|EC4M 7EG
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000024093|3840|#|SL1 3SA
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Franchising|LA INTERNATIONAL COMPUTER|2000024082|10560|#|ST1 5UB
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000024093|4608|#|SL1 3SA
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Franchising|CAPITA RESOURCING LTD|2000024094|25536|#|DL1 9HN
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Franchising|CAPITA RESOURCING LTD|2000024094|4740|#|DL1 9HN
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Franchising|CAPITA RESOURCING LTD|2000024094|3295.8|#|DL1 9HN
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Franchising|FIRST CLASS PARTNERSHIPS LTD|2000024095|34200|#|YO10 3EB
Department for Transport|Department for Transport|11/02/2014|Agency Staff Costs|Rail Franchising|FIRST CLASS PARTNERSHIPS LTD|2000024095|20520|#|YO10 3EB
Department for Transport|Department for Transport|11/02/2014|Agents Fees|Group Finance|RAILWAYS PENSION MANAGEMENT LT|2000024098|827178.81|#|DL3 6EH
Department for Transport|Department for Transport|11/02/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000024119|997500|HS2 Property Purchase - Glebe House|CF10 5BT
Department for Transport|Department for Transport|11/02/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000024119|537500|HS2 Property Purchase - Newland Lodge|CF10 5BT
Department for Transport|Department for Transport|11/02/2014|Car Hire and Leasing|Group Finance|ENTERPRISE RENT-A-CAR|2000024104|12121.4|Enterprise - Car Hire - Jan 14|TW20 8RX
Department for Transport|Department for Transport|11/02/2014|Car Hire and Leasing|Motoring Services|LEX AUTOLEASE LTD|2000024074|461.43|#|BL9 8RT
Department for Transport|Department for Transport|11/02/2014|Car Tax & Insurance|Motoring Services|Towergate Underwriting Group Ltd|2000024111|1602.72|#|MK9 2JH
Department for Transport|Department for Transport|11/02/2014|Cars Maintenance|Motoring Services|Ford Retail Ltd|2000024108|719.1|#|BS3 2TN
Department for Transport|Department for Transport|11/02/2014|Cars Maintenance|Motoring Services|Goodyear Dunlop Tyres UK Ltd|2000024109|432.44|#|B24 9HY
Department for Transport|Department for Transport|11/02/2014|Cars Maintenance|Motoring Services|R A Creamer & Son Ltd|2000024110|428.69|#|W8 4LY
Department for Transport|Department for Transport|11/02/2014|Cars Maintenance|Motoring Services|RSG Engineering Limited|2000024117|4071.62|#|WS11 1DB
Department for Transport|Department for Transport|11/02/2014|Conferences / Semina|Aviation|THOMAS TELFORD LTD.|2000024075|472.5|Interim Report Launch - add costs|SW1P 3AA
Department for Transport|Department for Transport|11/02/2014|Data Supply - TD|Transport Direct&Travel|Rail Settlement Plan|2000024086|1624.43|#|EC1A 4HD
Department for Transport|Department for Transport|11/02/2014|Electricity|Group Procurement & Estate|EDF ENERGY|2000024080|39169.33|EDF - London 01.01.2014 - 31.01.2014|DA6 8ET
Department for Transport|Department for Transport|11/02/2014|Investigation Servic|Motoring Services|Procordia Ltd|2000024116|2077.82|#|TN39 4SR
Department for Transport|Department for Transport|11/02/2014|Publicity|Transport Security Strategy|INTOUCHUK.COM LTD|2000024081|3227.78|#|SW19 2RR
Department for Transport|Department for Transport|11/02/2014|Research|Transport Security Strategy|DEFENCE SCIENCE & TECHNOLOGY|2000024079|163426.8|#|PO14 9HL
Department for Transport|Department for Transport|11/02/2014|Research|Transport Security Strategy|DEFENCE SCIENCE & TECHNOLOGY|2000024079|802071|#|PO14 9HL
Department for Transport|Department for Transport|11/02/2014|Security|Group Human Resource|HM REVENUE & CUSTOMS|2000024071|1475|#|BN12 4XH
Department for Transport|Department for Transport|11/02/2014|Services prov by OGD|Rail Director's Office|Directly Operated Railways Ltd|2000024099|122766.67|#|EC4A 1BL
Department for Transport|Department for Transport|11/02/2014|Small Software|Group Finance|SAP (UK) LTD|2000024087|140218.8|#|TW14 8HD
Department for Transport|Department for Transport|11/02/2014|Telephone charges|Motoring Services|SIEMENS ENTERPRISE COMMUNICATIONS L|2000024088|4917.1|Siemens - charge 01.09.2013 - 10.01.2014|MK15 ODJ
Department for Transport|Department for Transport|11/02/2014|Traffic Survey & Cou|Analysis & Strategy|TNS UK LTD|2000024089|20838|#|W5 1UA
Department for Transport|Department for Transport|11/02/2014|Traffic Survey & Cou|Analysis & Strategy|TNS UK LTD|2000024089|-20838|#|W5 1UA
