DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|4062|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|4448.15|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|4942.38|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|4942.38|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Motoring Services|BADENOCH & CLARK|2000021402|3705|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|3594.74|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|2127.42|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|3545.7|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|4062|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|BADENOCH & CLARK|2000021402|4062|#|EC4V 4BG
Department for Transport|Department for Transport|09/01/2014|Agency Staff Costs|Refran Prog Off|EXPERIS LTD|2000021407|2458.9|#|EC1R 3DR
Department for Transport|Department for Transport|09/01/2014|Cap Grt Pri Sec-Cos.|DASH|Eversheds LLP|2000021436|824750|HS2 Property Purchase - North Park|CF10 5BT
Department for Transport|Department for Transport|09/01/2014|Cap Grt Pri Sec-Cos.|DASH|Eversheds LLP|2000021436|299500|HS2 Property Purchase - Caswell|CF10 5BT
Department for Transport|Department for Transport|09/01/2014|Cap Grt Pri Sec-Cos.|Greener Transport & International|British Gas Ltd|2000021431|230000|Domestic chargepoint British Gas Nov 2013 #175k|S60 1BY
Department for Transport|Department for Transport|09/01/2014|CapGrtPriSec-P&NPISH|Greener Transport & International|CENEX|2000021420|4875|CEN-PR- 684 #4.875|LE11 3TU
Department for Transport|Department for Transport|09/01/2014|Car Hire and Leasing|Group Finance|ENTERPRISE RENT-A-CAR|2000021425|10627.91|Enterprise - Car Hire - December 2013|TW20 8RX
Department for Transport|Department for Transport|09/01/2014|Catering|Aviation|COMPASS GROUP UK & IRELAND|2000021399|542.88|#|B45 9PZ
Department for Transport|Department for Transport|09/01/2014|Data Supply - TD|Transport Direct and Travel information|BASEMAP LIMITED|2000021428|2848.99|#|GU2 7YG
Department for Transport|Department for Transport|09/01/2014|Financial Consultanc|Business Transformation|PRGX UK LIMITED|2000021424|8176.8|#|LU1 3LU
Department for Transport|Department for Transport|09/01/2014|Investigation Servic|Managing Director Motoring Services|Procordia Ltd|2000021432|2054|#|TN39 4SR
Department for Transport|Department for Transport|09/01/2014|Investigation Servic|Managing Director Motoring Services|Procordia Ltd|2000021432|617.7|#|TN39 4SR
Department for Transport|Department for Transport|09/01/2014|IT Equip Cap Cost|Commercial & Technical Services|SPECIALIST COMPUTER CENTRES PLC|2000021418|5738.88|#|B11 2LE
Department for Transport|Department for Transport|09/01/2014|IT Ser Running Costs|Business Transformation|SOFTWARE BOX LTD|2000021412|12787.2|#|YO61 1ET
Department for Transport|Department for Transport|09/01/2014|IT Ser Running Costs|Business Transformation|SOFTWARE BOX LTD|2000021412|4754.4|#|YO61 1ET
Department for Transport|Department for Transport|09/01/2014|Machinery Rental|Business Transformation|DANWOOD GROUP LTD|2000021406|1276.11|#|LN6 3DG
Department for Transport|Department for Transport|09/01/2014|Machinery Rental|Marine Accident Investigation Branch|CANON (UK) LTD|2000021405|3851.49|#|RH2 8BF
Department for Transport|Department for Transport|09/01/2014|Mobile Phone charges|Group Finance|VODAFONE LTD|2000021417|2310.36|Vodafone -Service Charges December 1st 2013|RG14 5FF
Department for Transport|Department for Transport|09/01/2014|Publications for Res|Business Transformation|CREATIVE CHOICE CIC|2000021426|1545|#|SW1H 0DJ
Department for Transport|Department for Transport|09/01/2014|Publications for Res|Aviation|CREATIVE CHOICE CIC|2000021426|4400|#|SW1H 0DJ
Department for Transport|Department for Transport|09/01/2014|Publications for Res|Aviation|CREATIVE CHOICE CIC|2000021426|6675|#|SW1H 0DJ
Department for Transport|Department for Transport|09/01/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000021403|1353.81|Barclays - DFT RT&L- 01 Jan 2014|NN4 7SG
Department for Transport|Department for Transport|09/01/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000021403|23468.5|Barclays - DFT/RT&L - 01 Jan 2014|NN4 7SG
Department for Transport|Department for Transport|09/01/2014|Purchasing Card Char|Centrally held prog|BARCLAYS BANK PLC|2000021403|32673.76|Barclays - DFT/R&S - December 2013|NN4 7SG
Department for Transport|Department for Transport|09/01/2014|Purchasing Card Char|Centrally held prog|BARCLAYS BANK PLC|2000021403|29293.99|Barclays - DFT/ISE - December 2013ember 2013|NN4 7SG
Department for Transport|Department for Transport|09/01/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000021403|1925.36|Barclays - DFT/R&S - December 2013|NN4 7SG
Department for Transport|Department for Transport|09/01/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000021403|25382.91|Barclays - DFT/R&S - 01 Jan 2014|NN4 7SG
Department for Transport|Department for Transport|09/01/2014|Research|Local|HALCROW GROUP LTD|2000021408|5769.46|#|W6 7BY
Department for Transport|Department for Transport|09/01/2014|Services prov by OGD|Motoring Services|VEHICLE & OPERATOR SERVICES AGENCY|2000021396|1965.3|#|SA1 8AN
Department for Transport|Department for Transport|09/01/2014|Small Software|Transport Direct and Travel information|TRAPEZE GROUP (UK) LTD|2000021414|17293.2|#|BA14 6PH
Department for Transport|Department for Transport|09/01/2014|Support Services|Air Accident Investigation Branch|DFT ONE TIME VENDOR|2000021437|23610|Accident Investigation|SW1P 4DR
Department for Transport|Department for Transport|09/01/2014|Support Services|Aviation|CORNWALL AIRPORT LTD|2000021421|29988|#|TR8 4RQ
Department for Transport|Department for Transport|09/01/2014|Support Services|Aviation|INFRATIL KENT AIRPORT LTD|2000021422|24501|#|CT12 5BP
Department for Transport|Department for Transport|09/01/2014|Support Services|Aviation|TAG FARNBOROUGH AIRPORT LTD|2000021413|29988|#|GU14 6XA
Department for Transport|Department for Transport|09/01/2014|Support Services|General Counsel's Office|Crawford & Co Adjusters (UK) Ltd|2000021433|304180.34|Jan 14 - Top up|B2 2PF
Department for Transport|Department for Transport|09/01/2014|Support Services|General Counsel's Office|Irwin Mitchell|2000021434|30000|#|S3 8DT
Department for Transport|Department for Transport|09/01/2014|Training|Marine Accident Investigation Branch|Nederlands Forensisch Instituut|2000021398|1612.32|#|2490
Department for Transport|Department for Transport|09/01/2014|Transport  Consult|Aviation|PRICEWATERHOUSECOOPERS LLP|2000021411|5397.6|#|E14 9SQ
Department for Transport|Department for Transport|09/01/2014|Transport  Consult|Aviation|PRICEWATERHOUSECOOPERS LLP|2000021411|36652.8|#|E14 9SQ
Department for Transport|Department for Transport|09/01/2014|Travel Expenses UK|Air Accident Investigation Branch|REDFERN TRAVEL LTD|2000021423|16081.88|Travel Statement Dec 2013 Inv 071831|BD1 3AZ
Department for Transport|Department for Transport|09/01/2014|Travel Expenses UK|Group Finance|REDFERN TRAVEL LTD|2000021423|124914.44|Travel Statement Dec 2013 071559|BD1 3AZ
Department for Transport|Department for Transport|09/01/2014|Travel Expenses UK|Group Finance|REDFERN TRAVEL LTD|2000021423|0.12|#|BD1 3AZ
Department for Transport|Department for Transport|09/01/2014|Travel Expenses UK|Group Finance|REDFERN TRAVEL LTD|2000021423|3120.74|Travel Statement Dec 2013 Inv 071840|BD1 3AZ
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|Business Transformation|NETWORKERS INTERNATIONAL (UK) PLC|2000021516|7486.39|#|BR1 1HP
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000021513|1926|#|SL1 3SA
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|Group Finance|NETWORKERS INTERNATIONAL (UK) PLC|2000021516|6787.2|#|BR1 1HP
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|Local|SPRING TECHNOLOGY LTD  ALSO T/A|2000021517|762.48|#|B37 7YE
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|MPL Director's Office|EXPERIS LTD|2000021494|6162.72|#|EC1R 3DR
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|Rail Commercial Contracts|NETWORKERS INTERNATIONAL (UK) PLC|2000021516|836.51|#|BR1 1HP
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|Group Finance|NETWORKERS INTERNATIONAL (UK) PLC|2000021516|861|#|BR1 1HP
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|Highspeed 2|BADENOCH & CLARK|2000021487|3660|#|EC4V 4BG
Department for Transport|Department for Transport|10/01/2014|Agency Staff Costs|Rail Commercial Contracts|MICHAEL PAGE INTERNATIONAL|2000021513|3108|#|SL1 3SA
Department for Transport|Department for Transport|10/01/2014|Agents Fees|Roads|PSHE Association|2000021541|2500|#|SE1 0EH
Department for Transport|Department for Transport|10/01/2014|Books|General Counsel's Office|SWETS INFORMATION SERVICES|2000021482|2655.05|#|OX14 1UQ
Department for Transport|Department for Transport|10/01/2014|Building Service Cha|Business Transformation|AMEY COMMUNITY LTD|2000021545|225358.01|#|OX4 4DQ
Department for Transport|Department for Transport|10/01/2014|Cap Grt Loc Auth|Local|CITY OF YORK COUNCIL|2000021550|413000|IT Block, 3rd Payment 2013/14|Y01 7WH
Department for Transport|Department for Transport|10/01/2014|Car Tax & Insurance|Motoring Services|Ford Retail Ltd|2000021534|660.57|#|BS3 2TN
Department for Transport|Department for Transport|10/01/2014|Cars Maintenance|Motoring Services|ATS Euromaster Ltd|2000021483|5923.05|#|EN11 1HH
Department for Transport|Department for Transport|10/01/2014|Cars Maintenance|Motoring Services|Goodyear Dunlop Tyres UK Ltd|2000021535|586.21|#|B24 9HY
Department for Transport|Department for Transport|10/01/2014|CurrGrt LAs out AEF/|Transport Direct and Travel information|CAMBRIDGESHIRE COUNTY COUNCIL|2000021549|52500|Transport Direct Cambridge County Council Grant|CB3 0AP
Department for Transport|Department for Transport|10/01/2014|CurrGrtPriSec-P&NPIS|Roads|SRSA LTD|2000021525|10000|Student Road safety Awards Final|CV34 6PR
Department for Transport|Department for Transport|10/01/2014|IT Equip Cap Cost|Commercial & Technical Services|MISCO|2000021500|11.99|Delivery Charge|NN8 6GS
Department for Transport|Department for Transport|10/01/2014|IT Equip Cap Cost|Commercial & Technical Services|MISCO|2000021500|2196.48|Hypertec Dell equivalent 1GB PC6400DDR2R|NN8 6GS
Department for Transport|Department for Transport|10/01/2014|IT Equip Cap Cost|Commercial & Technical Services|MISCO|2000021500|4301.89|#|NN8 6GS
Department for Transport|Department for Transport|10/01/2014|IT Equip Cap Cost|Commercial & Technical Services|MISCO|2000021500|1535.89|#|NN8 6GS
Department for Transport|Department for Transport|10/01/2014|IT Ser Running Costs|Roads|WILLIAMS LEA LIMITED|2000021526|4247.64|#|NR3 1PD
Department for Transport|Department for Transport|10/01/2014|IVR Costs|Business Transformation|CABLE & WIRELESS|2000021490|64180.5|C&W  - Message Labs - 01/10/13 - 31/12/13|MK3 5JP
Department for Transport|Department for Transport|10/01/2014|L&B Excl Dwellings|Maritime|FAITHFUL & GOULD LTD|2000021544|9613.2|#|CF24 0AD
Department for Transport|Department for Transport|10/01/2014|Maintenance Other|Motoring Services|ARVAL PHH|2000021484|4195.66|#|SN5 6PE
Department for Transport|Department for Transport|10/01/2014|Media & Press|Business Transformation|GORKANA GROUP LTD (GCL)|2000021523|5138.64|#|EC1Y 8QE
Department for Transport|Department for Transport|10/01/2014|Postage|DASH|ROYAL MAIL|2000021504|1825.5|#|PE4 5PG
Department for Transport|Department for Transport|10/01/2014|Printing|DASH|WILLIAMS LEA LIMITED|2000021526|1944.8|#|NR3 1PD
Department for Transport|Department for Transport|10/01/2014|Prog&ProjMgmt Consul|Local|STEER DAVIES & GLEAVE LTD|2000021507|61398.12|#|SE1 9PD
Department for Transport|Department for Transport|10/01/2014|Property Maintenance|Air Accident Investigation Branch|INTERSERVE|2000021522|28639.04|#|BS32 4NH
Department for Transport|Department for Transport|10/01/2014|Publicity|Roads|FORSTER LAMOND LTD|2000021528|16038.71|#|SE1 1RU
Department for Transport|Department for Transport|10/01/2014|Purchasing Card Char|Highspeed 2|BARCLAYS BANK PLC|2000021488|1472.4|Barclays - DFT/HS2 - December 2013|NN4 7SG
Department for Transport|Department for Transport|10/01/2014|Rates|Air Accident Investigation Branch|VODAFONE LTD|2000021511|2097.9|#|RG14 5FF
Department for Transport|Department for Transport|10/01/2014|Research|Rail|PARSONS BRINCKERHOFF LTD|2000021502|5877.28|#|NE4 7YQ
Department for Transport|Department for Transport|10/01/2014|Security|Air Accident Investigation Branch|INTERSERVE|2000021522|2173.5|#|BS32 4NH
Department for Transport|Department for Transport|10/01/2014|Services prov by OGD|Business Transformation|London & Continental Railways Ltd|2000021520|4363.5|#|WC2B 4AN
Department for Transport|Department for Transport|10/01/2014|Services prov by OGD|Business Transformation|VEHICLE & OPERATOR SERVICES AGENCY|2000021547|395944.23|#|SA1 8AN
Department for Transport|Department for Transport|10/01/2014|Storage & Distributi|DASH|WILLIAMS LEA LIMITED|2000021526|915.98|#|NR3 1PD
Department for Transport|Department for Transport|10/01/2014|Storage & Distributi|DASH|WILLIAMS LEA LIMITED|2000021526|560.23|#|NR3 1PD
Department for Transport|Department for Transport|10/01/2014|Subscriptions to Pro|Strategic Roads|SMARTEX LTD|2000021505|3000|#|CB9 7RL
Department for Transport|Department for Transport|10/01/2014|Subsidies Private Se|Roads|MSRS Freight Grant|2000021512|24907.69|MSRS Freight Grant|xxxxxx
Department for Transport|Department for Transport|10/01/2014|Subsidies Private Se|Roads|MSRS Freight Grant|2000021524|13335.84|MSRS Freight Grant|xxxxxx
Department for Transport|Department for Transport|10/01/2014|Subsidies Private Se|Roads|MSRS Freight Grant|2000021524|10459.26|MSRS Freight Grant|xxxxxx
Department for Transport|Department for Transport|10/01/2014|Support Services|Roads|HIGHWAYS AGENCY|2000021548|5754.17|#|B1 1RN
Department for Transport|Department for Transport|10/01/2014|Support Services|Aviation|BRISTOL INTERNATIONAL AIRPORT|2000021489|29988|#|BS48 3DY
Department for Transport|Department for Transport|10/01/2014|Support Services|Aviation|MET OFFICE|2000021499|118783.2|#|EX1 3PB
Department for Transport|Department for Transport|10/01/2014|Support Services|Aviation|ENVIRONMENT AGENCY|2000021518|8500|#|PE2 8YD
Department for Transport|Department for Transport|10/01/2014|Support Services|Group Finance|DD ACCRAILWAY PENS TRUSTEE|2000021514|701.94|#|DL3 6XR
Department for Transport|Department for Transport|10/01/2014|Support Services|Group Finance|DD ACCRAILWAY PENS TRUSTEE|2000021514|3246.61|#|DL3 6XR
Department for Transport|Department for Transport|10/01/2014|Support Services|Group Finance|RAILWAYS PENSION MANAGEMENT LT|2000021515|900000|#|DL3 6EH
Department for Transport|Department for Transport|10/01/2014|Telephone Line Rent|Business Transformation|CABLE & WIRELESS|2000021490|6120|#|MK3 5JP
Department for Transport|Department for Transport|10/01/2014|Telephone Line Rent|Business Transformation|CABLE & WIRELESS|2000021490|13554.2|C&W - MessageLabs -01/01/14 - 31/01/2014|MK3 5JP
Department for Transport|Department for Transport|10/01/2014|Telephone Line Rent|Business Transformation|CABLE & WIRELESS|2000021490|2310.36|Rental charges 01/01/14 - 31/01/14|MK3 5JP
Department for Transport|Department for Transport|10/01/2014|Traffic Survey & Cou|Roads|JACOBS UK LTD|2000021496|2684|#|G2 7HX
Department for Transport|Department for Transport|10/01/2014|Traffic Survey & Cou|Roads|JACOBS UK LTD|2000021496|5334|#|G2 7HX
Department for Transport|Department for Transport|10/01/2014|Training|Air Accident Investigation Branch|HELI AIR LIMITED|2000021530|762|#|CV35 9EU
Department for Transport|Department for Transport|10/01/2014|Transport  Consult|Business Transformation|xxxxxx|2000021519|5161.2|#|xxxxxx
Department for Transport|Department for Transport|10/01/2014|Transport  Consult|MPL Director's Office|DELOITTE LLP|2000021493|57567|#|MK9 1FD
Department for Transport|Department for Transport|10/01/2014|Travel Exp Overseas|Rail Accident Investigation Branch|A1 RUSHMOOR RADIO TAXIS LTD|2000021529|528|#|GU11 1SJ
Department for Transport|Department for Transport|10/01/2014|Treasury Solicitors|Group HR|TREASURY SOLICITOR|2000021546|2556.72|#|WC2B 4TS
