DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Department for Transport|05/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|PARSONS BRINCKERHOFF LTD|2000010775|6172
Department for Transport|Department for Transport|05/08/2010|Agency Staff Costs|Transport Security|REED SPECIALIST RECRUITMENT LTD|2000010776|795.66
Department for Transport|Department for Transport|05/08/2010|Research|Road & Vehicle Safety & Standards|TRANSPORT RESEARCH LABORATORY|2000010777|26134.87
Department for Transport|Department for Transport|05/08/2010|Research|Transport Security|TRANSPORT RESEARCH LABORATORY|2000010777|6063.2
Department for Transport|Department for Transport|05/08/2010|Curr Grant to Priv Sect-Persons & NPISH|Environment and International|ENERGY SAVING TRUST LTD|2000010778|297235
Department for Transport|Department for Transport|05/08/2010|Data Supply - Transport Direct|Information Management Directorate|TRAFFICLINK (UK) LIMITED|2000010779|19583.33
Department for Transport|Department for Transport|05/08/2010|Management Consultancy|Regional & Local Transport|CYCLE CITY GUIDES|2000010782|34177.76
Department for Transport|Department for Transport|05/08/2010|Area Based Grants|Regional & Local Transport|COMMUNITIES AND LOCAL GOVERNMENT|2000010786|9313930
Department for Transport|Department for Transport|05/08/2010|Area Based Grants|Road & Vehicle Safety & Standards|COMMUNITIES AND LOCAL GOVERNMENT|2000010786|6443929
Department for Transport|Department for Transport|05/08/2010|Car Hire and Leasing|Standalone Units|GOVERNMENT CAR & DESPATCH AGENCY|2000010787|586.6
Department for Transport|Department for Transport|05/08/2010|Management Consultancy|Road & Vehicle Safety & Standards|VEHICLE & OPERATOR SERVICES AGENCY|2000010788|104873.96
Department for Transport|Department for Transport|05/08/2010|Capital Grants to NDPBs & CG|London and Road Demand Management|Dept Culture Media and Sport|2000010789|21410928.84
Department for Transport|Department for Transport|06/08/2010|IT Consultancy|Rail Technical & Professional|WORDWAVE INTERNATIONAL LTD|2000001727|4036.12
Department for Transport|Department for Transport|06/08/2010|Management Consultancy|Projects|THE NICHOLS GROUP|2000001728|21369
Department for Transport|Department for Transport|06/08/2010|Management Consultancy|Rail Service Delivery|FIRST CLASS PARTNERSHIPS LTD|2000001729|22126.47
Department for Transport|Department for Transport|06/08/2010|Motorcycle Fleet Sundries|Road & Vehicle Safety & Standards|HGB MOTORCYCLES (RUISLIP) LTD|2000010826|6943.26
Department for Transport|Department for Transport|06/08/2010|Research|Regional & Local Transport|TRANSPORT FOR LONDON|2000010827|9581
Department for Transport|Department for Transport|06/08/2010|Service Charge Computer Expenses|London and Road Demand Management|1 SPATIAL GROUP LIMITED|2000010828|3285.63
Department for Transport|Department for Transport|06/08/2010|Transport Consultancy|Regional & Local Transport|ATKINS LTD (MANAGEMENT CONSULTANTS)|2000010829|13638.44
Department for Transport|Department for Transport|06/08/2010|Data Supply - Transport Direct|Information Management Directorate|ATKINS LTD (TRANSPORT PLAN)|2000010830|9147.38
Department for Transport|Department for Transport|06/08/2010|Service Charge Computer Expenses|Communication Directorate |COMPUTACENTER (UK) LTD|2000010832|20400.53
Department for Transport|Department for Transport|06/08/2010|Electricity|Corporate Support Function|EDF ENERGY|2000010833|51597.31
Department for Transport|Department for Transport|06/08/2010|Agency Staff Costs|Information Management Directorate|ELAN COMPUTING LTD|2000010834|1358.45
Department for Transport|Department for Transport|06/08/2010|IT Services  Running Costs|Transport Analysis and Economics|HARTLEY MCMASTER LTD|2000010837|975
Department for Transport|Department for Transport|06/08/2010|Medical Advisory Service|Human Resources|HEALTH MANAGEMENT LTD|2000010838|3781
Department for Transport|Department for Transport|06/08/2010|Training|Environment and International|JOB ORIENTATED LANGUAGE TRAINING|2000010840|985.5
Department for Transport|Department for Transport|06/08/2010|Research|Transport Analysis and Economics|MANCHESTER METROPOLITAN UNIV|2000010841|5585
Department for Transport|Department for Transport|06/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|MOTT MACDONALD|2000010843|28140
Department for Transport|Department for Transport|06/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|PARSONS BRINCKERHOFF LTD|2000010846|40458
Department for Transport|Department for Transport|06/08/2010|Service Charge - Software Licences|Transform Licensing Logistics and Sponsorship|SAP (UK) LTD|2000010847|24890
Department for Transport|Department for Transport|06/08/2010|Mobile Phone charges|Corporate Support Function|T-MOBILE (UK) LTD|2000010848|841.91
Department for Transport|Department for Transport|06/08/2010|Research|London and Road Demand Management|TRAFFICMASTER PLC|2000010849|40113.32
Department for Transport|Department for Transport|06/08/2010|Research|Road & Vehicle Safety & Standards|TRANSPORT RESEARCH LABORATORY|2000010850|3126.85
Department for Transport|Department for Transport|06/08/2010|Small Software|Information Management Directorate|TRAPEZE GROUP (UK) LTD|2000010851|22325
Department for Transport|Department for Transport|06/08/2010|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000010852|1934.59
Department for Transport|Department for Transport|06/08/2010|Research|London and Road Demand Management|SANEF TOLLING LTD|2000010853|98213.7
Department for Transport|Department for Transport|06/08/2010|HR Consultancy|Human Resources|BENEFEX LIMITED|2000010854|7812
Department for Transport|Department for Transport|06/08/2010|Postage|Finance & Estates |GOVERNMENT CAR & DESPATCH AGENCY|2000010856|3675.4
Department for Transport|Department for Transport|09/08/2010|Transport Consultancy|Projects|ATKINS LTD (TRANSPORT PLANNING)|2000001734|5202.5
Department for Transport|Department for Transport|09/08/2010|Transport Consultancy|Rail Technical & Professional|MVA CONSULTANCY LTD|2000001735|1803.09
Department for Transport|Department for Transport|09/08/2010|Research|Rail Technical & Professional|TRANSPORT RESEARCH LABORATORY|2000001736|24297.5
Department for Transport|Department for Transport|09/08/2010|Management Consultancy|Projects|TRANSPORT FOR LONDON|2000001737|71837
Department for Transport|Department for Transport|09/08/2010|Agency Staff Costs|Finance & Planning|MICHAEL PAGE INTERNATIONAL|2000001738|6403.7
Department for Transport|Department for Transport|09/08/2010|Grant in Aid to NDPBs|Rail Strategy & Stakeholder Relations|HS2|2000001740|2494126
Department for Transport|Department for Transport|09/08/2010|Research|Aviation|AEA TECHNOLOGY ENVIRONMENT|2000010952|19709.27
Department for Transport|Department for Transport|09/08/2010|Research|Regional & Local Transport|ATKINS LTD (MANAGEMENT CONSULTANTS)|2000010954|3312.4
Department for Transport|Department for Transport|09/08/2010|IT Equipment Capital Cost|Accident Investigating Branches|BASSOM COMPUTER CONSULTANCY|2000010955|13792.15
Department for Transport|Department for Transport|09/08/2010|Machinery Rental|Regional & Local Transport|CANON (UK) LTD|2000010957|468.87
Department for Transport|Department for Transport|09/08/2010|Management Consultancy|Transport Security|DELOITTE & TOUCHE LLP|2000010959|100684.58
Department for Transport|Department for Transport|09/08/2010|Electricity|Finance & Estates |EDF ENERGY|2000010961|10896.95
Department for Transport|Department for Transport|09/08/2010|Research|Regional & Local Transport|AECOM LIMITED|2000010964|9981
Department for Transport|Department for Transport|09/08/2010|Management Consultancy|Corporate Finance|FIRST ECONOMICS LIMITED|2000010965|5000
Department for Transport|Department for Transport|09/08/2010|Travel Expenses UK|Accident Investigating Branches|HARRY WEEKS TRAVEL & LEISURE GROUP|2000010966|3374.62
Department for Transport|Department for Transport|09/08/2010|Training|Accident Investigating Branches|HELIFLIGHT (UK) LTD|2000010967|1650
Department for Transport|Department for Transport|09/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|JACOBS ENGINEERING U.K. LTD|2000010969|10454
Department for Transport|Department for Transport|09/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|PARSONS BRINCKERHOFF LTD|2000010972|165564
Department for Transport|Department for Transport|09/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|SURVEY & MARKETING SERVICES LTD|2000010973|27600
Department for Transport|Department for Transport|09/08/2010|Transport Consultancy|Information Management Directorate|TRANSPORT & TRAVEL RESEARCH LTD|2000010975|11017.86
Department for Transport|Department for Transport|09/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|NOTTINGHAMSHIRE CC|2000010980|6051
Department for Transport|Department for Transport|09/08/2010|Telephone charges|Accident Investigating Branches|VODAFONE CORPORATE LTD|2000010981|2667.25
Department for Transport|Department for Transport|09/08/2010|Current Grants to LAs within AEF/AEG|London and Road Demand Management|GREATER LONDON AUTHORITY|2000010983|77312000
Department for Transport|Department for Transport|09/08/2010|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000010984|38107.55
Department for Transport|Department for Transport|09/08/2010|Agency Staff Costs|Transport Analysis and Economics|PARITY RESOURCES LTD|2000010985|4194.75
Department for Transport|Department for Transport|09/08/2010|Small Software|Communication Directorate |THE PRESS ASSOCIATION LTD|2000010986|643.2
Department for Transport|Department for Transport|09/08/2010|Training|Audit and Risk Assurance|XAFINITY CONSULTING LIMITED|2000010987|2608.5
Department for Transport|Department for Transport|09/08/2010|Recruitment Fees|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000010988|1950.82
Department for Transport|Department for Transport|09/08/2010|Secondments|Environment and International|RENEWABLE FUELS AGENCY|2000010990|4348.95
Department for Transport|Department for Transport|10/08/2010|IT Consultancy|Rail Technical & Professional|WORDWAVE INTERNATIONAL LTD|2000001746|6726.87
Department for Transport|Department for Transport|10/08/2010|Agency Staff Costs|Finance & Planning|ALLEN LANE FINANCIAL RECRUITMENT|2000001747|2350
Department for Transport|Department for Transport|10/08/2010|Management Consultancy|Rail Service Delivery|BURGES SALMON|2000001748|21157.37
Department for Transport|Department for Transport|10/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|OXFORDSHIRE COUNTY COUNCIL|2000011028|8675
Department for Transport|Department for Transport|10/08/2010|Data Supply - Transport Direct|Information Management Directorate|ATOS ORIGIN IT SERVICES UK LTD|2000011031|10409.33
Department for Transport|Department for Transport|10/08/2010|Machinery Rental|Regional & Local Transport|CANON (UK) LTD|2000011032|468.96
Department for Transport|Department for Transport|10/08/2010|Printing|Regional & Local Transport|IMAGE DATA GROUP LTD|2000011038|2008.6
Department for Transport|Department for Transport|10/08/2010|Data Supply - Transport Direct|Information Management Directorate|LANDMARK INFORMATION GROUP LTD|2000011040|9429.38
Department for Transport|Department for Transport|10/08/2010|Agency Staff Costs|Finance & Estates |BROOK STREET BUREAU|2000011042|700.59
Department for Transport|Department for Transport|10/08/2010|Agency Staff Costs|Standalone Units|BROOK STREET BUREAU|2000011042|595.03
Department for Transport|Department for Transport|10/08/2010|Land & Buildings (excl Dwellings) Capital Cost|Finance & Estates |KIER LONDON|2000011045|309810.22
Department for Transport|Department for Transport|10/08/2010|Personal Development|Transport Security|NATIONAL SCHOOL OF GOVERNMENT|2000011046|2275
Department for Transport|Department for Transport|11/08/2010|Agency Staff Costs|Finance & Planning|ALLEN LANE FINANCIAL RECRUITMENT|2000001755|6278.91
Department for Transport|Department for Transport|11/08/2010|Management Consultancy|Rail Technical & Professional|ATKINS LTD (TRANSPORT PLANNING)|2000001756|115734
Department for Transport|Department for Transport|11/08/2010|Management Consultancy|Finance & Planning|EVERSHEDS LLP|2000001757|14158.75
Department for Transport|Department for Transport|11/08/2010|Management Consultancy|Strategic Roads and National Networks|AECOM LIMITED|2000001758|39428.7
Department for Transport|Department for Transport|11/08/2010|Management Consultancy|Projects|JACOBS ENGINEERING U.K. LTD|2000001759|5748.17
Department for Transport|Department for Transport|11/08/2010|IT Consultancy|Rail Service Delivery|METHODS CONSULTING LTD|2000001760|4340
Department for Transport|Department for Transport|11/08/2010|Transport Consultancy|Projects|THE NICHOLS GROUP|2000001761|20900
Department for Transport|Department for Transport|11/08/2010|Agency Staff Costs|Projects|CAPITA RESOURCING LTD|2000001762|2295.34
Department for Transport|Department for Transport|11/08/2010|Agency Staff Costs|Rail Service Delivery|CAPITA RESOURCING LTD|2000001762|2656.12
Department for Transport|Department for Transport|11/08/2010|Programme and Project Management Consultancy|Rail Technical & Professional|CAPITA RESOURCING LTD|2000001762|25767.76
Department for Transport|Department for Transport|11/08/2010|Management Consultancy|Projects|FRESHFIELDS|2000001763|29399.34
Department for Transport|Department for Transport|11/08/2010|Transport Consultancy|Projects|LONDON & CONTINENTAL RAILWAYS LTD|2000001764|8288.45
Department for Transport|Department for Transport|11/08/2010|FRS17 Cash Payments|Finance & Planning|RAILWAYS PENSION MANAGEMENT LT|2000001765|1330000
Department for Transport|Department for Transport|11/08/2010|Capital Grant to Priv Sector - Companies|Projects|FIRST CAPITAL CONNECT|2000001766|78745.2
Department for Transport|Department for Transport|11/08/2010|Management Consultancy|Rail Strategy & Stakeholder Relations|MALONE CONSULTING LIMITED|2000001767|23500
Department for Transport|Department for Transport|11/08/2010|DVO Payments|Shared Services|DVLA|2000011083|5673403.7
Department for Transport|Department for Transport|11/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|HIGHWAYS AGENCY (14272)|2000011084|4984.53
Department for Transport|Department for Transport|11/08/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|WORCESTERSHIRE COUNTY COUNCIL|2000011085|8885.35
Department for Transport|Department for Transport|11/08/2010|Subsidies to Private Sector|Regional & Local Transport|SWANAGE TAXIS LTD|2000011086|1977.6
Department for Transport|Department for Transport|11/08/2010|Subsidies to Private Sector|Regional & Local Transport|YATE SODBURY & DISTRICT C T LTD|2000011087|6484.61
Department for Transport|Department for Transport|11/08/2010|Stationery (Non-stock)|Standalone Units|BANNER BUSINESS SERVICES LTD|2000011089|2670.54
Department for Transport|Department for Transport|11/08/2010|Stationery (Non-stock)|Transform Licensing Logistics and Sponsorship|BANNER BUSINESS SERVICES LTD|2000011089|1509.77
