DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|Department for Transport|04/09/2014|Agency Staff Costs|Strategic Roads & Smart Ticketing|Badenoch & Clark c/o Lauren Rogers|2000011809|5225.76|#|B37 7YE
Department for Transport|Department for Transport|04/09/2014|Agency Staff Costs|Rail Franchising|CAPITA RESOURCING LTD|2000011814|3504|#|DL1 9HN
Department for Transport|Department for Transport|04/09/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Athena Electrical|2000011823|1000|Athena electrical June 2014 #1000|E5 8AJ
Department for Transport|Department for Transport|04/09/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Baird Electrical|2000011824|22992.46|Baird Electrical Ltd June 2014 #22992.46|BT42 1EL
Department for Transport|Department for Transport|04/09/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|KB Electrical (NI) LTD|2000011825|78000|KB Electrical July 2014 #78,000|BT92 2DE
Department for Transport|Department for Transport|04/09/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Retroflo Limited|2000011822|70976.71|Retroflo July 2014 #70,976.71|DH6 2UZ
Department for Transport|Department for Transport|04/09/2014|IT Ser Running Costs|Analysis & Strategy|NETFUNDI LTD|2000011811|810|#|LA1 1SQ
Department for Transport|Department for Transport|04/09/2014|IT Ser Running Costs|Rail Franchising|CONNECT INTERNET SOLUTIONS LTD|2000011810|720|#|L2 6SG
Department for Transport|Department for Transport|04/09/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000011815|9785.06|#|EC4M 7RD
Department for Transport|Department for Transport|04/09/2014|Other Advertising|Local|PENNA COMMUNICATIONS|2000011815|4904.92|#|EC4M 7RD
Department for Transport|Department for Transport|04/09/2014|Other Travel Costs|Transport Security Strategy|D Saunders Consultants Limited|2000011805|248.4|Travel & Subsistence 28.07.14|ME16 0EU
Department for Transport|Department for Transport|04/09/2014|Rail Travel|Transport Security Strategy|D Saunders Consultants Limited|2000011805|8.9|Travel & Subsistence 28.07.14|ME16 0EU
Department for Transport|Department for Transport|04/09/2014|Subsistence Costs|Transport Security Strategy|D Saunders Consultants Limited|2000011805|329.7|Travel & Subsistence 28.07.14|ME16 0EU
Department for Transport|Department for Transport|04/09/2014|Rent - L&B (non-PFI)|Group Procurement & Estate|NETWORK RAIL|2000011807|330000|Q3 Rent @ Waterloo 29/09/14 - 24/12/14|M60 3BP
Department for Transport|Department for Transport|04/09/2014|Rent - L&B (non-PFI)|Group Procurement & Estate|GMN No2 Limited|2000011821|1703910|Q3 2014-15 Rent @ GMH|W1G 0PN
Department for Transport|Department for Transport|04/09/2014|Rent - L&B (non-PFI)|Group Procurement & Estate|Salisbury Limited Directors|2000011826|23000|Q3 2014-15 Rent @ St James Road|W1G 9TB
Department for Transport|Department for Transport|04/09/2014|Small Software|Aviation|CONNECT INTERNET SOLUTIONS LTD|2000011810|900|#|L2 6SG
Department for Transport|Department for Transport|04/09/2014|Support Services|General Counsel's Office|Crawford & Co Adjusters (UK) Ltd|2000011820|328849.6|Injury Claim for former BRBR Staff|B2 2PF
Department for Transport|Department for Transport|04/09/2014|Training|Rail Franchising|Jarrett Consulting Ltd|2000011828|3000|#|HP4 25D
Department for Transport|Department for Transport|04/09/2014|Transport  Consult|Major Projects & Growth|ATKINS LTD (TRANSPORT PLANNING)|2000011808|34148.56|#|WR5 1TX
Department for Transport|Department for Transport|05/09/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000011888|5031.6|#|SL1 3SA
Department for Transport|Department for Transport|05/09/2014|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000011888|5136|#|SL1 3SA
Department for Transport|Department for Transport|05/09/2014|Agency Staff Costs|Rail Commercial & Programme Office|BROOK STREET (UK) LIMITED|2000011886|613.34|#|AL1 4JB
Department for Transport|Department for Transport|05/09/2014|Agency Staff Costs|Rail Franchising|LEND LEASE CONSULTING (EMEA) LTD|2000011889|13392|#|NW1 3BF
Department for Transport|Department for Transport|05/09/2014|Agency Staff Costs|Rail Commercial & Programme Office|MICHAEL PAGE INTERNATIONAL|2000011888|579.12|#|SL1 3SA
Department for Transport|Department for Transport|05/09/2014|Basic Franchise Rec|Rail Commercial & Programme Office|LONDON & SOUTH EASTERN RAILWAY|2000011872|37952828.78|HS1|SE1 8PG
Department for Transport|Department for Transport|05/09/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|CS Electrical (Sheffield) Ltd|2000011913|999.68|CS Elec (Sheffield) July 2014 #999.68|S66 3RX
Department for Transport|Department for Transport|05/09/2014|Cap Grt Pri Sec-Cos.|Energy, Technology and International|Eco GDA Ltd|2000011912|16000|Eco GDA (Rolec claim) June 2014 #16000|NG1 7AQ
Department for Transport|Department for Transport|05/09/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000011842|606493.54|Property purchase HS2 Ellesborough|CF10 5BT
Department for Transport|Department for Transport|05/09/2014|Cap Grt Pri Sec-Cos.|Policy, Legislation and Funding|Eversheds LLP|2000011842|1073304.72|Property purchase HS2 Old Water Mill|CF10 5BT
Department for Transport|Department for Transport|05/09/2014|Car Hire and Leasing|Group Finance|ENTERPRISE RENT-A-CAR|2000011897|3925.87|Enterprise - Car Hire - August 2014|TW20 8RX
Department for Transport|Department for Transport|05/09/2014|Cars Fuel|Motoring Services|ALLSTAR BUSINESS SOLUTIONS LIMITED|2000011875|8772.51|#|SN5 6PS
Department for Transport|Department for Transport|05/09/2014|Cars Maintenance|Motoring Services|ATS Euromaster Ltd|2000011874|1487|#|EN11 1HH
Department for Transport|Department for Transport|05/09/2014|Cars Maintenance|Motoring Services|R A Creamer & Son Ltd|2000011905|451.91|#|W8 4LY
Department for Transport|Department for Transport|05/09/2014|Conferences / Semina|Analysis & Strategy|TRAINING FOR TRANSPORTATION|2000011901|7040|#|B95 5AW
Department for Transport|Department for Transport|05/09/2014|Copyright Fees|Group Procurement & Estate|DEPARTMENT OF ENERGY &|2000011871|176424|#|SW1A 2AW
Department for Transport|Department for Transport|05/09/2014|Data Supply - TD|Transport Direct&Travel|Rail Settlement Plan|2000011883|4500|#|EC1A 4HD
Department for Transport|Department for Transport|05/09/2014|Grant Payments|Rail Commercial & Programme Office|GREATER MANCHESTER PTA|2000011894|3556514.8|1506 Wk3 Northern IFA - Franchise Payment Incl Ind|M1 3BG
Department for Transport|Department for Transport|05/09/2014|Grant Payments|Rail Commercial & Programme Office|MERSEYTRAVEL|2000011891|705097.23|1506 Wk3 Northern IFA - Franchise Payment 14-15 -|L3 2AN
Department for Transport|Department for Transport|05/09/2014|Grant Payments|Rail Commercial & Programme Office|NEXUS (TYNE & WEAR)|2000011892|210237.33|1506 Wk3 Northern IFA - Franchise Payments 14-15 -|NE1 4AX
Department for Transport|Department for Transport|05/09/2014|Grant Payments|Rail Commercial & Programme Office|SOUTH YORKSHIRE PTE|2000011893|1349022.86|1506 Wk3 Northern IFA - Franchise Payment Incl Ind|S2 5YT
Department for Transport|Department for Transport|05/09/2014|Grant Payments|Rail Commercial & Programme Office|WEST YORKSHIRE PTA|2000011895|3241158.81|1506 Wk3 Northern IFA - Franchise Payment Incl Ind|LS1 2DE
Department for Transport|Department for Transport|05/09/2014|L&B Excl Dwellings|Maritime|FAITHFUL & GOULD LTD|2000011915|3066.35|#|CF24 0AD
Department for Transport|Department for Transport|05/09/2014|Legal Consultancy|Major Projects & Growth|DLA PIPER UK LLP|2000011880|15512.47|#|M2 3DL
Department for Transport|Department for Transport|05/09/2014|Legal Consultancy|Rail Franchising|DLA PIPER UK LLP|2000011880|998.88|#|M2 3DL
Department for Transport|Department for Transport|05/09/2014|Legal Consultancy|Rail Franchising|DLA PIPER UK LLP|2000011880|4937.36|#|M2 3DL
Department for Transport|Department for Transport|05/09/2014|Management Consultan|General Counsel's Office|Crawford & Co Adjusters (UK) Ltd|2000011909|17401.2|#|B2 2PF
Department for Transport|Department for Transport|05/09/2014|Mobile Phone charges|Centrally held prog-NATs|VODAFONE LTD|2000011887|13100.33|Vodafone - Various data charges Sept 2014|RG14 5FF
Department for Transport|Department for Transport|05/09/2014|Mobile Phone charges|Group Finance|T-MOBILE (UK) LTD|2000011884|672.56|T-Mobile -43361515- Aug 2014|AL10 9BW
Department for Transport|Department for Transport|05/09/2014|Pte Cost Of Servs Ch|Rail Commercial & Programme Office|GREATER MANCHESTER PTA|2000011894|115531.71|1506 Wk3 Admin Grant 14-15 - Transport for Greater|M1 3BG
Department for Transport|Department for Transport|05/09/2014|Pte Cost Of Servs Ch|Rail Commercial & Programme Office|NEXUS (TYNE & WEAR)|2000011892|19702.28|1506 Wk3 Admin Grant 14-15 - Nexus|NE1 4AX
Department for Transport|Department for Transport|05/09/2014|Pte Cost Of Servs Ch|Rail Commercial & Programme Office|SOUTH YORKSHIRE PTE|2000011893|95004.21|1506 Wk3 Admin Grant 14-15 - South Yorkshire PTE|S2 5YT
Department for Transport|Department for Transport|05/09/2014|Pte Cost Of Servs Ch|Rail Commercial & Programme Office|WEST YORKSHIRE PTA|2000011895|69215.87|1506 Wk3 Admin Grant 14-15 - West Yorkshire PTE|LS1 2DE
Department for Transport|Department for Transport|05/09/2014|Purchasing Card Char|RTL DG's Office|BARCLAYS BANK PLC|2000011877|797.45|Barclays - [DFT Rail Group Sept 2014|NN4 7SG
Department for Transport|Department for Transport|05/09/2014|Purchasing Card Char|Centrally held prog-NATs|BARCLAYS BANK PLC|2000011877|21576|Barclays - [DFT/ISE Sept 2014|NN4 7SG
Department for Transport|Department for Transport|05/09/2014|Purchasing Card Char|Centrally held prog-NATs|BARCLAYS BANK PLC|2000011877|25363.97|Barclays - [DFT RT&L Sept 2014|NN4 7SG
Department for Transport|Department for Transport|05/09/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000011877|2298.69|Barclays - [DFT R&S   Sept 2014|NN4 7SG
Department for Transport|Department for Transport|05/09/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000011877|33699.08|Barclays - [DFT R&S   Sept 2014|NN4 7SG
Department for Transport|Department for Transport|05/09/2014|Purchasing Card Char|Group Finance|BARCLAYS BANK PLC|2000011877|13560.74|Barclays - [DFT Rail Group Sept 2014|NN4 7SG
Department for Transport|Department for Transport|05/09/2014|Purchasing Card Char|Pre Re-Organisation|BARCLAYS BANK PLC|2000011877|659.4|Barclays - [DFT/ISE Sept 2014|NN4 7SG
Department for Transport|Department for Transport|05/09/2014|Research|Local|ENGLISH SPORTS COUNCIL|2000011898|33840|#|WC1B 4SE
Department for Transport|Department for Transport|05/09/2014|Research|Major Projects & Growth|OVE ARUP & PARTNERS|2000011882|9977|#|NE1 3PL
Department for Transport|Department for Transport|05/09/2014|Catering|Energy, Technology and International|CONFERENCE CENTRE AT CHURCH HOUSE|2000011879|825.72|#|SW1P 3NZ
Department for Transport|Department for Transport|05/09/2014|Services prov by OGD|Motoring, Freight & London|DRIVING STANDARDS AGENCY|2000011870|363992.43|#|NG1 6LP
Department for Transport|Department for Transport|05/09/2014|Support Services|Group Finance|RAILWAYS PENSION MANAGEMENT LT|2000011890|985000|#|DL3 6EH
Department for Transport|Department for Transport|05/09/2014|Support Services|General Counsel's Office|Thompsons Solicitors|2000011910|125152.2|Industrial Injury Claim|HA1 3AP
Department for Transport|Department for Transport|05/09/2014|Training|Marine Accident Investigation Branch|xxxxxx|2000011896|1375|#|xxxxxx
Department for Transport|Department for Transport|05/09/2014|Training|Group Human Resource|RED E4 CONSULTING LIMITED|2000011902|800|#|WC1B 3AU
Department for Transport|Department for Transport|05/09/2014|Transport  Consult|Major Projects & Growth|JACOBS UK LTD|2000011881|179769.64|#|G2 7HX
Department for Transport|Department for Transport|08/09/2014|Agency Staff Costs|Motoring Services|Badenoch & Clark c/o Lauren Rogers|2000011966|3705|#|B37 7YE
Department for Transport|Department for Transport|08/09/2014|Agency Staff Costs|Transport Security Strategy|CAPITA RESOURCING LTD|2000011977|7219.39|#|DL1 9HN
Department for Transport|Department for Transport|08/09/2014|Agents Fees|Strategic Roads & Smart Ticketing|NORTHGATE INFORMATION SOLUTIONS|2000011953|179100|#|HP2 4NW
Department for Transport|Department for Transport|08/09/2014|Cap Grt Pri Sec-Cos.|Network Rail Sponsorship|Network Rail Infstrcture (Treasury)|2000011952|200000000|Network Rail Loan Payment UR005|N1 9AG
Department for Transport|Department for Transport|08/09/2014|Cars Maintenance|Motoring Services|Goodyear Dunlop Tyres UK Ltd|2000011985|485.92|#|B24 9HY
Department for Transport|Department for Transport|08/09/2014|Cars Maintenance|Motoring Services|Goodyear Dunlop Tyres UK Ltd|2000011985|657.28|#|B24 9HY
Department for Transport|Department for Transport|08/09/2014|Courier Charges|Group Procurement & Estate|DX NETWORK SERVICES LTD|2000011959|1275.38|#|NN3 6YG
Department for Transport|Department for Transport|08/09/2014|Financial Consultanc|Highspeed 2|KPMG|2000011972|26086.8|#|WD17 1DE
Department for Transport|Department for Transport|08/09/2014|HR Consultancy|Group Human Resource|CABINET OFFICE|2000011954|1019.87|#|CF14 3UW
Department for Transport|Department for Transport|08/09/2014|Legal Consultancy|Motoring, Freight & London|Blackstone Chambers Ltd|2000011989|4210|#|EC4Y 9BW
Department for Transport|Department for Transport|08/09/2014|Legal Consultancy|Rail Franchising|Field Fisher Waterhouse LLP|2000011987|8322|#|EC3N 2AA
Department for Transport|Department for Transport|08/09/2014|Legal Consultancy|Rail Franchising|Field Fisher Waterhouse LLP|2000011987|66589.08|#|EC3N 2AA
Department for Transport|Department for Transport|08/09/2014|Maintenance Other|Motoring, Freight & London|TDC SYSTEMS LIMITED|2000011976|1875|#|BS24 9BP
Department for Transport|Department for Transport|08/09/2014|Maintenance Other|Motoring, Freight & London|TDC SYSTEMS LIMITED|2000011976|4080|#|BS24 9BP
Department for Transport|Department for Transport|08/09/2014|Maintenance Other|Motoring, Freight & London|TDC SYSTEMS LIMITED|2000011976|4880|#|BS24 9BP
Department for Transport|Department for Transport|08/09/2014|Maintenance Other|Motoring, Freight & London|TDC SYSTEMS LIMITED|2000011976|480|#|BS24 9BP
Department for Transport|Department for Transport|08/09/2014|Maintenance Other|Motoring, Freight & London|TDC SYSTEMS LIMITED|2000011976|16250|#|BS24 9BP
Department for Transport|Department for Transport|08/09/2014|Maintenance Other|Motoring, Freight & London|TDC SYSTEMS LIMITED|2000011976|1690|#|BS24 9BP
Department for Transport|Department for Transport|08/09/2014|Maintenance Other|Motoring Services|ARVAL PHH|2000011963|975.9|#|SN5 6PE
Department for Transport|Department for Transport|08/09/2014|Media & Press|Group Communication|GORKANA GROUP LTD (GCL)|2000011983|5421.27|#|EC1Y 8QE
Department for Transport|Department for Transport|08/09/2014|Purchasing Card Char|RTL DG's Office|BARCLAYS BANK PLC|2000011967|16275.98|Barclays - [DFT RT&L Sept 2014|NN4 7SG
Department for Transport|Department for Transport|08/09/2014|Purchasing Card Char|RTL DG's Office|BARCLAYS BANK PLC|2000011967|1062.07|Barclays - [DFT RT&L Sept 2014|NN4 7SG
Department for Transport|Department for Transport|08/09/2014|Research|Programme Office|Firefish Limited|2000011991|17500|#|EC2A 2DT
Department for Transport|Department for Transport|08/09/2014|Research|Rail Strategy & Funding|PARSONS BRINCKERHOFF LTD|2000011973|5379.04|#|NE4 7YQ
Department for Transport|Department for Transport|08/09/2014|Research|Rail Strategy & Funding|ATKINS LTD (TRANSPORT PLANNING)|2000011965|4741.2|#|WR5 1TX
Department for Transport|Department for Transport|08/09/2014|Services prov by OGD|Motoring, Freight & London|VEHICLE & OPERATOR SERVICES AGENCY|2000011956|10520.9|#|SA1 8AN
Department for Transport|Department for Transport|08/09/2014|Services prov by OGD|Group Procurement & Estate|NETWORK RAIL|2000011962|83044.2|STEEL WORKS PAINTING|M60 3BP
Department for Transport|Department for Transport|08/09/2014|Small Software|Motoring Services|INSIGHT DIRECT (UK) LTD|2000011960|763.2|6 x Adobe Acrobat XI Upgrade Licences|UB8 1PH
Department for Transport|Department for Transport|08/09/2014|Storage & Distributi|General Counsel's Office|COMMUNITIES AND LOCAL GOVERNMENT|2000011955|144015.72|#|HP2 4XN
Department for Transport|Department for Transport|08/09/2014|Support Services|Group Finance|DD ACCRAILWAY PENS TRUSTEE|2000011979|136.4|PO 8000129272|DL3 6XR
Department for Transport|Department for Transport|08/09/2014|Support Services|Group Finance|DD ACCRAILWAY PENS TRUSTEE|2000011979|1017.04|#|DL3 6XR
Department for Transport|Department for Transport|08/09/2014|Support Services|General Counsel's Office|Department of Work & Pensions|2000011961|25435.6|INDUSTRIAL INJURY CLAIMS|NE38 7SF
Department for Transport|Department for Transport|08/09/2014|Support Services|Aviation|HIGHWAYS AGENCY|2000011957|694.38|#|B1 1RN
Department for Transport|Department for Transport|08/09/2014|Telephone Line Rent|Motoring Services|Vodafone Ltd (ex C&W W'wide Div.)|2000011958|4261.93|Vodafone - Rental charge Oct to Dec 14|MK3 5JP
