Department for Transport|Department for Transport|05/08/2011|Publications for Resale|Maritime|THE STATIONERY OFFICE LTD|2000009564|983.67|Cm 8143 Memo to TSC MSP Act 2006|NR3 1PD
Department for Transport|Department for Transport|05/08/2011|Research|Air Accident Investigation Branch|TRANSPORT RESEARCH LABORATORY|2000009561|893.54|TRANSPORT RESEARCH LABORATORY (QINETIQ)|RG40 3GA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000009632|3286.2|w/e 30/7/11|BN11 2BW
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000009635|4036.38|w/e 29/7/11|W1T 5AE
Department for Transport|Department for Transport|08/08/2011|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000009653|1386.85|CWT -Major Projects & London 14 July 2011|EN6 5RF
Department for Transport|Department for Transport|08/08/2011|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000009653|2653.1|Travel for period ending - 24.06.11   -  MFS|EN6 5RF
Department for Transport|Department for Transport|08/08/2011|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000009653|3054.65|Travel for period ending 08.07.11 - MFS|EN6 5RF
Department for Transport|Department for Transport|08/08/2011|Programme and Project Management Consultancy|Greener Transport & International|CENEX|2000009655|25806.33|Low Carbon Vehicle Procurement Programm|LE11 3TU
Department for Transport|Department for Transport|08/08/2011|Telephone charges|Business Transformation|COMMUNITIES AND LOCAL GOVERNMENT|2000009629|14432.21|HS2 Telephone Costs -Eland House|SW1E 5DU
Department for Transport|Department for Transport|08/08/2011|Publications for Resale|Roads|KEYTEC TYPESETTING LTD|2000009641|1600|RSRR 124 typesetting|DT6 3BE
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1428.84||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1632.96||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1632.96||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1306.37||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1306.37||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1592.14||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1377.82||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1632.96||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1714.61||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Agency Staff Costs|Finance & Estates |MICHAEL PAGE INTERNATIONAL|2000009651|1632.96||SL1 3SA
Department for Transport|Department for Transport|08/08/2011|Transport Consultancy|Rail|MVA CONSULTANCY LTD|2000009643|936.6|MVA C3A33600 july 2011|GU21 5BH
Department for Transport|Department for Transport|08/08/2011|Other Advertising|Local|PENNA COMMUNICATIONS|2000009657|2626.24|Advertising july 11|EC4M 7RD
Department for Transport|Department for Transport|08/08/2011|Other Advertising|Local|PENNA COMMUNICATIONS|2000009657|833.83|Advertising july 11|EC4M 7RD
Department for Transport|Department for Transport|08/08/2011|Other Advertising|Local|PENNA COMMUNICATIONS|2000009657|894.67|Advertising july 11|EC4M 7RD
Department for Transport|Department for Transport|08/08/2011|Other Advertising|Local|PENNA COMMUNICATIONS|2000009657|1018.04|Advertising june 11|EC4M 7RD
Department for Transport|Department for Transport|08/08/2011|Other Advertising|Local|PENNA COMMUNICATIONS|2000009657|5481.96|Publication Fees|EC4M 7RD
Department for Transport|Department for Transport|08/08/2011|Financial Consultancy|Business Transformation|PRGX UK LIMITED|2000009658|3138.97|Profit Recovery Services July 2011|LU1 3LU
Department for Transport|Department for Transport|08/08/2011|Data Supply - Transport Direct|Transport Direct and Travel information|RAIL SETTLEMENT PLAN|2000009644|2400|RSP RJIS data licence July 2011|WC1N 1BY
Department for Transport|Department for Transport|08/08/2011|Rates|Domestic DG's Office|RAILWAYS PENSION MANAGEMENT LT|2000009652|132574.89|Pension Expenses|DL3 6EH
Department for Transport|Department for Transport|08/08/2011|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000009654|4303.2|Server Memory|B11 2LE
Department for Transport|Department for Transport|08/08/2011|Traffic Survey & Counting Equipment|Roads|TDC SYSTEMS LIMITED|2000009646|50000|MEAS BL SENSORS|BS24 9BP
Department for Transport|Department for Transport|08/08/2011|Property Maintenance|Air Accident Investigation Branch|TEAM Q MAINTENANCE LIMITED|2000009634|4311.5||EN8 0NJ
Department for Transport|Department for Transport|08/08/2011|Property Maintenance|Air Accident Investigation Branch|TEAM Q MAINTENANCE LIMITED|2000009634|2576||EN8 0NJ
Department for Transport|Department for Transport|08/08/2011|Property Maintenance|Air Accident Investigation Branch|TEAM Q MAINTENANCE LIMITED|2000009634|523.25||EN8 0NJ
Department for Transport|Department for Transport|08/08/2011|Property Maintenance|Air Accident Investigation Branch|TEAM Q MAINTENANCE LIMITED|2000009634|934.6||EN8 0NJ
Department for Transport|Department for Transport|08/08/2011|Furniture & Fittings|Air Accident Investigation Branch|WAVERLEY CONTRACT & SUPPLY LTD|2000009648|1146||GU9 9PZ
Department for Transport|Department for Transport|08/08/2011|Research|Local|WSP UK LTD T/A|2000009649|5066.47|phase 1|RG21 4HJ
Department for Transport|Department for Transport|08/08/2011|Research|Regional & Local Transport Delivery|WSP UK LTD T/A|2000009649|579.91|phase 2|RG21 4HJ
Department for Transport|Department for Transport|09/08/2011|Research|Greener Transport & International|AEA TECHNOLOGY PLC|2000009707|7494.47||OX11 0QR
Department for Transport|Department for Transport|09/08/2011|Management Consultancy|Transport Security|ATLANTIC GROUP ASSOCIATES|2000009702|14009.44|Overseas Territories Consultancy|33029
Department for Transport|Department for Transport|09/08/2011|Travel Expenses Overseas|Group Finance|CAPITA BUSINESS TRAVEL|2000009724|567.64|Capita -  Consolidated invoice July2011|DE21 6BF
Department for Transport|Department for Transport|09/08/2011|Publicity|Aviation|CENTRAL OFFICE OF INFORMATION|2000009710|7200|Heathrow Consultation Storage and Disposal|SE1 7DU
Department for Transport|Department for Transport|09/08/2011|IT Services  Running Costs|Group Finance|COMPUTACENTER (UK) LTD|2000009711|4500|3rd party services|AL10 9TW
Department for Transport|Department for Transport|09/08/2011|Transport Consultancy|Local|CYCLE CITY GUIDES|2000009728|45470|Cycle Data Collection -Journey Planner|BA11 2LE
Department for Transport|Department for Transport|09/08/2011|Media & Press|Business Transformation|DURRANTS LTD|2000009733|3772.87|DfT Press Cuttings JUL11 COMMSEST / TOPUP|EC1Y 8QE
Department for Transport|Department for Transport|09/08/2011|Publicity|Roads|ECOM MEDIA UK LTD|2000009712|964.5|10 Braille 5 audio of Shared use/space|TN22 1AT
Department for Transport|Department for Transport|09/08/2011|Agency Staff Costs|Rail and Road Projects|ELAN COMPUTING LTD|2000009713|6053.94||EC1R 3DR
Department for Transport|Department for Transport|09/08/2011|Agency Staff Costs|Rail and Road Projects|ELAN COMPUTING LTD|2000009713|2538.82||EC1R 3DR
Department for Transport|Department for Transport|09/08/2011|Capital Grant to Priv Sector - Companies|DASH|EVERSHEDS LLP|2000009730|732500|Property Purchase, HS2 Exceptional Hardship Scheme|CF10 5BT
Department for Transport|Department for Transport|09/08/2011|Capital Grant to Priv Sector - Companies|DASH|EVERSHEDS LLP|2000009730|375000|Property Purchase, HS2 Exceptional Hardship Scheme|CF10 5BT
Department for Transport|Department for Transport|09/08/2011|Agents Fees|Domestic DG's Office|EXEL PLC|2000009699|440000|NFC Pension Funds - NTV 343|MK40 2UB
Department for Transport|Department for Transport|09/08/2011|Legal Consultancy|Managing Director Motoring Services|FIELD FISHER WATERHOUSE LLP|2000009725|13045.02|FFW Legal Advice July 11|EC3N 2AA
Department for Transport|Department for Transport|09/08/2011|Current Grants to LAs within AEF/AEG|London and Olympics|GREATER LONDON AUTHORITY|2000009704|107845000|GLA Grant Payment|SE1 2UT
Department for Transport|Department for Transport|09/08/2011|Research|Aviation|LIMITEDSKIES LIMITED|2000009732|29900|LimitedSkies Ltd - AED 21.03.11 - 25.07.11|GU35 9ND
Department for Transport|Department for Transport|09/08/2011|Car Hire and Leasing|Air Accident Investigation Branch|MASTERLEASE LTD|2000009726|1764|MASTERLEASE VEHICLE 275138 1/8/11|B37 7HQ
Department for Transport|Department for Transport|09/08/2011|Transport Consultancy|Aviation|NATIONAL AIR TRAFFIC SERV (ENROUTE)|2000009722|2969.29|DFT 3RD PARTY RISK QUARTER 1 - 1 APR TO JUN 2011|EH4 1PU
Department for Transport|Department for Transport|09/08/2011|Training|Transport Direct & Travel Information|NATIONAL SCHOOL OF GOVERNMENT|2000009700|1760|POPA 1-5 /8 /11|SL5 0QE
Department for Transport|Department for Transport|09/08/2011|Building Insurance|Rail Accident Investigation Branch|OFFICE FOR STANDARDS IN EDUCATION|2000009701|174|Monthly charges @ Dukes Court|M2 7LA
Department for Transport|Department for Transport|09/08/2011|Building Service Charges|Rail Accident Investigation Branch|OFFICE FOR STANDARDS IN EDUCATION|2000009701|5958|Monthly charges @ Dukes Court|M2 7LA
Department for Transport|Department for Transport|09/08/2011|Electricity|Rail Accident Investigation Branch|OFFICE FOR STANDARDS IN EDUCATION|2000009701|471.84|Monthly charges @ Dukes Court|M2 7LA
Department for Transport|Department for Transport|09/08/2011|Property Maintenance|Rail Accident Investigation Branch|OFFICE FOR STANDARDS IN EDUCATION|2000009701|173.57|Monthly charges @ Dukes Court|M2 7LA
Department for Transport|Department for Transport|09/08/2011|Rates|Rail Accident Investigation Branch|OFFICE FOR STANDARDS IN EDUCATION|2000009701|3133.47|Monthly charges @ Dukes Court|M2 7LA
Department for Transport|Department for Transport|09/08/2011|Rent - L&B (non-PFI)|Rail Accident Investigation Branch|OFFICE FOR STANDARDS IN EDUCATION|2000009701|11909|Monthly charges @ Dukes Court|M2 7LA
Department for Transport|Department for Transport|09/08/2011|Agency Staff Costs|Rail Technical & Professional|PARITY RESOURCES LTD|2000009723|9864|Passenger counts support July 2011|SW19 3RU
Department for Transport|Department for Transport|09/08/2011|Programme and Project Management Consultancy|Commercial & Technical Services|RC&M SERVICES (UK) LTD|2000009729|14121.83|MONTHLY FEE FOR MAY - IAN DOBBS|HP23 5RU
Department for Transport|Department for Transport|09/08/2011|Agency Staff Costs|Information Management Directorate|SAND RESOURCES LTD|2000009718|5304.67||TN1 1DJ
Department for Transport|Department for Transport|09/08/2011|Traffic Survey & Counting Equipment|Roads|SKY HIGH PLC|2000009731|28109|SRF2 enumeration - Sky High PLC June 11|LS24 9AB
Department for Transport|Department for Transport|09/08/2011|Traffic Survey & Counting Equipment|Roads|TDC SYSTEMS LIMITED|2000009719|972|fault f818|BS24 9BP
Department for Transport|Department for Transport|09/08/2011|Traffic Survey & Counting Equipment|Roads|TDC SYSTEMS LIMITED|2000009719|648|fault f820|BS24 9BP
Department for Transport|Department for Transport|09/08/2011|Traffic Survey & Counting Equipment|Roads|TDC SYSTEMS LIMITED|2000009719|648|fault f826|BS24 9BP
Department for Transport|Department for Transport|09/08/2011|Transport Consultancy|Rail and Road Projects|THE NICHOLS GROUP|2000009717|5500|26.06 - 29.07.2011 5.5 days|W1S 2HX
Department for Transport|Department for Transport|09/08/2011|Transport Consultancy|Rail and Road Projects|THE NICHOLS GROUP|2000009717|11941.5||W1S 2HX
Department for Transport|Department for Transport|09/08/2011|Small Software|Transport Direct and Travel information|TRAPEZE GROUP (UK) LTD|2000009720|18240|ETNA JULY 11|BA14 6PH
Department for Transport|Department for Transport|09/08/2011|Legal Consultancy|Rail and Road Projects|WINCKWORTH SHERWOOD|2000009721|2406|Jul-11|SE1 9BB
Department for Transport|Department for Transport|10/08/2011|Car Hire and Leasing|Air Accident Investigation Branch|ARVAL|2000009760|992.51|ARVAL BLANKET FROM MAY 2011|SN5 6PE
Department for Transport|Department for Transport|10/08/2011|Agency Staff Costs|Business Transformation|BADENOCH & CLARK|2000009761|929.58|w/e 29/7/11|W1T 5AE
Department for Transport|Department for Transport|10/08/2011|Transport Consultancy|Rail Commercial Contracts|BOVIS LEND LEASE CONSULTING LTD|2000009775|12388||HA2 0EE
Department for Transport|Department for Transport|10/08/2011|Legal Consultancy|Rail Strategy & Stakeholder Relations|BURGES SALMON|2000009762|3571.5|Rolling Stock Legal Matters to 31/5/11|BS1 4AH
Department for Transport|Department for Transport|10/08/2011|Telephone charges|Business Transformation|CABLE & WIRELESS|2000009763|2310.36|Telephone rental services July 11|MK3 5JP
Department for Transport|Department for Transport|10/08/2011|Programme and Project Management Consultancy|Roads|COMMUNITY TRANSPORT ASSOCIATION|2000009773|6403.75|Blue Badge Contract - November 2010|SK14 2NY
Department for Transport|Department for Transport|10/08/2011|Computer Consumables|Local|COMPUTACENTER (UK) LTD|2000009765|541.2|Dell cartridge|AL10 9TW
Department for Transport|Department for Transport|10/08/2011|Services provided by OGDs|Maritime|DEFENCE SCIENCE & TECHNOLOGY|2000009766|9277.36|Cost plus fee for AP12|PO14 9HL
Department for Transport|Department for Transport|10/08/2011|IT Services  Running Costs|Roads|EVOLVE BUSINESS CONSULTANCY LTD|2000009767|1735.2|neil kell 29/7 Blue Badge consultancy|GU10 1DW
Department for Transport|Department for Transport|10/08/2011|Training|Air Accident Investigation Branch|FAST HELICOPTERS LIMITED|2000009768|643.42|FAST HELICOPTERS FLYING TRAINING BLANKET|BN43 5FF
Department for Transport|Department for Transport|10/08/2011|Grant in Aid to NDPBs|DASH|HS2|2000009778|3000000|HS2 August 2011 claim|SW1E 5DU
Department for Transport|Department for Transport|10/08/2011|Support Services|Aviation|LONDON SOUTHEND AIRPORT CO LTD|2000009776|23805.9|LARS -1/4/11 - 30/6/11|SS2 6YF
Department for Transport|Department for Transport|10/08/2011|IT Services  Running Costs|Transport Direct and Travel information|MENTZ DATENVERARBEITUNG GMBH|2000009781|5751.11|Jun-11|81675
Department for Transport|Department for Transport|10/08/2011|IT Services  Running Costs|Transport Direct and Travel information|MENTZ DATENVERARBEITUNG GMBH|2000009781|5751.11|MDV TD Services Agreement|81675
Department for Transport|Department for Transport|10/08/2011|Current Grants to LAs within AEF/AEG|Rail and Road Projects|NEXUS|2000009774|2007000|0512 Nexus Grants 12/08/11 0512 Nexus Grants 12/08|NE1 4AX
Department for Transport|Department for Transport|10/08/2011|Mobile Phone charges|Group Finance|T-MOBILE (UK) LTD|2000009771|809.69|T-Mobile -43361515 July 2011|AL10 9BW
Department for Transport|Department for Transport|10/08/2011|Traffic Survey & Counting Equipment|Roads|TRAFFICMASTER PLC|2000009772|70791.68|Trafficmaster congestion data - SRF4|MK43 0TR
Department for Transport|Department for Transport|10/08/2011|Books|General Counsel's Office|WILDY AND SONS LTD|2000009777|617.5|Legal Books - SE/0037/FA|WC2A 2JD
Department for Transport|Department for Transport|11/08/2011|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000009838|1195.02|CWT - CS -AUGUST 2011|EN6 5RF
Department for Transport|Department for Transport|11/08/2011|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000009838|831.71|CWT - MP&L -AUGUST 2011|EN6 5RF
Department for Transport|Department for Transport|11/08/2011|Support Services|Aviation|CIVIL AVIATION AUTHORITY|2000009830|59688|CAA Analytical Work for S/E Airports Tas|RH10 0YR
Department for Transport|Department for Transport|11/08/2011|Current Grant to other CG body|Rail and Road Projects|HOME OFFICE|2000009842|687000|0512MPL Grants 15/08/11 In Venue security cost Aug|NP20 9BB
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|23138|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|24538|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|26831|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|33133|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|27471|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|17541|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|25973|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|4325|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|29219|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|3960|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|3420|SRF enumeration contract - Jacobs Ltd|G2 7HX
Department for Transport|Department for Transport|11/08/2011|Traffic Survey & Counting Equipment|Roads|JACOBS ENGINEERING U.K. LTD|2000009832|18090|SRF enumeration contract - Jacobs Ltd|G2 7HX
