Department for Transport|MCA|02/05/2012|Electricity|Asset Management|AIRTRICITY ENERGY SUPPLY (NI) LTD|531659|1698.88|Elect - Feb/Mar 2012|BT2 7AF
Department for Transport|MCA|02/05/2012|Call Charges|HM Coastguard|BRITISH TELECOM|531564|1711.29|Usage/One Off/Recurring Charge|DH98 1BT
Department for Transport|MCA|02/05/2012|Call Charges|Business Delivery (Survey & Inspection)|BRITISH TELECOM|531533|2141.49|Usage/One Off/Recurring Charge|DH98 1BT
Department for Transport|MCA|02/05/2012|Call Charges|Business Delivery (Survey & Inspection)|BRITISH TELECOM|531535|589.08|Usage/One Off/Recurring Charge|DH98 1BT
Department for Transport|MCA|02/05/2012|Call Charges|HM Coastguard|BRITISH TELECOM|531542|3199.86|Usage/One Off/Recurring Charge|DH98 1BT
Department for Transport|MCA|02/05/2012|Call Charges|HM Coastguard|BRITISH TELECOM|531548|2359.11|Usage/One Off/Recurring Charge|DH98 1BT
Department for Transport|MCA|02/05/2012|Call Charges|HM Coastguard|BRITISH TELECOM|531552|4094.84|Usage/One Off/Recurring Charge|DH98 1BT
Department for Transport|MCA|02/05/2012|Call Charges|HM Coastguard|BRITISH TELECOM|531557|4676.07|Usage/One Off/Recurring Charge|DH98 1BT
Department for Transport|MCA|02/05/2012|Call Charges|HM Coastguard|BRITISH TELECOM|531559|3923.51|Usage/One Off/Recurring Charge|DH98 1BT
Department for Transport|MCA|02/05/2012|Navtex Support Services|Information & Comms Technology|BT GLOBAL SERVICES|531385|254036.35|Navtex Support 1/4/12-31/3/13|NW9 6LB
Department for Transport|MCA|02/05/2012|Telecoms Pws|Information & Comms Technology|BT GLOBAL SERVICES|531395|145383.31|Wan April 2012|NW9 6LB
Department for Transport|MCA|02/05/2012|Telecoms Pws|Information & Comms Technology|BTDFTS|531712|108105.63|Dfts Private Wires April 2012|PR1 1BA
Department for Transport|MCA|02/05/2012|Water & Sewage|Asset Management|BUSINESS STREAM|531544|3229.71|Water Chgs Jan-Apr 2012|EH10 6XH
Department for Transport|MCA|02/05/2012|Water & Sewage|Asset Management|BUSINESS STREAM|531547|-980.21|Water Chgs Feb 2008-Mar 2013|EH10 6XH
Department for Transport|MCA|02/05/2012|Prop Consultants Lump Sum Fees|Asset Management|CARILLION PLANNED MAINTENANCE|531650|10954.8|Planned Work|G72 0FT
Department for Transport|MCA|02/05/2012|Security Services|Asset Management|CHUBB ELECTRONIC SECURITY LTD|531654|998.71|Annual Chg Contract|BB1 2QS
Department for Transport|MCA|02/05/2012|Printing|Office Of Chief Executive|EC GROUP LTD|531635|1713.62|3 Sets Of M Notices|RM20 4DN
Department for Transport|MCA|02/05/2012|Storage And Distribution|Finance|EC GROUP LTD|531482|1429.8|Unpriced Forms March 2012|RM20 4DN
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|FIFE COUNCIL|531607|1125|Non Dom Rates Apr-Mar 2012|KY7 5LT
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|FIFE COUNCIL|531608|8910|Non Dom Rates Apr-Mar 2013|KY7 5LT
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|FIFE COUNCIL|531609|5085|Non Dom Rates Apr-Mar 2013|KY7 5LT
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|FIFE COUNCIL|531612|1597.5|Non Dom Rates Apr-Mar 2013|KY7 5LT
Department for Transport|MCA|02/05/2012|Royal Mail|Business Delivery (Survey & Inspection)|FREEPOST 15921|531665|900|Mail Collection|PE4 5PE
Department for Transport|MCA|02/05/2012|Computer Hardware - Asset Reg|Information & Comms Technology|INSIGHT DIRECT (UK) LTD|531629|10566.38|Heavy Duty Elecric Sl500-X-S|UB8 1PH
Department for Transport|MCA|02/05/2012|Software Maintenance|Information & Comms Technology|INSIGHT DIRECT (UK) LTD|526831|5100|Celerity Wrk & Supp Backup Exe|UB8 1PH
Department for Transport|MCA|02/05/2012|Contract Cleaning|HM Coastguard|ISS FS LIMITED MIDLANDS|531684|2546.19|Dover Cleaning April 2012|B37 7YB
Department for Transport|MCA|02/05/2012|Tug: Northern Isles - Sovereig|Asset Management|J P KNIGHT (LOWESTOFT) Ltd|531729|11411.08|Fuel Anglian Sovereign|IV18 0EH
Department for Transport|MCA|02/05/2012|Tug: Northern Isles - Sovereig|Asset Management|J P KNIGHT (LOWESTOFT) Ltd|531729|146250|Hire Anglian Sovereign|IV18 0EH
Department for Transport|MCA|02/05/2012|Est Serv - Consult Lmpsum/Work|Asset Management|JAMES BARR LTD|531692|593.56|Flight Exp |G2 2LN
Department for Transport|MCA|02/05/2012|Press And Monitoring|Office Of Chief Executive|KANTAR MEDIA INTELLIGENCE LTD|531644|3596.75|Mca Q1 2012 Media Evaluation|EC2A 2JX
Department for Transport|MCA|02/05/2012|Dispersant Storage & Maint|HM Coastguard|M LARGE TREE SERVICES LTD|531153|994|Storage Cost April 12|BT36 6DH
Department for Transport|MCA|02/05/2012|Contract Cleaning|Asset Management|MINSTER CLEANING SERVICES|531649|507.14|Cleaning Chg Mar 2012|DD1 5LX
Department for Transport|MCA|02/05/2012|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|MISCO CO UK|531417|700.07|Ibm Mem Keys & M|NN8 6GS
Department for Transport|MCA|02/05/2012|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|MISCO CO UK|531421|520.82|Projector & Screen|NN8 6GS
Department for Transport|MCA|02/05/2012|Contract Cleaning|Asset Management|MITIE CLEANING & ENVIRONMENTAL SERVICES Ltd|531681|2136.08|Cleaning Service|G73 1AU
Department for Transport|MCA|02/05/2012|Stationery - Paper Supplies|Finance|OFFICE DEPOT UK LTD|531483|588|A4 Paper|SP10 4BA
Department for Transport|MCA|02/05/2012|Stationery - Paper Supplies|Finance|OFFICE DEPOT UK LTD|531483|588|A4 Paper|SP10 4BA
Department for Transport|MCA|02/05/2012|Uk Aeroplane Flights|Ship Standards|OURS TRAVEL SERVICES|531713|4150|9-17/5/12 Hong Kong|NW1 3AD
Department for Transport|MCA|02/05/2012|Prop Consultants Lump Sum Fees|HM Coastguard|PARSONS BRINCKERHOFF Ltd|531317|645|Portland Structural Crack Repo|NE4 7YQ
Department for Transport|MCA|02/05/2012|Medical Examination Fees|Human Resources|SANTIA CONSULTING LTD|531655|20390.42|Oh Services For Apr 12|CF83 3GG
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|SCOTTISH BORDERS COUNCIL|531613|1417.5|Non Dom Rates Apr-Mar 2013|TD6 0SA
Department for Transport|MCA|02/05/2012|Contract Cleaning|Asset Management|SHETLAND CLEANING SERVICES (LERWICK) LTD|531646|945.87|Cleaning - March 2013|ZE2 9JF
Department for Transport|MCA|02/05/2012|Comp S/Ware - Non-Asset Reg|Information & Comms Technology|SOFTWARE BOX LTD|531378|58500|Groupwise 1012-1 User License|YO61 1ET
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE CITY OF EDINBURGH COUNCIL|531683|1200|Non Dom Rates Apr-Mar 2013|EH1 1UF
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531485|2182.5|Non Dom Rates 01/04-31/03/13|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531487|742.5|Non Dom Rate 01/04-31/03/13|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531488|1440|Non Dom Rates Apr-Mar 13|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531491|1732.5|Non Dom Rates Apr-Mar 13|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531494|585|Non Dom Rates Apr-Mar 13|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531495|787.5|Non Dom Rates Apr - Mar 13|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531569|1552.5|Non Dom Rates Apr-Mar 2013|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531571|1552.5|Non Dom Rates Apr-Mar 2013|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531583|2362.5|Non Dom Rates Apr-Mar 2013|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531586|1530|Non Dom Rates Apr-Mar 2013|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531587|1102.5|Non Dom Rates Apr-Mar 2013|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531588|3712.5|Non Dom Rates Apr-Mar 2012|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531589|2587.5|Non Dom Rates Apr-Mar 2013|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE HIGHLAND COUNCIL|531603|2610|Non Dom Rates Apr-Mar 2013|1V3 5NX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE MORAY COUNCIL|531614|4275|Non Dom Rates Apr-Mar 2013|IV30 1BX
Department for Transport|MCA|02/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|THE MORAY COUNCIL|531617|1125|Non Dom Rates Apr-Mar 2013|IV30 1BX
Department for Transport|MCA|02/05/2012|Car Parking|HM Coastguard|WEYMOUTH & PORTLAND B C|531346|7310|2 X Annual + 6 Car Park Spaces|DT4 8TA
Department for Transport|MCA|02/05/2012|Clearance Of Offshore Poll.|HM Coastguard||262561|585.55|Mv Carrier-  Emergency Respons|
Department for Transport|MCA|02/05/2012|Overseas Hotel Accommodation|Business Delivery (Survey & Inspection)||262559|548.7|Accom|
Department for Transport|MCA|03/05/2012|Disposal Expired Pyrotechnics|Asset Management|RAMORA UK|531828|2821.2|Tep Collection Mca Falmouth|PO6 4PY
Department for Transport|MCA|03/05/2012|Disposal Expired Pyrotechnics|Asset Management|RAMORA UK|531829|2374.8|Tep Collection Mca Brixham|PO6 4PY
Department for Transport|MCA|03/05/2012|Water & Sewage|Asset Management|SOUTHERN WATER|529480|924.08|Daedalus Aerodrome Sewerage In|BN13 3NZ
Department for Transport|MCA|08/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531951|2970|Rates Aberdeen Telecom Network|G2 2LN
Department for Transport|MCA|08/05/2012|Contract Cleaning|Asset Management|BRAYBOURNE CLEANING SERVICES LTD|531845|5677.79|Office Clean S/P April 2012|RG41 1QW
Department for Transport|MCA|08/05/2012|Courier Costs, Non Royal Mail|Asset Management|CORPORATE EXPRESS COURIERS|531486|1159.15|Courier Charges S/P To 30/04/1|SO50 9PX
Department for Transport|MCA|08/05/2012|Electricity|Asset Management|EDF ENERGY|531989|11434.75|Lecky Charges S/P 01/04/12 To|EX1 3UT
Department for Transport|MCA|08/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|NORTH AYRSHIRE COUNCIL|531960|2340|W/Shop Fairlie Rates|KA12 8DA
Department for Transport|MCA|08/05/2012|Royal Mail|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|531383|1368.3|Mail Charges To 26/04/12|PE4 5PG
Department for Transport|MCA|08/05/2012|Consumables|Information & Comms Technology|SUPPLIES TEAM|532040|6613.32|Consilidated Consumables Invoi|S9 1XU
Department for Transport|MCA|08/05/2012|Other Telecom Equipment Rental|Information & Comms Technology|VODAFONE PAGING|532076|13175.75|Vodapaging|RG14 5XP
Department for Transport|MCA|08/05/2012|Overseas Hotel Accommodation|Business Delivery (Survey & Inspection)||262648|735.43||
Department for Transport|MCA|08/05/2012|Overseas Night & Day Subsist.|Business Delivery (Survey & Inspection)||262648|611.36||
Department for Transport|MCA|08/05/2012|Uk Hotel Accommodation|Human Resources||262530|500|Msar (F) 47 M1 P2 (11-23/03)|
Department for Transport|MCA|09/05/2012|Smart Administration|Seafarer Services|AEA TECHNOLOGY STERLING ACCOUNT|531922|8089.39|Management Fee|OX11 0QR
Department for Transport|MCA|09/05/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|531985|659.47|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ANGUS COUNCIL|531939|2970|Rates Angus 12/13|DD5 4YY
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ANGUS COUNCIL|531940|720|Rates 12/13 Angus|DD5 4YY
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ANGUS COUNCIL|531941|1912.5|Rates 12/13 Angus|DD5 4YY
Department for Transport|MCA|09/05/2012|Contract Cleaning|Asset Management|ANN'S CLEANING SERVICES|532083|774|Cleaning Bp Stornoway|HS2 0DZ
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531937|1462.5|Unit12 82 Bute Bus Park|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531618|1147.5|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531621|697.5|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531622|1125|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531625|1372.5|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531628|967.5|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531630|1485|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531631|1012.5|Non Dom Rates Apr-Mar 2012|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531632|2385|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531639|877.5|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531640|3015|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|ARGYLL & BUTE COUNCIL|531641|1147.5|Non Dom Rates Apr-Mar 2013|G2 2LN
Department for Transport|MCA|09/05/2012|C Poll/Salvage Storage & Maint|HM Coastguard|BRAEMAR HOWELLS|531855|1742.93|Bh Mca Cos Equipment Sales|SA73 3AQ
Department for Transport|MCA|09/05/2012|Exchange/Line Rental|Future Programmes & Support|BRITISH TELECOM|532090|27894.21|Useage Bill Aberdeen|DH98 1BT
Department for Transport|MCA|09/05/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|531728|5066.19||DE1 3HB
Department for Transport|MCA|09/05/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|531728|1056.91||DE1 3HB
Department for Transport|MCA|09/05/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|531728|786.67||DE1 3HB
Department for Transport|MCA|09/05/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|531728|1056.91||DE1 3HB
Department for Transport|MCA|09/05/2012|Overseas Aeroplane Flights Etc|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|531728|4657.92||DE1 3HB
Department for Transport|MCA|09/05/2012|Overseas Aeroplane Flights Etc|Office Of Chief Executive|CAPITA BUSINESS TRAVEL|531728|740.45||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|Future Coastguard|CAPITA BUSINESS TRAVEL|531728|766.52||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|Future Coastguard|CAPITA BUSINESS TRAVEL|531728|766.52||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|HM Coastguard|CAPITA BUSINESS TRAVEL|531728|505.86||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|HM Coastguard|CAPITA BUSINESS TRAVEL|531728|532.84||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|Business Delivery (Survey & Inspection)|CAPITA BUSINESS TRAVEL|531728|608.11||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|Business Improvement & Assurance|CAPITA BUSINESS TRAVEL|531728|533.28||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|Future Coastguard|CAPITA BUSINESS TRAVEL|531728|535.99||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|HM Coastguard|CAPITA BUSINESS TRAVEL|531728|715.47||DE1 3HB
Department for Transport|MCA|09/05/2012|Uk Aeroplane Flights|Human Resources|CAPITA BUSINESS TRAVEL|531728|696.94||DE1 3HB
Department for Transport|MCA|09/05/2012|Leasehold Improvs - Asset Reg|Asset Management|CARILLION SPECIALIST SERVICES LTD|532026|729.6|St Ives Crs Building Regs Asse|CR9 0AU
Department for Transport|MCA|09/05/2012|Purchase Coast Rescue Equip|Asset Management|CFM SERVICES|531961|4586.4|Lighthawk Lantern X 21|GL12 7JH
Department for Transport|MCA|09/05/2012|Uk Other Travel|HM Coastguard|COLISEUM COACHES LTD|531901|600|Coach Hire|SO30 3JA
Department for Transport|MCA|09/05/2012|Expense Of Childcare|Human Resources|COMPUTERSHARE VOUCHER SERVICES|531861|7245.87|Tax Free Voucher|WS13 8SX
Department for Transport|MCA|09/05/2012|Mob Phone Rental & Call Charge|Future Coastguard|CONNELLS|531928|2400|Web Site Monthly Licence Fee|RG14 1JL
Department for Transport|MCA|09/05/2012|Technical Advice|Future Coastguard|CONNELLS|531926|600|Photography For Website|RG14 1JL
Department for Transport|MCA|09/05/2012|Technical Advice|Future Coastguard|CONNELLS|531928|7680|Website Build - March 2012|RG14 1JL
Department for Transport|MCA|09/05/2012|Courier Costs, Non Royal Mail|Seafarer Services|CORPORATE EXPRESS COURIERS|531869|22430.8|Courier Service Upto 19/04/12|SO50 9PX
Department for Transport|MCA|09/05/2012|Storage And Distribution|Office Of Chief Executive|EC GROUP LTD|532079|5806.23|Mca Public Relations March 12|RM20 4DN
Department for Transport|MCA|09/05/2012|Electricity|Asset Management|EDF ENERGY|532033|1714.86|Electricity Charges April12|EX1 3UT
Department for Transport|MCA|09/05/2012|Maj Maint-Buildings Non Asset|Asset Management|ELITE ENVIRONMENTAL|532031|660|Roof Works Mortehoe Crs|BS13 7TE
Department for Transport|MCA|09/05/2012|Civil Hydrographic Work|Navigation Safety|EMU LIMITED|530358|40072.2|Uk Waters Civil Hydrography Pr|SO32 2EJ
Department for Transport|MCA|09/05/2012|Civil Hydrographic Work|Navigation Safety|EMU LIMITED|531868|63803.2|Mca Uk Waters Civil Hydrograph|SO32 2EJ
Department for Transport|MCA|09/05/2012|Consultancy Fees Non-Asset Reg|Asset Management|ENERGY AUDITING AGENCY LTD|532037|2255.36|Bureau Services 30/04/12|MK14 6LY
Department for Transport|MCA|09/05/2012|Protective Clothing|Asset Management|GREENHAM TRADING|531964|6232.24|Protective Clothing|TW3 4EX
Department for Transport|MCA|09/05/2012|Purchase Coast Rescue Equip|Asset Management|GREENHAM TRADING|531964|687.48|Various Ppe|TW3 4EX
Department for Transport|MCA|09/05/2012|Fuel/Oil Cg Boats|Asset Management|HARWICH HAVEN AUTHORITY|532009|765.22|Boat Fuel Mca Hunter|CO12 3HH
Department for Transport|MCA|09/05/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|532023|1255.68|Fleet Mgt Ch Apr 12|PO6 4RP
Department for Transport|MCA|09/05/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|532023|6620.73|Fleet M'T'Ce Apr 12|PO6 4RP
Department for Transport|MCA|09/05/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|532024|1361.1|Fleet Mgt Ch Apr 12|PO6 4RP
Department for Transport|MCA|09/05/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|532024|4844.21|Fleet M'T'Ce Apr 12|PO6 4RP
Department for Transport|MCA|09/05/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|532025|518.08|Fleet Mgt Ch Apr 12|PO6 4RP
Department for Transport|MCA|09/05/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|532025|3582.38|Fleet M'T'Ce Apr 12|PO6 4RP
Department for Transport|MCA|09/05/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|532025|617.46|Fleet Mgt Ch Apr 12|PO6 4RP
