DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|MARKETING|EUROPCAR GROUP UK LTD|238665|-33.80
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|WELLBEING|EUROPCAR GROUP UK LTD|238665|71.99
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|HR LEARNING AND DEVELOPMENT|EUROPCAR GROUP UK LTD|238665|412.82
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|L&D BUSINESS ASSURANCE|EUROPCAR GROUP UK LTD|238665|201.97
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|L&D SAFETY TEAMS|EUROPCAR GROUP UK LTD|238665|20.30
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|REGIONAL TRAINER OUTER LONDON|EUROPCAR GROUP UK LTD|238665|136.31
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|LEADERSHIP & MGT DEV FACULTY|EUROPCAR GROUP UK LTD|238665|135.17
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|FHQ TRAINING CENTRE DOGS|EUROPCAR GROUP UK LTD|238665|615.15
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|LN DOGS|EUROPCAR GROUP UK LTD|238665|224.93
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|LN OPERATIONS|EUROPCAR GROUP UK LTD|238665|1,007.17
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|LN AREA TASKING TEAMS|EUROPCAR GROUP UK LTD|238665|437.63
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|LS GUILDFORD STAFF COSTS|EUROPCAR GROUP UK LTD|238665|783.79
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|LS OP SUPPORT PLANNING|EUROPCAR GROUP UK LTD|238665|432.90
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|LS CAT (CBT)|EUROPCAR GROUP UK LTD|238665|583.63
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|COUNTER TERRORISM|EUROPCAR GROUP UK LTD|238665|143.14
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|PREVENT|EUROPCAR GROUP UK LTD|238665|246.28
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|SC CAMERA ENFORCEMENT|EUROPCAR GROUP UK LTD|238665|451.25
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|SC AREA COMMAND|EUROPCAR GROUP UK LTD|238665|1,086.34
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|SC DOGS|EUROPCAR GROUP UK LTD|238665|131.96
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|SC SPECIAL CONSTABLES|EUROPCAR GROUP UK LTD|238665|19.15
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|WN CID|EUROPCAR GROUP UK LTD|238665|484.77
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|WN PLYMOUTH STAFF COSTS|EUROPCAR GROUP UK LTD|238665|76.61
Department For Transport|British Transport Police|08/04/2011|VEHICLE HIRE- NONOPS|WN OPERATIONS|EUROPCAR GROUP UK LTD|238665|92.59
Department For Transport|British Transport Police|08/04/2011|GAS|SPRING HOUSE|FOLGATE ESTATES LTD|237400|2,976.88
Department For Transport|British Transport Police|08/04/2011|BUILDING RENTAL|SPRING HOUSE|FOLGATE ESTATES LTD|237991|91,735.00
Department For Transport|British Transport Police|08/04/2011|ADHOC MTCE- BUILDINGS|FORCEWIDE MAINTENANCE|Four Seasons Control Ltd|238377|3,410.98
Department For Transport|British Transport Police|08/04/2011|IMPROVEMENT WORKS (NON CAP)|FORCEWIDE MAINTENANCE|FUNCTION BUSINESS SERVICES LIMITED|237958|643.20
Department For Transport|British Transport Police|08/04/2011|TELEPHONE CALLS|NW AREA COMMAND|GLOBAL CROSSING (UK) TELECOMMUNICATIONS|238596|3,944.94
Department For Transport|British Transport Police|08/04/2011|TELEPHONE CALLS|LN FINANCE|GLOBAL CROSSING (UK) TELECOMMUNICATIONS|238688|3,967.90
Department For Transport|British Transport Police|08/04/2011|TEMPORARY STAFF|FHQ FINANCE|HARLEY RECRUITMENT CONSULTANCY|236027|2,132.46
Department For Transport|British Transport Police|08/04/2011|INVENTORIES -ADDITIONS-FORCE|FORCE BALANCE SHEET (EXCL.FAR)|Harrison Field Ltd|235757|2,768.40
Department For Transport|British Transport Police|08/04/2011|IT SOFTWARE MAINTENANCE|FHQ TECHNOLOGY MANAGER|I2 Limited|233936|28,347.00
Department For Transport|British Transport Police|08/04/2011|REFUSE COLLECTION|BLUNDELL STREET|ENTERPRISE ISLINGTON LIMITED|236160|1,391.98
Department For Transport|British Transport Police|08/04/2011|SUBS TO OUTSIDE BODIES|FHQ CHIEF CONSTABLE|IOM COMMUNICATIONS LTD|238480|8,784.00
Department For Transport|British Transport Police|08/04/2011|ADHOC MTCE- BUILDINGS|FORCEWIDE MAINTENANCE|JDI Contractors|238479|5,104.50
Department For Transport|British Transport Police|08/04/2011|TEMPORARY STAFF|NW AREA COMMAND|Katie Bard|238414|834.30
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|HR LEARNING AND DEVELOPMENT|Kent County Constabulary|237221|4,914.00
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|HR LEARNING AND DEVELOPMENT|Kent County Constabulary|237966|1,305.50
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|LN OPERATIONS|Kent County Constabulary|238225|521.13
Department For Transport|British Transport Police|08/04/2011|IT SOFTWARE MAINTENANCE|FHQ TECHNOLOGY MANAGER|KIM SOFTWARE SOLUTIONS LTD|234090|23,076.80
Department For Transport|British Transport Police|08/04/2011|FURNITURE & FITTINGS - ADD|CAPITAL CONTROL ACCOUNT|KINNARPS UK LTD|238465|1,406.54
Department For Transport|British Transport Police|08/04/2011|FURNITURE & FITTINGS - ADD|CAPITAL CONTROL ACCOUNT|KINNARPS UK LTD|238466|7,020.00
Department For Transport|British Transport Police|08/04/2011|EQUIP PURCH  NON POL  (NONCAP)|FHQ AXIS FACILITIES|KINNARPS UK LTD|238533|567.36
Department For Transport|British Transport Police|08/04/2011|PURCH FURNITURE (NONCAP)|FHQ AXIS FACILITIES|KINNARPS UK LTD|238534|633.60
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|LN ST PANCRAS STAFF COSTS|London Borough Of Camden (Business Rates)|238423|8,549.07
Department For Transport|British Transport Police|08/04/2011|TRAINING-STAFF|FHQ TRAINING CENTRE DOGS|Learning Tree International|234330|2,238.00
Department For Transport|British Transport Police|08/04/2011|SELF DEVELOPMENT - ALL STAFF|EVENT PLAN & CO-ORD. UNIT|Learning Tree International|237394|10,800.00
Department For Transport|British Transport Police|08/04/2011|FORENSIC SERVICES|FHQ SCIENTIFIC SUPPORT|Lgc Ltd|234559|4,180.80
Department For Transport|British Transport Police|08/04/2011|FORENSIC SERVICES|FHQ SCIENTIFIC SUPPORT|Lgc Ltd|234573|7,362.60
Department For Transport|British Transport Police|08/04/2011|FORENSIC SERVICES|FHQ SCIENTIFIC SUPPORT|Lgc Ltd|235946|5,335.20
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|NW LIVERPOOL STAFF COSTS|LIVERPOOL CITY COUNCIL|237119|1,328.33
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|NW LIVERPOOL STAFF COSTS|LIVERPOOL CITY COUNCIL|237120|1,113.95
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|NW LIVERPOOL STAFF COSTS|LIVERPOOL CITY COUNCIL|237121|1,299.60
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|NW LIVERPOOL STAFF COSTS|LIVERPOOL CITY COUNCIL|237122|23,815.00
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|FHQ TRAINING CENTRE DOGS|CROYDON COUNCIL|238362|2,433.22
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|NW MANCHESTER STAFF COSTS|MANCHESTER CITY COUNCIL|236154|3,897.00
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|NW AREA COMMAND|MANCHESTER CITY COUNCIL|236280|30,743.00
Department For Transport|British Transport Police|08/04/2011|IT SOFTWARE MAINTENANCE|MOBILE DATA PROJECT|NORTHGATE INFORMATION SOLUTIONS LTD|231418|1,653.76
Department For Transport|British Transport Police|08/04/2011|IT SOFTWARE MAINTENANCE|FHQ TECHNOLOGY MANAGER|NORTHGATE INFORMATION SOLUTIONS LTD|233443|18,567.08
Department For Transport|British Transport Police|08/04/2011|BUILDING RENTAL|FHQ TRAINING CENTRE DOGS|METROPOLITAN POLICE|236624|23,149.90
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|LN MILTON KEYNES STAFF COSTS|MILTON KEYNES COUNCIL|238427|5,087.75
Department For Transport|British Transport Police|08/04/2011|MTCE OF NON POLICE EQUIP|FHQ FACILITIES|MONO EUROPE LTD|237963|2,461.26
Department For Transport|British Transport Police|08/04/2011|CARRIAGE|FHQ SCIENTIFIC SUPPORT|M ROBERTS|238484|408.00
Department For Transport|British Transport Police|08/04/2011|REFUSE COLLECTION|FHQ FACILITIES|M ROBERTS|238484|45.00
Department For Transport|British Transport Police|08/04/2011|OFFICE RELOC COSTS- NONCAP|FHQ FACILITIES|M ROBERTS|238484|312.00
Department For Transport|British Transport Police|08/04/2011|TEMPORARY STAFF|IMPACT TECHNOLOGY|NETWORKERS RECRUITMENT SERVICES LTD|238288|2,304.00
Department For Transport|British Transport Police|08/04/2011|TEMPORARY STAFF|IMPACT TECHNOLOGY|NETWORKERS RECRUITMENT SERVICES LTD|238292|2,340.00
Department For Transport|British Transport Police|08/04/2011|ADHOC MTCE- BUILDINGS|FORCEWIDE MAINTENANCE|NATIONWIDE PROPERTY SOLUTIONS LTD|231739|3,067.20
Department For Transport|British Transport Police|08/04/2011|ADHOC MTCE- BUILDINGS|FORCEWIDE MAINTENANCE|NATIONWIDE PROPERTY SOLUTIONS LTD|235950|2,685.30
Department For Transport|British Transport Police|08/04/2011|ADHOC MTCE- BUILDINGS|FORCEWIDE MAINTENANCE|NATIONWIDE PROPERTY SOLUTIONS LTD|237653|928.80
Department For Transport|British Transport Police|08/04/2011|ADHOC MTCE- BUILDINGS|FORCEWIDE MAINTENANCE|NATIONWIDE PROPERTY SOLUTIONS LTD|238496|1,107.00
Department For Transport|British Transport Police|08/04/2011|IMPROVEMENT WORKS (NON CAP)|FORCEWIDE MAINTENANCE|Ndb Construction Ltd|237960|709.80
Department For Transport|British Transport Police|08/04/2011|IMPROVEMENT WORKS (NON CAP)|FORCEWIDE MAINTENANCE|Ndb Construction Ltd|237961|24,418.80
Department For Transport|British Transport Police|08/04/2011|EQUIP PURCH  NON POL  (NONCAP)|CRIME+ADV TRAINING FACULTY|Neal Sales|236563|621.60
Department For Transport|British Transport Police|08/04/2011|P&M - ADDITIONS|CAPITAL CONTROL ACCOUNT|NEOPOST LTD (SUPPLIES AND SERVICE)|238511|11,077.44
Department For Transport|British Transport Police|08/04/2011|LEASING- FRANKING MACHINE|CRIME RECORDING CENTRE|NEOPOST LTD (SUPPLIES AND SERVICE)|238663|1,222.80
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|LN OUTER LONDON CID|LONDON BOROUGH OF NEWHAM|238426|4,546.50
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|HR LEARNING AND DEVELOPMENT|NATIONAL POLICING IMPROVEMENT AGENCY|234594|4,480.00
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|CRIME+ADV TRAINING FACULTY|NATIONAL POLICING IMPROVEMENT AGENCY|235778|3,873.72
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|HR LEARNING AND DEVELOPMENT|NATIONAL POLICING IMPROVEMENT AGENCY|236003|4,134.00
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|CRIME+ADV TRAINING FACULTY|NATIONAL POLICING IMPROVEMENT AGENCY|236010|636.00
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|CRIME+ADV TRAINING FACULTY|NATIONAL POLICING IMPROVEMENT AGENCY|236313|-3,873.72
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|CRIME+ADV TRAINING FACULTY|NATIONAL POLICING IMPROVEMENT AGENCY|236320|-3,862.87
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|CRIME+ADV TRAINING FACULTY|NATIONAL POLICING IMPROVEMENT AGENCY|236700|-3,873.72
Department For Transport|British Transport Police|08/04/2011|SECONDED IN COSTS|HR DIRECTOR|NATIONAL POLICING IMPROVEMENT AGENCY|237351|12,364.76
Department For Transport|British Transport Police|08/04/2011|SECONDED IN COSTS|HR DIRECTOR|NATIONAL POLICING IMPROVEMENT AGENCY|237354|18,941.76
Department For Transport|British Transport Police|08/04/2011|SELF DEVELOPMENT - ALL STAFF|B3 - NATIONAL CRIME TEAM|NATIONAL POLICING IMPROVEMENT AGENCY|237549|775.00
Department For Transport|British Transport Police|08/04/2011|OSPRE&SCOTTISH PROMOTION EXAMS|LEADERSHIP & MGT DEV FACULTY|NATIONAL POLICING IMPROVEMENT AGENCY|238488|29,252.00
Department For Transport|British Transport Police|08/04/2011|GAS|LN FINANCE|NPOWER|238691|1,197.30
Department For Transport|British Transport Police|08/04/2011|IT HARDWARE MAINTENANCE|FHQ TECHNOLOGY MANAGER|Organised Computer Systems Ltd|233804|1,080.00
Department For Transport|British Transport Police|08/04/2011|IT - ADDITIONS|CAPITAL CONTROL ACCOUNT|Organised Computer Systems Ltd|237957|28,759.22
Department For Transport|British Transport Police|08/04/2011|IT HARDWARE MAINTENANCE|FHQ TECHNOLOGY MANAGER|Organised Computer Systems Ltd|237957|3,801.00
Department For Transport|British Transport Police|08/04/2011|IT SOFTWARE MAINTENANCE|FHQ TECHNOLOGY MANAGER|Organised Computer Systems Ltd|237957|2,355.14
Department For Transport|British Transport Police|08/04/2011|BUILDING RENTAL|FHQ SCIENTIFIC SUPPORT|ORIGIN PROPERTIES LTD|237197|69,600.00
Department For Transport|British Transport Police|08/04/2011|SERVICE CHARGES|FHQ SCIENTIFIC SUPPORT|ORIGIN PROPERTIES LTD|237197|855.00
Department For Transport|British Transport Police|08/04/2011|P&M - ADDITIONS|CAPITAL CONTROL ACCOUNT|OVERBURY PLC|232446|6,832.63
Department For Transport|British Transport Police|08/04/2011|TELEPHONE- MOBILES|FHQ TECHNOLOGY MANAGER|Page One Communications Ltd|235768|537.46
Department For Transport|British Transport Police|08/04/2011|TRAINING-STAFF|FHQ POLICE AUTHORITY|PDP|237611|534.00
Department For Transport|British Transport Police|08/04/2011|BUSINESS RATES|LN PETERBOROUGH STAFF COSTS|PETERBOROUGH CITY COUNCIL|238425|5,737.25
Department For Transport|British Transport Police|08/04/2011|HIRE OF NON POLICE EQUIPMENT|FHQ FACILITIES|Planteria Group (UK) Limited|238662|792.48
Department For Transport|British Transport Police|08/04/2011|TEMPORARY STAFF|FHQ SCENES OF CRIME|RED SNAPPER RECRUITMENT T/A|237959|969.22
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|FHQ CCTV PROJECT TEAM|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|FHQ INTELLIGENCE MGT UNIT|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|FHQ JUSTICE MANAGEMENT|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|COMMAND SECRETARIAT|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|PROFESSIONAL STANDARDS|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|LN AREA COMMAND|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|840.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|LN OPERATIONS|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|LU SENIOR MANAGEMENT TEAM|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|840.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|LS AREA COMMAND|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|1,260.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|NE AREA COMMAND|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|840.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|NW AREA COMMAND|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|NW OPERATIONS|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|COMMAND & CONTROL MANAGEMENT|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|OPERATIONS MANAGEMENT|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|COUNTER TERRORISM|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|ACC TERRITORIAL POLICING|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|NEIGHBRHOOD POLICE & PRTNRSHP|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|OPS SUPPORT COMMAND|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|SC AREA COMMAND|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|OTHER ALLOWANCES|WN AREA COMMAND STAFF COSTS|POLICE SUPERINTENDENTS ASS OF ENGLAND|238487|420.00
Department For Transport|British Transport Police|08/04/2011|GAS|LN PETERBOROUGH STAFF COSTS|E-ON ENERGY GAS INCOME ACCOUNT|238633|2,532.78
Department For Transport|British Transport Police|08/04/2011|GAS|LN NORWICH STAFF COSTS|E-ON ENERGY GAS INCOME ACCOUNT|238634|1,669.00
Department For Transport|British Transport Police|08/04/2011|SOLICITORS FEES|FHQ POLICE AUTHORITY|PUNTER SOUTHALL LTD|238659|17,892.00
Department For Transport|British Transport Police|08/04/2011|IT HARDWARE PURCH (NONCAP)|HR SYSTEMS|Q Associates|235170|1,080.00
Department For Transport|British Transport Police|08/04/2011|EQUIP PURCH - POLICE  (NONCAP)|B2 - NATIONAL CRIME TEAM|RADIO TACTICS LIMITED|237643|2,400.00
Department For Transport|British Transport Police|08/04/2011|IT SOFTWARE MAINTENANCE|FHQ FIB|RADIO TACTICS LIMITED|237969|9,600.00
Department For Transport|British Transport Police|08/04/2011|ANNUAL LICENCES- SOFTWARE|FHQ SCIENTIFIC SUPPORT|RADIO TACTICS LIMITED|237970|21,816.00
Department For Transport|British Transport Police|08/04/2011|TEMPORARY STAFF|L&D OPERATIONS & TRAINING|Reed Employment|236821|561.44
Department For Transport|British Transport Police|08/04/2011|TEMPORARY STAFF|L&D OPERATIONS & TRAINING|Reed Employment|237200|612.07
Department For Transport|British Transport Police|08/04/2011|TEMPORARY STAFF|HR BUSINESS CENTRE(BIRMINGHAM)|Reed Employment|238489|625.50
Department For Transport|British Transport Police|08/04/2011|TRAINING-POLICE|MARKETING|REGESTER LARKIN LTD|236572|12,000.00
Department For Transport|British Transport Police|08/04/2011|ADHOC MTCE- BUILDINGS|FORCEWIDE MAINTENANCE|Ridge & Partners|232445|910.00
Department For Transport|British Transport Police|08/04/2011|LH BUILDINGS - ADDITIONS|CAPITAL CONTROL ACCOUNT|Ridge & Partners|237087|5,040.00
Department For Transport|British Transport Police|08/04/2011|BUILDING RENTAL|FHQ AXIS FACILITIES|SANDERSON WEATHERALL CLIENT PREMIUM A/C|237988|39,517.66
