DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|508.5||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|508.5||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|572.4||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Operations|MBA GROUP LTD|2000360227|-2.16||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|577.08||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Information Services|MBA GROUP LTD|2000360227|0.02||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|7620.48||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|1119.56||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|577.08||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Information Services|MBA GROUP LTD|2000360227|1559.26||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|520.56||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|1058.4||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|572.4||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Operations|MBA GROUP LTD|2000360227|-2.16||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|793.73||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|4572.29||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Information Services|MBA GROUP LTD|2000360227|608.58||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|529.2||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|1679.33||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|532.97||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|523.8||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Operations|MBA GROUP LTD|2000360227|-1.8||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|4572.29||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|4324.32||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|5312.78||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|529.92||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|2117.02||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Information Services|MBA GROUP LTD|2000360227|-0.22||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Information Services|MBA GROUP LTD|2000360227|598.5||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|523.8||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Operations|MBA GROUP LTD|2000360227|-1.8||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|1489.2||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|1058.62||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Information Services|MBA GROUP LTD|2000360227|-0.22||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|549.9||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Operations|MBA GROUP LTD|2000360227|-1.8||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Information Services|MBA GROUP LTD|2000360227|2239.1||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Secured Stock|Operations|MBA GROUP LTD|2000360227|864.86||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|2903.04||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|4667.04||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|2903.04||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|5833.8||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|1750.14||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000360227|2333.52||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|PARAGON GROUP UK LTD|2000360228|5300.74||SR4 6ST
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Small Software|Information Services|IBM UNITED KINGDOM LTD|2000360229|2595.52||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Service Charge Computer Expenses|Information Services|IBM UNITED KINGDOM LTD|2000360229|6376.09||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Service Charge Computer Expenses|Information Services|IBM UNITED KINGDOM LTD|2000360229|613.61||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|IT Development Support|Finance & Strategy|IBM UNITED KINGDOM LTD|2000360229|57328.07||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Small Software|Finance & Strategy|IBM UNITED KINGDOM LTD|2000360229|9446.3||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000360229|4230108.02||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Service Charge Computer Expenses|Information Services|IBM UNITED KINGDOM LTD|2000360229|1594.02||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Small Software|Finance & Strategy|IBM UNITED KINGDOM LTD|2000360229|9794.4||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Infrastructure Maintenance|Finance & Strategy|IBM UNITED KINGDOM LTD|2000360229|142692.27||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|IT Services  Running Costs|Finance & Strategy|IBM UNITED KINGDOM LTD|2000360229|30413.77||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Estates PFI Unitary Service Charge|Finance & Strategy|TELEREAL TRILLIUM|2000360231|225598.49||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Estates PFI Unitary Service Charge|Finance & Strategy|TELEREAL TRILLIUM|2000360231|1557937.5||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Medical Advisory Service|Human Resource & Estates|EMPLOYEE ADVISORY RESOURCE LTD|2000360239|4096.41||W4 5YB
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Machinery Maintenance|Operations|KODAK LTD|2000361976|9814||HP2 7YU
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Machinery Maintenance|Operations|KODAK LTD|2000361976|2491.92||HP2 7YU
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000361977|963.9||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000361977|3349.08||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Operations|MBA GROUP LTD|2000361977|151.2||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000361977|5023.62||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Operations|MBA GROUP LTD|2000361977|226.98||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000361977|1116.36||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Printing Stock |Operations|MBA GROUP LTD|2000361977|50.4||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Property Maintenance|Finance & Strategy|TELEREAL TRILLIUM|2000361982|1818.35||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Professional Services|Operations|BIGGART BAILLIE|2000361986|600||G2 5QR
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Machinery Maintenance|Operations|OCE (UK) LTD|2000361987|10636.44||CM14 4DZ
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Training|Operations|SIGMA (BOOKHAM) LTD|2000361989|902.5||KT23 4AA
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Telephone charges|Information Services|VIRGIN MEDIA BUSINESS LTD|2000361993|355.48||B26 3RZ
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Telephone Line Rental|Information Services|VIRGIN MEDIA BUSINESS LTD|2000361993|2087.88||B26 3RZ
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Training|Operations|HARRY MITCHELL & PARTNERS LTD|2000363363|1440||DY1 4PS
Department for Transport|Driver and Vehicle Licensing Agency|04/02/2012|Non Secured stock|Operations|MBA GROUP LTD|2000363364|2034||MK11 3ET
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Secured Stock|Operations|PARAGON GROUP UK LTD|2000363366|1784.16||SR4 6ST
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non Secured stock|Operations|PARAGON GROUP UK LTD|2000363366|7814.69||SR4 6ST
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non Secured stock|Operations|PARAGON GROUP UK LTD|2000363366|5329.97||SR4 6ST
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000363367|2439084.59||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Live Running |Human Resource & Estates|SHL UK LTD|2000363369|2163||KT7 0NE
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Live Running |Operations|WYNDHAM LEIGH LTD|2000363370|3237.5||B78 2DZ
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000363371|7351.2||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000363371|15437.52||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000363371|8086.32||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000363371|10291.68||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000363371|-15437.52||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000363371|-10291.68||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Agency Staff Costs|Information Services|CMC PARTNERSHIP (UK) LTD|2000363372|13940.4||SW1V 2AJ
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Agency Staff Costs|Information Services|CMC PARTNERSHIP (UK) LTD|2000363372|-6300||SW1V 2AJ
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Freight Charges|Finance & Strategy|PARCELFORCE WORLDWIDE|2000363374|4398.73||BL4 9XX
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Debt Collection|Finance & Strategy|Philips Collection Services Ltd|2000363375|1665.6||DL3 9WT
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Debt Collection|Finance & Strategy|Philips Collection Services Ltd|2000363375|777.6||DL3 9WT
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Debt Collection|Finance & Strategy|Philips Collection Services Ltd|2000363375|-450||DL3 9WT
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Debt Collection|Finance & Strategy|Philips Collection Services Ltd|2000363375|3124.29||DL3 9WT
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Publications & Book Acquisitions|Human Resource & Estates|WATERSTONE'S BOOKSELLERS LTD|2000363380|713.58||B91 3QQ
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Telecom Equipment|Information Services|AVAYA UK|2000364767|12591.65||GU2 7YL
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Telecom Equipment|Information Services|AVAYA UK|2000364767|15000||GU2 7YL
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Secured Stock|Operations|PARAGON GROUP UK LTD|2000364771|1696.92||SR4 6ST
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Secured Stock|Operations|PARAGON GROUP UK LTD|2000364771|1784.16||SR4 6ST
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000364772|15437.52||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000364773|-8086.32||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000364773|-7351.2||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000364773|8086.32||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000364773|10291.68||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|06/02/2012|Non-stock Printing Purchases|Operations|3M SECURITY & PRINTING SYSTEMS LTD|2000364773|7351.2||OL9 9QH
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Electricity|Finance & Strategy|TELEREAL TRILLIUM|2000364774|196800||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Rates|Finance & Strategy|TELEREAL TRILLIUM|2000364774|141655.65||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Gas|Finance & Strategy|TELEREAL TRILLIUM|2000364774|2200||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Rates|Finance & Strategy|TELEREAL TRILLIUM|2000364774|124089.42||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Gas|Finance & Strategy|TELEREAL TRILLIUM|2000364774|51705||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Electricity|Finance & Strategy|TELEREAL TRILLIUM|2000364774|21500||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|10/02/2012|Professional Services|Finance & Strategy|SIMON ROBERTS|2000364780|2530||IP19 9LD
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|Training|Information Services|SCIENCE MEDIA PARTNERS LTD|2000364781|562.5||CF5 6EB
Department for Transport|Driver and Vehicle Licensing Agency|10/02/2012|Car Tax & Insurance Premiums|Finance & Strategy|RAC MOTORING SERVICES|2000364782|1575.4||NR1 3UW
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Telecom Equipment|Operations|DAISY COMMUNICATIONS LTD|2000364787|2074.12||BB9 5SR
Department for Transport|Driver and Vehicle Licensing Agency|09/02/2012|Secured Stock|Operations|RR Donnelley|2000366230|-2222.64||PE29 7YD
Department for Transport|Driver and Vehicle Licensing Agency|09/02/2012|Secured Stock|Operations|RR Donnelley|2000366230|2222.64||PE29 7YD
Department for Transport|Driver and Vehicle Licensing Agency|09/02/2012|Secured Stock|Operations|RR Donnelley|2000366230|4411.44||PE29 7YD
Department for Transport|Driver and Vehicle Licensing Agency|09/02/2012|Secured Stock|Operations|RR Donnelley|2000366230|2828.28||PE29 7YD
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|IT Services  Running Costs|Operations|IBM UNITED KINGDOM LTD|2000366234|35904.3||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|IT Services  Running Costs|Operations|IBM UNITED KINGDOM LTD|2000366234|12358.83||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|05/02/2012|IT Services  Running Costs|Operations|IBM UNITED KINGDOM LTD|2000366234|31983.65||PO6 3AE
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Gas|Finance & Strategy|TELEREAL TRILLIUM|2000366236|51705||LS11 9DX
Department for Transport|Driver and Vehicle Licensing Agency|07/02/2012|Electricity|Finance & Strategy|TELEREAL TRILLIUM|2000366236|196800||LS11 9DX
