DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|Department for Transport|17/04/2012|Legal Consultancy|Commercial & Technical Services|EVERSHEDS LLP|2000001055|6897|Eversheds - ICWC - 14/06/11-30/03/12|LS11 5DR
Department for Transport|Department for Transport|18/04/2012|Minor Developments|Commercial & Technical Services|CONNECT INTERNET SOLUTIONS LTD|2000001197|5000|Web based Data Room - April 2012|L2 6SG
Department for Transport|Department for Transport|18/04/2012|Minor Developments|Commercial & Technical Services|CONNECT INTERNET SOLUTIONS LTD|2000001197|1350|Web based Data Room - April 2012|L2 6SG
Department for Transport|Department for Transport|18/04/2012|Legal Consultancy|Commercial & Technical Services|EVERSHEDS LLP|2000001201|51726.55|19/12/11-13/01/12 Eversheds - TFA|LS11 5DR
Department for Transport|Department for Transport|18/04/2012|Legal Consultancy|Commercial & Technical Services|EVERSHEDS LLP|2000001201|1399.2|Eversheds Legal Advice Greater Anglia|LS11 5DR
Department for Transport|Department for Transport|02/04/2012|Support Services|DASH|ENVIRONMENTAL SCIENTIFICS GROUP LTD|2000000004|5103.59|TA 124 ESG joint meeting March 2012|DE15 0YZ
Department for Transport|Department for Transport|02/04/2012|Support Services|DASH|ENVIRONMENTAL SCIENTIFICS GROUP LTD|2000000004|5431.2|TA125 Ad hoc jobs ESG|DE15 0YZ
Department for Transport|Department for Transport|10/04/2012|Printing|DASH|PARK COMMUNICATIONS LIMITED|2000000437|860|HSR DL Leaflet for GMH|E6 6LA
Department for Transport|Department for Transport|11/04/2012|Grant in Aid to NDPBs|DASH|HS2|2000000536|4500000|HS2 April 2012 Claim|SW1E 5DU
Department for Transport|Department for Transport|23/04/2012|Recruitment|DASH|COLLYER ROSE|2000001492|1924.75|Recruitment - HS2 Ltd Chair|RH1 3HE
Department for Transport|Department for Transport|30/04/2012|Printing|DASH|PARK COMMUNICATIONS LIMITED|2000001975|1664|HSR Doc007Consultation response Analysis|E6 6LA
Department for Transport|Department for Transport|02/04/2012|Agency Staff Costs|General Counsel's Office|SPRING TECHNOLOGY LTD  ALSO T/A|2000000022|879.12|LW W/e 18.03.2012|B37 7YE
Department for Transport|Department for Transport|02/04/2012|Agency Staff Costs|General Counsel's Office|SPRING TECHNOLOGY LTD  ALSO T/A|2000000022|879.12|LW W/e 25.03.2012|B37 7YE
Department for Transport|Department for Transport|03/04/2012|Agency Staff Costs|General Counsel's Office|PARITY RESOURCES LTD|2000000164|9540|5 - 16 March 12, MG|SW19 3RU
Department for Transport|Department for Transport|04/04/2012|Security|General Counsel's Office|FCO SERVICES|2000000293|7128|MAr 12 National Security Vetting|MK19 7BH
Department for Transport|Department for Transport|18/04/2012|Storage & Distribution charges|General Counsel's Office|COMMUNITIES AND LOCAL GOVERNMENT|2000001187|38800.72|Library costs -GRP Jan 12|SW1E 5DU
Department for Transport|Department for Transport|18/04/2012|Agency Staff Costs|General Counsel's Office|SPRING TECHNOLOGY LTD  ALSO T/A|2000001238|879.12|L W W/e 08.04.2012|B37 7YE
Department for Transport|Department for Transport|19/04/2012|Legal Consultancy|General Counsel's Office|JAMES MAURICI|2000001289|1296|J m Landmark Chambers Case 122304|EC4A 2HG
Department for Transport|Department for Transport|20/04/2012|Storage & Distribution charges|General Counsel's Office|COMMUNITIES AND LOCAL GOVERNMENT|2000001398|26175.79|Corporate Costs - February 2012|SW1E 5DU
Department for Transport|Department for Transport|20/04/2012|Storage & Distribution charges|General Counsel's Office|COMMUNITIES AND LOCAL GOVERNMENT|2000001398|37290.11|KMG Group charges Feb 2012|SW1E 5DU
Department for Transport|Department for Transport|20/04/2012|Storage & Distribution charges|General Counsel's Office|COMMUNITIES AND LOCAL GOVERNMENT|2000001398|9802.12|Knowledge Management Group Charges - Feb 12|SW1E 5DU
Department for Transport|Department for Transport|23/04/2012|Stationery (Non-stock)|General Counsel's Office|OFFICE DEPOT UK LIMITED|2000001471|588|OD BUSINESS PAPER A4 2500 SHEETS|NN4 7BW
Department for Transport|Department for Transport|24/04/2012|Support Services|General Counsel's Office|TREASURY SOLICITOR|2000001580|270|Fees to 31.3.12|WC2B 4TS
Department for Transport|Department for Transport|24/04/2012|Treasury Solicitors|General Counsel's Office|TREASURY SOLICITOR|2000001580|77403.33|Fees to 31.3.12|WC2B 4TS
Department for Transport|Department for Transport|27/04/2012|Occupational Health Scheme|General Counsel's Office|BRB (RESIDUARY) LTD|2000001882|640.14|SB - 01.JAN'12 -31.03.2012|WC2B 4AN
Department for Transport|Department for Transport|30/04/2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000001965|521.66||S9 1XU
Department for Transport|Department for Transport|03/04/2012|Minor Developments|Greener Transport & International|TRIAD GROUP PLC|2000000160|100000|IT Services - Phase 1 RED Enhancements|GU7 1XE
Department for Transport|Department for Transport|04/04/2012|Other Professional Fees|Greener Transport & International|AEA TECHNOLOGY PLC|2000000256|11150|AEA management PICG|OX11 0QR
Department for Transport|Department for Transport|04/04/2012|Research|Greener Transport & International|TRANSPORT RESEARCH LABORATORY|2000000270|8705|Phase 1 Cycle Safety Research|RG40 3GA
Department for Transport|Department for Transport|10/04/2012|Research|Greener Transport & International|ATKINS LTD (MANAGEMENT CONSULTANTS)|2000000413|8060|Workshops held in 2012|WR5 1WS
Department for Transport|Department for Transport|10/04/2012|Support Services|Greener Transport & International|BMT RELIABILITY CONSULTANTS LTD|2000000415|37708.5|Yr 3 Q1 Maritime Stats Data Collection|PO15 5SU
Department for Transport|Department for Transport|10/04/2012|Services provided by OGDs|Greener Transport & International|VEHICLE CERTIFICATION AGENCY|2000000433|155250|Q4 IVS Policy Support 01.01 - 31.03.2012|BS5 6XX
Department for Transport|Department for Transport|10/04/2012|Services provided by OGDs|Greener Transport & International|VEHICLE CERTIFICATION AGENCY|2000000433|11340.98|Track & Lab Charges -14.02. - 05.03.2012|BS5 6XX
Department for Transport|Department for Transport|10/04/2012|Support Services|Greener Transport & International|VEHICLE CERTIFICATION AGENCY|2000000433|18000|VCA - Van Fuel Database 2011-12|BS5 6XX
Department for Transport|Department for Transport|11/04/2012|Data Supply - Transport Direct|Greener Transport & International|CHAMBER OF SHIPPING LTD|2000000521|18720|Data for Seafarers 2011|EC1M 6EZ
Department for Transport|Department for Transport|12/04/2012|Curr Grant to Priv Sect-Persons & NPISH|Greener Transport & International|LOW CARBON VEHICLE PARTNERSHIP|2000000617|90000|LowCVP  Claim Apr May 2012 #90k|SW1H 0HW
Department for Transport|Department for Transport|12/04/2012|Agency Staff Costs|Greener Transport & International|MAGNETIC IT|2000000619|1092.76|RTP 01.03 - 09.03.2012|WC2H 8AD
Department for Transport|Department for Transport|12/04/2012|Agency Staff Costs|Greener Transport & International|MAGNETIC IT|2000000619|1248.86|RTP 20.02 - 29.02.2012|WC2H 8AD
Department for Transport|Department for Transport|13/04/2012|Agency Staff Costs|Greener Transport & International|MAGNETIC IT|2000000927|2341.62|T P R March 2012 Inv 358|WC2H 8AD
Department for Transport|Department for Transport|17/04/2012|Support Services|Greener Transport & International|DRIVER & VEHICLE TESTING AGENCY|2000001051|11433|ECWVTA NI Implementation 2011-12|BT12 6QL
Department for Transport|Department for Transport|17/04/2012|Data Supply - Transport Direct|Greener Transport & International|IHS (GLOBAL) LTD - FAIRPLAY REDHILL|2000001058|17384.03|APR 12 TO JAN 13 DATA SUPPLY|RH1 1UP
Department for Transport|Department for Transport|18/04/2012|Research|Greener Transport & International|JACOBS ENGINEERING U.K. LTD|2000001203|14714.44|1202 Professional services to Feb 2012|G2 7HX
Department for Transport|Department for Transport|18/04/2012|Research|Greener Transport & International|JACOBS ENGINEERING U.K. LTD|2000001203|14857.96|Effect of draft EU Vehicle Noise Limits to 2 March|G2 7HX
Department for Transport|Department for Transport|19/04/2012|Transport Consultancy|Greener Transport & International|WSP UK LTD T/A|2000001299|570.86|March 2012 (PS)|RG21 4HJ
Department for Transport|Department for Transport|23/04/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|MERCEDES|2000001489|70000|PiCG Jan 2012 Mercedes #70k|MK15 8BA
Department for Transport|Department for Transport|24/04/2012|Support Services|Greener Transport & International|VCA Headquarters|2000001554|40333|Q4 2011-12 Policy Support for ES|BS5 6XX
Department for Transport|Department for Transport|24/04/2012|Agency Staff Costs|Greener Transport & International|MAGNETIC IT|2000001578|780.54|Feb 12, RT-P|WC2H 8AD
Department for Transport|Department for Transport|27/04/2012|Current Grant to other CG body|Greener Transport & International|TECHNOLOGY STRATEGY BOARD|2000001885|4451296|TSB Q4 2011-12 #4.4m|SN2 1JF
Department for Transport|Department for Transport|27/04/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|THE COLT CAR COMPANY LTD|2000001888|195000|PiCG Mitsubishi Final March 2012 #195k|GL7 1LF
Department for Transport|Department for Transport|27/04/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|THE COLT CAR COMPANY LTD|2000001888|65000|PiCG Mitsubishi April 2012 #65k|GL7 1LF
Department for Transport|Department for Transport|27/04/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|NISSAN MOTOR GB LTD|2000001889|160000|PiCG Nissan April 2012 #160k|WD3 9YS
Department for Transport|Department for Transport|27/04/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|CITROEN AUTOMOBILES UK LTD|2000001890|60000|PiCG Citroen Feb 2012 #60k|CV3 1ND
Department for Transport|Department for Transport|27/04/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|RENAULT|2000001892|238100.8|PiCG Renault Final March 2012 #238k|WD3 9YS
Department for Transport|Department for Transport|27/04/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|VAUXHALL MOTORS|2000001893|65000|PiCG Mitsubishi April 2012 #65k|LU1 3YT
Department for Transport|Department for Transport|02/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000000019|2074.01|CWT-MPL PE23.03.12|EN6 5RF
Department for Transport|Department for Transport|03/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000000168|1717.15|CWT - CRN - March 2012|EN6 5RF
Department for Transport|Department for Transport|04/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000000276|2645.54|CWT - CS - March 2012|EN6 5RF
Department for Transport|Department for Transport|04/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000000276|641.58|CWT - NN - March 2012|EN6 5RF
Department for Transport|Department for Transport|16/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000000978|683.94|CWT Major Projects & London (NN) 05April 2012|EN6 5RF
Department for Transport|Department for Transport|17/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000001075|1354.32|CWT - CS - Period end 6.4.12|EN6 5RF
Department for Transport|Department for Transport|18/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000001237|1510.38|CWT CS 13 April 2012|EN6 5RF
Department for Transport|Department for Transport|18/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000001237|942.86|CWT CRN 13 April 2012|EN6 5RF
Department for Transport|Department for Transport|19/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000001302|1112.18|CWT NN 13 April 2012|EN6 5RF
Department for Transport|Department for Transport|25/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000001639|2960.59|CWT - CS - April 12|EN6 5RF
Department for Transport|Department for Transport|25/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000001639|611.64|CWT - DOM - April 12|EN6 5RF
Department for Transport|Department for Transport|25/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000001639|1207.47|CWT - CRN - April 12|EN6 5RF
Department for Transport|Department for Transport|26/04/2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000001830|1135.46|CWT - NN - April 12|EN6 5RF
Department for Transport|Department for Transport|10/04/2012|Travel Expenses UK|Group Finance|RAIL STAFF TRAVEL LTD|2000000436|5624.26|ATOC - Rail Staff Travel Period 12|WC1N 1BY
Department for Transport|Department for Transport|10/04/2012|Travel Expenses UK|Group Finance|RAIL STAFF TRAVEL LTD|2000000436|2888.55|ATOC Rail Staff Travel - Period 13|WC1N 1BY
Department for Transport|Department for Transport|02/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000016|3942.84|p/e 02/10/11 RG|SL1 3SA
Department for Transport|Department for Transport|03/04/2012|Services provided by OGDs|Group Finance|VEHICLE CERTIFICATION AGENCY|2000000161|150000|Midland's Centre Accommodation Work|BS5 6XX
Department for Transport|Department for Transport|04/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000274|7097.11|we 01.04.12 + 25.03.12 RB|SL1 3SA
Department for Transport|Department for Transport|04/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000274|3456|WE 01.04.12 WN|SL1 3SA
Department for Transport|Department for Transport|04/04/2012|Grant in Aid to NDPBs|Group Finance|CTRL SECTION 1 FINANCE PLC|2000000282|27415454.52|TSS/SFS/CTRL Section 1 Finance|NW1 1AY
Department for Transport|Department for Transport|05/04/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000000346|4036.38|W/E 23/03/12, BT|W1T 5AE
Department for Transport|Department for Transport|05/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000352|1560|LB -w/e 01.04.2012|SL1 3SA
Department for Transport|Department for Transport|21/04/2012|IT Services  Running Costs|Group Finance|RSM TENON|2000000365|5124|Yr End March 11 E-File Corp Tax|W1U 4JT
Department for Transport|Department for Transport|10/04/2012|Agency Staff Costs|Group Finance|ELAN COMPUTING LTD|2000000422|1139.88| - w/e 01.04.2012|EC1R 3DR
Department for Transport|Department for Transport|10/04/2012|Agency Staff Costs|Group Finance|ELAN COMPUTING LTD|2000000422|1139.88| w/e 25.03.2012|EC1R 3DR
Department for Transport|Department for Transport|10/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000435|2304|PE 08.01.12 |SL1 3SA
Department for Transport|Department for Transport|10/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000435|11520|PE 18.03.12+11.03.12 |SL1 3SA
Department for Transport|Department for Transport|10/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000435|5760|W/E 25.03.2012 |SL1 3SA
Department for Transport|Department for Transport|11/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000530|4608|P/E 22/01/12 - 4.00 |SL1 3SA
Department for Transport|Department for Transport|11/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000530|1852.5|P/E 22/01/12 - 4.75|SL1 3SA
Department for Transport|Department for Transport|11/04/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000000530|1560|P/E 29/01/12 - 4.00 |SL1 3SA
Department for Transport|Department for Transport|12/04/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000000598|2822.7| w/e 30.03.2012|W1T 5AE
Department for Transport|Department for Transport|12/04/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000000598|2822.7|w/e 23.03.2012|W1T 5AE
Department for Transport|Department for Transport|12/04/2012|Cars Fuel|Group Finance|ENTERPRISE RENT-A-CAR|2000000621|16093.86|Arval - Car Hire - Mar 12|TW20 8RX
Department for Transport|Department for Transport|12/04/2012|Services provided by OGDs|Group Finance|DRIVING STANDARDS AGENCY|2000000625|400000|DSA Motorcycle Review|NG1 5GU
Department for Transport|Department for Transport|13/04/2012|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000000912|3061.32|PE 31.03.12 RB|BN11 2BW
